exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	5
1	2	2	5
1	3	3	5
1	4	4	5
1	5	5	5
1	6	6	5
1	7	7	5
1	8	8	5
1	9	9	5
1	10	10	5
1	11	11	5
1	12	12	5
1	13	13	5
1	14	14	5
1	15	15	5
1	16	16	5
1	17	17	5
1	18	18	5
1	19	19	5
1	20	20	5
1	21	21	5
1	22	22	5
1	23	23	5
1	24	24	5
1	25	25	5
1	26	26	5
1	27	27	4
1	28	28	4
1	29	29	4
1	30	30	4
1	31	31	4
1	32	32	4
1	33	33	4
1	34	34	4
1	35	35	4
1	36	36	4
1	37	37	4
1	38	38	4
1	39	39	4
1	40	40	4
1	41	41	4
1	42	42	4
1	43	43	4
1	44	44	4
1	45	45	4
1	46	46	4
1	47	47	4
1	48	48	4
1	49	49	4
1	50	50	4
1	51	51	4
1	52	52	4
1	53	53	4
1	54	54	4
1	55	55	4
1	56	56	4
1	57	57	4
1	58	58	4
1	59	59	4
1	60	60	4
1	61	61	4
1	62	62	4
1	63	63	4
1	64	64	4
1	65	65	4
1	66	66	4
1	67	67	4
1	68	68	4
1	69	69	4
1	70	70	4
1	71	71	3
1	72	72	3
1	73	73	2
1	74	74	2
1	75	75	2
1	76	76	2
1	77	77	2
1	78	78	2
1	79	79	2
1	80	80	2
1	81	81	2
1	82	82	2
1	83	83	2
1	84	84	2
1	85	85	2
1	86	86	2
1	87	87	2
1	88	88	2
1	89	89	2
1	90	90	2
1	91	91	2
1	92	92	2
1	93	93	2
1	94	94	2
1	95	95	2
1	96	96	2
1	97	97	2
1	98	98	2
1	99	99	2
1	100	100	2
1	101	101	2
1	102	102	2
1	103	103	2
1	104	104	2
1	105	105	2
1	106	106	2
1	107	107	2
1	108	108	2
1	109	109	2
1	110	110	2
1	111	111	2
1	112	112	2
1	113	113	2
1	114	114	2
1	115	115	2
1	116	116	2
1	117	117	2
1	118	118	2
1	119	119	2
1	120	120	2
1	121	121	2
1	122	122	2
1	123	123	2
1	124	124	2
1	125	125	2
1	126	126	2
1	127	127	2
1	128	128	2
1	129	129	2
1	130	130	2
1	131	131	2
1	132	132	2
1	133	133	2
1	134	134	2
1	135	135	2
1	136	136	2
1	137	137	2
1	138	138	2
1	139	139	2
1	140	140	2
1	141	141	2
1	142	142	2
1	143	143	2
1	144	144	2
1	145	145	2
1	146	146	2
