exon	relative_pos_in_circle	relative_pos_in_exon	coverage
3	1	1	0
3	2	2	0
3	3	3	0
3	4	4	0
3	5	5	0
3	6	6	0
3	7	7	0
3	8	8	0
3	9	9	0
3	10	10	0
3	11	11	0
3	12	12	0
3	13	13	0
3	14	14	0
3	15	15	0
3	16	16	0
3	17	17	0
3	18	18	0
3	19	19	0
3	20	20	0
3	21	21	0
3	22	22	0
3	23	23	0
3	24	24	0
3	25	25	0
3	26	26	0
3	27	27	0
3	28	28	0
3	29	29	0
3	30	30	1
3	31	31	1
3	32	32	1
3	33	33	1
3	34	34	1
3	35	35	1
3	36	36	1
3	37	37	1
3	38	38	1
3	39	39	1
3	40	40	1
3	41	41	1
3	42	42	1
3	43	43	1
3	44	44	1
3	45	45	1
3	46	46	1
3	47	47	1
3	48	48	1
3	49	49	1
3	50	50	1
3	51	51	1
3	52	52	1
3	53	53	1
3	54	54	1
3	55	55	1
3	56	56	1
3	57	57	2
3	58	58	2
3	59	59	2
3	60	60	2
3	61	61	2
3	62	62	2
3	63	63	2
3	64	64	2
3	65	65	2
3	66	66	2
3	67	67	2
3	68	68	2
3	69	69	2
3	70	70	2
3	71	71	2
3	72	72	2
3	73	73	2
3	74	74	2
3	75	75	2
3	76	76	2
3	77	77	2
3	78	78	2
3	79	79	2
3	80	80	2
3	81	81	2
3	82	82	2
3	83	83	2
3	84	84	2
3	85	85	2
3	86	86	2
3	87	87	2
3	88	88	2
3	89	89	2
3	90	90	2
3	91	91	2
3	92	92	2
3	93	93	2
3	94	94	2
3	95	95	2
3	96	96	2
3	97	97	2
3	98	98	2
3	99	99	2
3	100	100	2
3	101	101	2
3	102	102	2
3	103	103	2
3	104	104	2
3	105	105	2
3	106	106	2
3	107	107	2
3	108	108	2
3	109	109	2
3	110	110	2
3	111	111	2
3	112	112	2
3	113	113	2
3	114	114	2
3	115	115	2
3	116	116	2
3	117	117	2
3	118	118	2
3	119	119	2
3	120	120	2
3	121	121	2
3	122	122	2
3	123	123	2
3	124	124	2
3	125	125	2
3	126	126	2
3	127	127	2
3	128	128	2
3	129	129	2
3	130	130	2
3	131	131	2
3	132	132	2
3	133	133	2
3	134	134	2
3	135	135	2
3	136	136	2
3	137	137	2
3	138	138	2
3	139	139	2
3	140	140	2
3	141	141	2
3	142	142	2
3	143	143	2
3	144	144	2
3	145	145	2
3	146	146	2
4	147	1	2
4	148	2	2
4	149	3	2
4	150	4	2
4	151	5	2
4	152	6	2
4	153	7	2
4	154	8	2
4	155	9	2
4	156	10	2
4	157	11	2
4	158	12	2
4	159	13	2
4	160	14	2
4	161	15	2
4	162	16	2
4	163	17	2
4	164	18	2
4	165	19	3
4	166	20	3
4	167	21	3
4	168	22	3
4	169	23	3
4	170	24	3
4	171	25	3
4	172	26	3
4	173	27	3
4	174	28	3
4	175	29	3
4	176	30	3
4	177	31	4
4	178	32	4
4	179	33	4
4	180	34	4
4	181	35	4
4	182	36	4
4	183	37	4
4	184	38	4
4	185	39	4
4	186	40	4
4	187	41	4
4	188	42	4
4	189	43	4
4	190	44	4
4	191	45	4
4	192	46	4
4	193	47	4
4	194	48	4
4	195	49	4
4	196	50	4
4	197	51	4
4	198	52	4
