exon	relative_pos_in_circle	relative_pos_in_exon	coverage
7	1	1	0
7	2	2	0
7	3	3	0
7	4	4	0
7	5	5	0
7	6	6	0
7	7	7	0
7	8	8	0
7	9	9	0
7	10	10	0
7	11	11	0
7	12	12	0
7	13	13	0
7	14	14	0
7	15	15	0
7	16	16	0
7	17	17	0
7	18	18	0
7	19	19	0
7	20	20	0
7	21	21	0
7	22	22	0
7	23	23	0
7	24	24	0
7	25	25	0
7	26	26	0
7	27	27	0
7	28	28	0
7	29	29	0
7	30	30	0
7	31	31	0
7	32	32	0
7	33	33	0
7	34	34	0
7	35	35	0
7	36	36	0
7	37	37	0
7	38	38	0
7	39	39	0
7	40	40	0
7	41	41	0
7	42	42	0
7	43	43	0
7	44	44	0
7	45	45	0
7	46	46	0
7	47	47	0
7	48	48	0
7	49	49	0
7	50	50	0
7	51	51	0
7	52	52	0
7	53	53	0
7	54	54	0
7	55	55	0
7	56	56	0
7	57	57	0
7	58	58	0
7	59	59	0
7	60	60	0
7	61	61	0
7	62	62	0
7	63	63	0
7	64	64	1
7	65	65	1
7	66	66	1
7	67	67	1
7	68	68	1
7	69	69	1
7	70	70	1
7	71	71	1
7	72	72	1
7	73	73	1
7	74	74	1
7	75	75	1
7	76	76	1
7	77	77	1
7	78	78	1
7	79	79	1
7	80	80	1
7	81	81	1
7	82	82	1
7	83	83	1
7	84	84	1
7	85	85	1
7	86	86	1
7	87	87	1
7	88	88	1
7	89	89	1
7	90	90	1
7	91	91	1
7	92	92	1
7	93	93	1
7	94	94	1
7	95	95	1
7	96	96	1
7	97	97	1
7	98	98	1
7	99	99	1
7	100	100	1
7	101	101	1
7	102	102	1
7	103	103	1
7	104	104	1
7	105	105	1
7	106	106	1
7	107	107	1
7	108	108	1
7	109	109	1
7	110	110	3
7	111	111	4
7	112	112	5
7	113	113	5
7	114	114	5
7	115	115	5
7	116	116	5
7	117	117	5
7	118	118	5
7	119	119	5
7	120	120	5
7	121	121	5
7	122	122	6
7	123	123	6
7	124	124	6
7	125	125	6
7	126	126	6
7	127	127	6
7	128	128	6
7	129	129	6
7	130	130	6
7	131	131	6
7	132	132	6
7	133	133	6
7	134	134	6
7	135	135	6
7	136	136	6
7	137	137	6
7	138	138	6
7	139	139	6
7	140	140	6
7	141	141	6
7	142	142	6
7	143	143	6
7	144	144	6
7	145	145	6
7	146	146	6
7	147	147	6
7	148	148	6
7	149	149	6
7	150	150	6
7	151	151	6
7	152	152	6
7	153	153	6
7	154	154	6
7	155	155	6
7	156	156	6
7	157	157	6
7	158	158	6
7	159	159	6
7	160	160	6
7	161	161	6
7	162	162	6
7	163	163	6
7	164	164	6
7	165	165	6
7	166	166	6
7	167	167	6
7	168	168	6
7	169	169	6
7	170	170	6
