exon	relative_pos_in_circle	relative_pos_in_exon	coverage
9	1	1	7
9	2	2	7
9	3	3	7
9	4	4	7
9	5	5	7
9	6	6	7
9	7	7	7
9	8	8	7
9	9	9	7
9	10	10	7
9	11	11	7
9	12	12	7
9	13	13	7
9	14	14	7
9	15	15	7
9	16	16	7
9	17	17	7
9	18	18	7
9	19	19	7
9	20	20	7
9	21	21	7
9	22	22	7
9	23	23	7
9	24	24	7
9	25	25	7
9	26	26	7
9	27	27	7
9	28	28	7
9	29	29	7
9	30	30	7
9	31	31	7
9	32	32	7
9	33	33	7
9	34	34	7
9	35	35	7
9	36	36	7
9	37	37	7
9	38	38	7
9	39	39	7
9	40	40	7
9	41	41	7
9	42	42	7
9	43	43	7
9	44	44	7
9	45	45	7
9	46	46	7
9	47	47	7
9	48	48	7
9	49	49	7
9	50	50	7
9	51	51	7
9	52	52	7
9	53	53	7
9	54	54	7
9	55	55	7
9	56	56	7
9	57	57	7
9	58	58	7
9	59	59	7
9	60	60	7
9	61	61	7
9	62	62	7
9	63	63	7
9	64	64	7
9	65	65	7
9	66	66	7
9	67	67	7
9	68	68	7
9	69	69	7
9	70	70	7
9	71	71	7
9	72	72	7
9	73	73	7
9	74	74	7
9	75	75	7
9	76	76	7
9	77	77	7
9	78	78	7
9	79	79	7
9	80	80	7
9	81	81	7
9	82	82	7
9	83	83	7
9	84	84	7
9	85	85	6
9	86	86	6
9	87	87	6
9	88	88	6
9	89	89	6
9	90	90	6
9	91	91	6
9	92	92	6
9	93	93	6
9	94	94	6
9	95	95	6
9	96	96	6
9	97	97	6
9	98	98	6
9	99	99	6
9	100	100	6
9	101	101	6
9	102	102	6
9	103	103	6
9	104	104	6
9	105	105	6
9	106	106	6
9	107	107	6
9	108	108	6
9	109	109	6
9	110	110	6
9	111	111	6
9	112	112	6
9	113	113	6
9	114	114	6
9	115	115	6
9	116	116	6
9	117	117	6
9	118	118	6
9	119	119	6
9	120	120	6
9	121	121	6
9	122	122	6
9	123	123	6
9	124	124	6
9	125	125	6
9	126	126	5
9	127	127	5
9	128	128	5
9	129	129	5
9	130	130	5
9	131	131	5
9	132	132	5
9	133	133	5
9	134	134	5
9	135	135	5
9	136	136	5
9	137	137	5
9	138	138	5
9	139	139	5
9	140	140	5
9	141	141	5
9	142	142	4
9	143	143	4
9	144	144	4
9	145	145	4
9	146	146	4
9	147	147	4
9	148	148	3
9	149	149	3
9	150	150	3
9	151	151	3
9	152	152	3
9	153	153	3
9	154	154	3
9	155	155	3
9	156	156	3
9	157	157	3
9	158	158	3
9	159	159	3
9	160	160	3
9	161	161	3
9	162	162	3
9	163	163	3
9	164	164	3
9	165	165	3
9	166	166	3
9	167	167	3
10	168	1	2
10	169	2	2
10	170	3	2
10	171	4	2
10	172	5	2
10	173	6	2
10	174	7	2
10	175	8	2
10	176	9	2
10	177	10	2
10	178	11	2
10	179	12	2
10	180	13	2
10	181	14	2
10	182	15	2
10	183	16	2
10	184	17	2
10	185	18	1
10	186	19	1
10	187	20	1
10	188	21	1
10	189	22	1
10	190	23	1
10	191	24	1
10	192	25	1
10	193	26	1
10	194	27	1
10	195	28	1
10	196	29	1
10	197	30	0
10	198	31	0
10	199	32	0
10	200	33	0
10	201	34	0
10	202	35	0
10	203	36	0
10	204	37	0
10	205	38	0
10	206	39	0
10	207	40	0
10	208	41	0
10	209	42	0
10	210	43	0
10	211	44	0
10	212	45	0
10	213	46	0
10	214	47	0
10	215	48	0
10	216	49	0
10	217	50	0
10	218	51	0
10	219	52	0
10	220	53	0
10	221	54	0
10	222	55	0
10	223	56	0
10	224	57	0
10	225	58	0
10	226	59	0
10	227	60	0
10	228	61	0
10	229	62	0
10	230	63	0
10	231	64	0
10	232	65	0
10	233	66	0
10	234	67	0
10	235	68	0
10	236	69	0
10	237	70	0
10	238	71	0
10	239	72	0
10	240	73	0
10	241	74	0
10	242	75	0
10	243	76	0
10	244	77	0
10	245	78	0
10	246	79	0
10	247	80	0
10	248	81	0
10	249	82	0
10	250	83	0
10	251	84	0
10	252	85	0
10	253	86	0
10	254	87	0
10	255	88	0
10	256	89	0
10	257	90	0
10	258	91	0
10	259	92	0
10	260	93	0
10	261	94	0
11	262	0	0
11	263	1	0
11	264	2	0
11	265	3	0
11	266	4	0
11	267	5	0
11	268	6	0
11	269	7	0
11	270	8	0
11	271	9	0
11	272	10	0
11	273	11	0
11	274	12	0
11	275	13	0
11	276	14	0
11	277	15	0
11	278	16	0
11	279	17	0
11	280	18	0
11	281	19	0
11	282	20	0
11	283	21	0
11	284	22	0
11	285	23	0
11	286	24	0
11	287	25	0
11	288	26	0
11	289	27	0
11	290	28	0
11	291	29	0
11	292	30	0
11	293	31	0
11	294	32	0
11	295	33	0
11	296	34	0
11	297	35	0
11	298	36	0
11	299	37	0
11	300	38	0
11	301	39	0
11	302	40	0
11	303	41	0
11	304	42	0
11	305	43	0
11	306	44	0
11	307	45	0
11	308	46	0
11	309	47	0
11	310	48	0
11	311	49	0
12	312	0	0
12	313	1	0
12	314	2	0
12	315	3	0
12	316	4	0
12	317	5	0
12	318	6	0
12	319	7	0
12	320	8	0
12	321	9	0
12	322	10	0
12	323	11	0
12	324	12	0
12	325	13	0
12	326	14	0
12	327	15	0
12	328	16	0
12	329	17	0
12	330	18	0
12	331	19	0
12	332	20	0
12	333	21	0
12	334	22	0
12	335	23	0
12	336	24	0
12	337	25	0
12	338	26	0
12	339	27	0
12	340	28	0
12	341	29	0
12	342	30	0
12	343	31	0
12	344	32	0
12	345	33	0
12	346	34	0
12	347	35	0
12	348	36	0
12	349	37	0
12	350	38	0
12	351	39	0
12	352	40	0
12	353	41	0
12	354	42	0
12	355	43	0
12	356	44	0
12	357	45	0
12	358	46	0
12	359	47	0
12	360	48	0
12	361	49	0
13	362	1	0
13	363	2	0
13	364	3	0
13	365	4	0
13	366	5	0
13	367	6	0
13	368	7	0
13	369	8	0
13	370	9	0
13	371	10	0
13	372	11	0
13	373	12	0
13	374	13	0
13	375	14	0
13	376	15	0
13	377	16	0
13	378	17	0
13	379	18	0
13	380	19	0
13	381	20	0
13	382	21	0
13	383	22	0
13	384	23	0
13	385	24	0
13	386	25	0
13	387	26	0
13	388	27	0
13	389	28	0
13	390	29	0
13	391	30	0
13	392	31	0
13	393	32	0
13	394	33	0
13	395	34	0
13	396	35	0
13	397	36	0
13	398	37	0
13	399	38	0
13	400	39	1
13	401	40	1
13	402	41	1
13	403	42	1
13	404	43	1
13	405	44	1
13	406	45	1
13	407	46	1
13	408	47	1
13	409	48	1
13	410	49	1
13	411	50	1
13	412	51	1
13	413	52	1
13	414	53	1
13	415	54	1
13	416	55	1
13	417	56	1
13	418	57	1
13	419	58	1
13	420	59	1
13	421	60	1
13	422	61	1
13	423	62	1
13	424	63	1
13	425	64	1
13	426	65	1
13	427	66	1
13	428	67	1
13	429	68	1
13	430	69	1
13	431	70	1
13	432	71	1
13	433	72	1
13	434	73	1
13	435	74	1
13	436	75	1
13	437	76	1
13	438	77	1
13	439	78	1
13	440	79	1
13	441	80	1
13	442	81	1
13	443	82	1
13	444	83	1
13	445	84	1
13	446	85	1
13	447	86	1
13	448	87	1
13	449	88	1
13	450	89	1
13	451	90	1
13	452	91	1
13	453	92	1
13	454	93	1
13	455	94	1
13	456	95	1
13	457	96	1
13	458	97	1
14	459	1	3
14	460	2	3
14	461	3	3
14	462	4	3
14	463	5	4
14	464	6	4
14	465	7	4
14	466	8	4
14	467	9	4
14	468	10	4
14	469	11	4
14	470	12	4
14	471	13	4
14	472	14	4
14	473	15	4
14	474	16	4
14	475	17	4
14	476	18	4
14	477	19	4
14	478	20	4
14	479	21	4
14	480	22	4
14	481	23	4
14	482	24	4
14	483	25	4
14	484	26	4
14	485	27	4
14	486	28	5
14	487	29	5
14	488	30	5
14	489	31	5
14	490	32	5
14	491	33	5
14	492	34	5
14	493	35	5
14	494	36	5
14	495	37	5
14	496	38	5
14	497	39	5
14	498	40	5
14	499	41	5
14	500	42	6
14	501	43	6
14	502	44	6
14	503	45	6
14	504	46	6
14	505	47	6
14	506	48	6
14	507	49	6
14	508	50	6
14	509	51	6
14	510	52	6
14	511	53	6
14	512	54	7
14	513	55	7
14	514	56	7
14	515	57	7
14	516	58	7
14	517	59	7
14	518	60	7
14	519	61	7
14	520	62	7
14	521	63	7
14	522	64	7
14	523	65	7
14	524	66	7
14	525	67	7
14	526	68	7
14	527	69	7
14	528	70	7
14	529	71	7
14	530	72	7
14	531	73	7
14	532	74	7
14	533	75	7
14	534	76	7
14	535	77	7
14	536	78	7
14	537	79	7
14	538	80	7
14	539	81	7
14	540	82	7
14	541	83	7
14	542	84	7
14	543	85	7
14	544	86	7
14	545	87	7
14	546	88	7
14	547	89	7
14	548	90	7
14	549	91	7
14	550	92	7
14	551	93	7
14	552	94	7
14	553	95	7
14	554	96	7
14	555	97	7
14	556	98	7
14	557	99	7
14	558	100	7
14	559	101	7
14	560	102	7
14	561	103	7
14	562	104	7
14	563	105	7
14	564	106	7
