exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	4
1	2	2	4
1	3	3	4
1	4	4	4
1	5	5	4
1	6	6	4
1	7	7	4
1	8	8	4
1	9	9	4
1	10	10	4
1	11	11	4
1	12	12	4
1	13	13	4
1	14	14	4
1	15	15	4
1	16	16	4
1	17	17	4
1	18	18	4
1	19	19	4
1	20	20	4
1	21	21	4
1	22	22	4
1	23	23	4
1	24	24	4
1	25	25	4
1	26	26	4
1	27	27	4
1	28	28	3
1	29	29	3
1	30	30	3
1	31	31	3
1	32	32	3
1	33	33	2
1	34	34	2
1	35	35	2
1	36	36	2
1	37	37	2
1	38	38	2
1	39	39	2
1	40	40	2
1	41	41	2
1	42	42	2
1	43	43	2
1	44	44	2
1	45	45	2
1	46	46	2
1	47	47	2
1	48	48	2
1	49	49	2
1	50	50	2
1	51	51	2
1	52	52	2
1	53	53	2
1	54	54	2
1	55	55	2
1	56	56	2
1	57	57	2
1	58	58	2
1	59	59	2
1	60	60	2
1	61	61	2
1	62	62	2
1	63	63	2
1	64	64	2
1	65	65	2
1	66	66	2
1	67	67	2
1	68	68	2
1	69	69	2
1	70	70	2
1	71	71	2
1	72	72	2
1	73	73	2
1	74	74	2
1	75	75	2
1	76	76	2
1	77	77	2
1	78	78	2
1	79	79	2
1	80	80	2
1	81	81	2
1	82	82	2
1	83	83	2
1	84	84	2
1	85	85	2
2	86	1	2
2	87	2	2
2	88	3	2
2	89	4	2
2	90	5	2
2	91	6	2
2	92	7	2
2	93	8	2
2	94	9	2
2	95	10	2
2	96	11	2
2	97	12	2
2	98	13	2
2	99	14	2
2	100	15	2
2	101	16	2
2	102	17	2
2	103	18	2
2	104	19	2
2	105	20	2
2	106	21	2
2	107	22	2
2	108	23	2
2	109	24	2
2	110	25	2
2	111	26	2
2	112	27	2
2	113	28	2
2	114	29	2
2	115	30	2
2	116	31	2
2	117	32	2
2	118	33	2
2	119	34	2
2	120	35	2
2	121	36	2
2	122	37	2
2	123	38	2
2	124	39	2
2	125	40	2
2	126	41	2
2	127	42	2
2	128	43	2
2	129	44	2
2	130	45	2
2	131	46	2
2	132	47	2
2	133	48	2
2	134	49	2
2	135	50	2
2	136	51	2
2	137	52	2
2	138	53	2
2	139	54	2
2	140	55	2
2	141	56	2
2	142	57	2
2	143	58	2
2	144	59	2
2	145	60	2
2	146	61	2
2	147	62	2
2	148	63	2
2	149	64	2
2	150	65	2
2	151	66	2
2	152	67	2
2	153	68	2
2	154	69	2
2	155	70	2
2	156	71	2
2	157	72	2
2	158	73	2
2	159	74	2
2	160	75	2
2	161	76	2
2	162	77	2
2	163	78	2
2	164	79	2
2	165	80	2
2	166	81	2
2	167	82	2
2	168	83	2
2	169	84	2
2	170	85	2
2	171	86	2
2	172	87	2
2	173	88	2
2	174	89	2
2	175	90	2
2	176	91	2
2	177	92	2
2	178	93	2
2	179	94	2
2	180	95	2
2	181	96	2
2	182	97	2
2	183	98	2
2	184	99	2
2	185	100	2
2	186	101	2
2	187	102	2
2	188	103	2
2	189	104	2
