exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	6
1	2	2	6
1	3	3	6
1	4	4	6
1	5	5	6
1	6	6	6
1	7	7	6
1	8	8	6
1	9	9	6
1	10	10	6
1	11	11	6
1	12	12	6
1	13	13	6
1	14	14	6
1	15	15	6
1	16	16	6
1	17	17	6
1	18	18	6
1	19	19	6
1	20	20	6
1	21	21	6
1	22	22	6
1	23	23	6
1	24	24	6
1	25	25	6
1	26	26	6
1	27	27	6
1	28	28	6
1	29	29	5
1	30	30	5
1	31	31	5
1	32	32	5
1	33	33	5
1	34	34	5
1	35	35	5
1	36	36	5
1	37	37	5
1	38	38	5
1	39	39	5
1	40	40	5
1	41	41	5
1	42	42	5
1	43	43	5
1	44	44	5
1	45	45	5
1	46	46	5
1	47	47	5
1	48	48	5
1	49	49	5
1	50	50	5
1	51	51	5
1	52	52	5
1	53	53	5
1	54	54	5
1	55	55	5
1	56	56	5
1	57	57	5
1	58	58	5
1	59	59	5
1	60	60	5
1	61	61	5
1	62	62	5
1	63	63	5
1	64	64	5
1	65	65	5
1	66	66	5
1	67	67	5
1	68	68	5
1	69	69	5
1	70	70	5
1	71	71	5
1	72	72	5
1	73	73	5
1	74	74	5
1	75	75	5
1	76	76	5
1	77	77	4
1	78	78	4
1	79	79	4
1	80	80	4
1	81	81	4
1	82	82	4
1	83	83	4
1	84	84	4
1	85	85	4
1	86	86	4
1	87	87	4
1	88	88	4
1	89	89	4
1	90	90	3
1	91	91	3
1	92	92	3
1	93	93	3
1	94	94	3
1	95	95	3
1	96	96	3
1	97	97	3
1	98	98	3
1	99	99	3
1	100	100	3
1	101	101	3
1	102	102	2
1	103	103	2
1	104	104	1
1	105	105	1
1	106	106	1
1	107	107	1
1	108	108	1
1	109	109	1
1	110	110	1
1	111	111	1
1	112	112	1
1	113	113	1
1	114	114	1
1	115	115	1
1	116	116	1
1	117	117	1
1	118	118	1
1	119	119	1
1	120	120	1
1	121	121	1
1	122	122	1
1	123	123	1
1	124	124	1
1	125	125	1
1	126	126	1
1	127	127	1
1	128	128	1
1	129	129	1
1	130	130	1
1	131	131	1
1	132	132	1
1	133	133	1
1	134	134	1
1	135	135	1
1	136	136	1
1	137	137	0
1	138	138	0
1	139	139	0
1	140	140	0
1	141	141	0
1	142	142	0
1	143	143	0
1	144	144	0
1	145	145	0
1	146	146	0
1	147	147	0
1	148	148	0
1	149	149	0
1	150	150	0
2	151	0	0
2	152	1	0
2	153	2	0
2	154	3	0
2	155	4	0
2	156	5	0
2	157	6	0
2	158	7	0
2	159	8	0
2	160	9	0
2	161	10	0
2	162	11	0
2	163	12	0
2	164	13	0
2	165	14	0
2	166	15	0
2	167	16	0
2	168	17	0
2	169	18	0
2	170	19	0
2	171	20	0
2	172	21	0
2	173	22	0
2	174	23	0
2	175	24	0
2	176	25	0
2	177	26	0
2	178	27	0
2	179	28	0
2	180	29	0
2	181	30	0
2	182	31	0
2	183	32	0
2	184	33	0
2	185	34	0
2	186	35	0
2	187	36	0
2	188	37	0
2	189	38	0
2	190	39	0
2	191	40	0
2	192	41	0
2	193	42	0
2	194	43	0
2	195	44	0
2	196	45	0
2	197	46	0
2	198	47	0
2	199	48	0
2	200	49	0
3	201	0	0
3	202	1	0
3	203	2	0
3	204	3	0
3	205	4	0
3	206	5	0
3	207	6	0
3	208	7	0
3	209	8	0
3	210	9	0
3	211	10	0
3	212	11	0
3	213	12	0
3	214	13	0
3	215	14	0
3	216	15	0
3	217	16	0
3	218	17	0
3	219	18	0
3	220	19	0
3	221	20	0
3	222	21	0
3	223	22	0
3	224	23	0
3	225	24	0
3	226	25	0
3	227	26	0
3	228	27	0
3	229	28	0
3	230	29	0
3	231	30	0
3	232	31	0
3	233	32	0
3	234	33	0
3	235	34	0
3	236	35	0
3	237	36	0
3	238	37	0
3	239	38	0
3	240	39	0
3	241	40	0
3	242	41	0
3	243	42	0
3	244	43	0
3	245	44	0
3	246	45	0
3	247	46	0
3	248	47	0
3	249	48	0
3	250	49	0
4	251	0	0
4	252	1	0
4	253	2	0
4	254	3	0
4	255	4	0
4	256	5	0
4	257	6	0
4	258	7	0
4	259	8	0
4	260	9	0
4	261	10	0
4	262	11	0
4	263	12	0
4	264	13	0
4	265	14	0
4	266	15	0
4	267	16	0
4	268	17	0
4	269	18	0
4	270	19	0
4	271	20	0
4	272	21	0
4	273	22	0
4	274	23	0
4	275	24	0
4	276	25	0
4	277	26	0
4	278	27	0
4	279	28	0
4	280	29	0
4	281	30	0
4	282	31	0
4	283	32	0
4	284	33	0
4	285	34	0
4	286	35	0
4	287	36	0
4	288	37	0
4	289	38	0
4	290	39	0
4	291	40	0
4	292	41	0
4	293	42	0
4	294	43	0
4	295	44	0
4	296	45	0
4	297	46	0
4	298	47	0
4	299	48	0
