exon	relative_pos_in_circle	relative_pos_in_exon	coverage
14	1	1	25
14	2	2	25
14	3	3	25
14	4	4	25
14	5	5	25
14	6	6	25
14	7	7	25
14	8	8	25
14	9	9	25
14	10	10	25
14	11	11	25
14	12	12	25
14	13	13	25
14	14	14	25
14	15	15	25
14	16	16	25
14	17	17	25
14	18	18	25
14	19	19	25
14	20	20	25
14	21	21	25
14	22	22	25
14	23	23	25
14	24	24	25
14	25	25	25
14	26	26	25
14	27	27	25
14	28	28	25
14	29	29	25
14	30	30	25
14	31	31	25
14	32	32	24
14	33	33	24
14	34	34	24
14	35	35	24
14	36	36	24
14	37	37	24
14	38	38	24
14	39	39	24
14	40	40	24
14	41	41	24
14	42	42	24
14	43	43	24
14	44	44	24
14	45	45	24
14	46	46	24
14	47	47	24
14	48	48	24
14	49	49	24
14	50	50	24
14	51	51	24
14	52	52	24
14	53	53	24
14	54	54	24
14	55	55	24
14	56	56	24
14	57	57	24
14	58	58	24
14	59	59	24
14	60	60	24
14	61	61	24
14	62	62	24
14	63	63	24
14	64	64	24
14	65	65	24
14	66	66	24
14	67	67	24
14	68	68	24
14	69	69	24
14	70	70	24
14	71	71	24
14	72	72	24
14	73	73	24
14	74	74	24
14	75	75	24
14	76	76	24
14	77	77	23
14	78	78	23
14	79	79	23
14	80	80	23
14	81	81	23
14	82	82	23
14	83	83	23
14	84	84	23
14	85	85	23
14	86	86	23
14	87	87	22
14	88	88	22
14	89	89	21
14	90	90	21
14	91	91	20
14	92	92	20
14	93	93	20
14	94	94	20
14	95	95	20
14	96	96	20
14	97	97	20
14	98	98	20
14	99	99	20
14	100	100	20
14	101	101	20
14	102	102	20
14	103	103	20
14	104	104	19
14	105	105	19
14	106	106	18
14	107	107	18
14	108	108	18
14	109	109	17
14	110	110	17
14	111	111	17
14	112	112	17
14	113	113	15
14	114	114	14
14	115	115	14
14	116	116	14
14	117	117	13
14	118	118	13
14	119	119	13
14	120	120	13
14	121	121	13
14	122	122	13
14	123	123	13
14	124	124	13
14	125	125	13
14	126	126	12
14	127	127	12
14	128	128	12
14	129	129	12
14	130	130	12
14	131	131	12
14	132	132	12
14	133	133	12
14	134	134	12
14	135	135	12
14	136	136	12
14	137	137	12
14	138	138	12
14	139	139	12
14	140	140	12
14	141	141	12
14	142	142	12
14	143	143	12
14	144	144	12
14	145	145	12
14	146	146	12
14	147	147	12
14	148	148	12
14	149	149	12
14	150	150	12
14	151	151	12
14	152	152	11
14	153	153	11
14	154	154	11
14	155	155	11
14	156	156	11
14	157	157	11
14	158	158	10
14	159	159	10
14	160	160	10
14	161	161	10
14	162	162	10
15	163	1	3
15	164	2	3
15	165	3	3
15	166	4	3
15	167	5	3
15	168	6	3
15	169	7	3
15	170	8	3
15	171	9	3
15	172	10	3
15	173	11	3
15	174	12	3
15	175	13	3
15	176	14	3
15	177	15	3
15	178	16	3
15	179	17	2
15	180	18	2
15	181	19	2
15	182	20	2
15	183	21	2
15	184	22	2
15	185	23	2
15	186	24	2
15	187	25	2
15	188	26	2
15	189	27	2
15	190	28	2
15	191	29	2
15	192	30	2
15	193	31	2
15	194	32	2
15	195	33	2
15	196	34	2
15	197	35	2
15	198	36	2
15	199	37	1
15	200	38	1
15	201	39	1
15	202	40	1
15	203	41	1
15	204	42	1
15	205	43	1
15	206	44	1
15	207	45	1
15	208	46	2
15	209	47	2
15	210	48	2
15	211	49	1
15	212	50	1
15	213	51	1
15	214	52	1
15	215	53	1
15	216	54	1
15	217	55	1
15	218	56	1
15	219	57	1
15	220	58	1
15	221	59	1
15	222	60	1
15	223	61	1
15	224	62	1
15	225	63	1
15	226	64	1
15	227	65	1
15	228	66	1
15	229	67	1
15	230	68	1
15	231	69	1
15	232	70	1
15	233	71	1
15	234	72	1
15	235	73	1
15	236	74	1
15	237	75	1
15	238	76	1
15	239	77	1
15	240	78	1
15	241	79	1
15	242	80	1
15	243	81	1
15	244	82	1
15	245	83	1
15	246	84	1
15	247	85	1
15	248	86	1
15	249	87	1
15	250	88	1
15	251	89	1
15	252	90	1
15	253	91	2
15	254	92	2
15	255	93	2
15	256	94	2
15	257	95	2
15	258	96	2
15	259	97	2
15	260	98	2
15	261	99	2
15	262	100	2
15	263	101	3
15	264	102	3
15	265	103	4
15	266	104	4
15	267	105	5
15	268	106	5
15	269	107	5
15	270	108	5
15	271	109	5
15	272	110	5
15	273	111	5
15	274	112	5
15	275	113	5
15	276	114	5
15	277	115	5
15	278	116	5
15	279	117	5
15	280	118	6
15	281	119	6
15	282	120	7
15	283	121	7
15	284	122	7
15	285	123	8
15	286	124	8
15	287	125	8
15	288	126	8
15	289	127	10
15	290	128	11
15	291	129	11
15	292	130	11
15	293	131	12
15	294	132	12
15	295	133	12
15	296	134	12
15	297	135	12
15	298	136	12
15	299	137	12
15	300	138	12
15	301	139	12
15	302	140	13
15	303	141	13
15	304	142	13
15	305	143	13
15	306	144	13
15	307	145	13
15	308	146	13
15	309	147	13
15	310	148	13
15	311	149	13
15	312	150	13
15	313	151	13
15	314	152	13
15	315	153	13
15	316	154	13
15	317	155	13
15	318	156	13
15	319	157	13
15	320	158	13
15	321	159	13
15	322	160	13
15	323	161	13
15	324	162	13
15	325	163	13
15	326	164	13
15	327	165	13
15	328	166	14
15	329	167	14
15	330	168	14
15	331	169	14
15	332	170	14
15	333	171	14
15	334	172	15
15	335	173	15
15	336	174	15
15	337	175	15
15	338	176	15
15	339	177	15
15	340	178	15
15	341	179	15
15	342	180	15
15	343	181	15
15	344	182	15
15	345	183	18
15	346	184	18
15	347	185	18
15	348	186	18
15	349	187	18
15	350	188	18
15	351	189	18
15	352	190	18
15	353	191	18
15	354	192	18
15	355	193	19
15	356	194	19
15	357	195	19
15	358	196	19
15	359	197	19
15	360	198	19
15	361	199	19
15	362	200	19
15	363	201	19
15	364	202	19
15	365	203	19
15	366	204	19
15	367	205	20
15	368	206	21
15	369	207	21
15	370	208	21
15	371	209	21
15	372	210	21
