exon	relative_pos_in_circle	relative_pos_in_exon	coverage
9	1	1	5
9	2	2	5
9	3	3	5
9	4	4	5
9	5	5	5
9	6	6	5
9	7	7	5
9	8	8	5
9	9	9	5
9	10	10	5
9	11	11	5
9	12	12	5
9	13	13	5
9	14	14	5
9	15	15	5
9	16	16	5
9	17	17	5
9	18	18	5
9	19	19	5
9	20	20	5
9	21	21	5
9	22	22	5
9	23	23	5
9	24	24	5
9	25	25	5
9	26	26	5
9	27	27	5
9	28	28	5
9	29	29	5
9	30	30	5
9	31	31	5
9	32	32	5
9	33	33	5
9	34	34	5
9	35	35	5
9	36	36	5
9	37	37	5
9	38	38	5
9	39	39	4
9	40	40	4
9	41	41	4
9	42	42	4
9	43	43	4
9	44	44	4
9	45	45	4
9	46	46	4
9	47	47	4
9	48	48	4
9	49	49	4
9	50	50	4
9	51	51	4
9	52	52	4
9	53	53	4
9	54	54	4
9	55	55	4
9	56	56	4
9	57	57	4
9	58	58	4
9	59	59	4
9	60	60	4
9	61	61	4
9	62	62	4
9	63	63	4
9	64	64	4
9	65	65	4
9	66	66	4
9	67	67	4
9	68	68	4
9	69	69	4
9	70	70	4
9	71	71	4
9	72	72	4
9	73	73	4
9	74	74	4
9	75	75	4
9	76	76	4
9	77	77	4
9	78	78	4
9	79	79	4
9	80	80	4
9	81	81	4
9	82	82	4
9	83	83	4
9	84	84	4
9	85	85	4
9	86	86	4
9	87	87	4
9	88	88	4
9	89	89	4
9	90	90	4
9	91	91	4
9	92	92	4
9	93	93	4
9	94	94	4
9	95	95	4
9	96	96	4
9	97	97	4
9	98	98	3
9	99	99	3
9	100	100	3
9	101	101	3
9	102	102	3
9	103	103	3
9	104	104	2
9	105	105	2
9	106	106	2
9	107	107	2
9	108	108	2
9	109	109	2
9	110	110	2
9	111	111	2
9	112	112	2
9	113	113	2
9	114	114	2
9	115	115	2
9	116	116	2
9	117	117	2
9	118	118	2
9	119	119	2
9	120	120	2
9	121	121	2
9	122	122	2
9	123	123	1
9	124	124	1
9	125	125	1
9	126	126	1
9	127	127	1
9	128	128	1
9	129	129	1
9	130	130	1
9	131	131	1
9	132	132	0
9	133	133	0
9	134	134	0
9	135	135	0
9	136	136	0
9	137	137	0
9	138	138	0
9	139	139	0
9	140	140	0
9	141	141	0
9	142	142	0
9	143	143	0
9	144	144	0
9	145	145	0
9	146	146	0
9	147	147	0
9	148	148	0
9	149	149	0
9	150	150	0
9	151	151	0
9	152	152	0
9	153	153	0
9	154	154	0
9	155	155	0
9	156	156	0
9	157	157	0
9	158	158	0
9	159	159	0
9	160	160	0
9	161	161	0
9	162	162	0
9	163	163	0
9	164	164	0
9	165	165	0
9	166	166	0
9	167	167	0
9	168	168	0
9	169	169	0
9	170	170	0
9	171	171	0
9	172	172	0
9	173	173	0
9	174	174	0
9	175	175	0
9	176	176	0
9	177	177	0
9	178	178	0
9	179	179	0
9	180	180	0
9	181	181	0
9	182	182	0
9	183	183	0
9	184	184	0
9	185	185	0
9	186	186	0
9	187	187	0
9	188	188	0
9	189	189	0
9	190	190	0
9	191	191	0
9	192	192	0
9	193	193	0
9	194	194	0
9	195	195	0
9	196	196	0
9	197	197	0
9	198	198	0
9	199	199	0
9	200	200	0
9	201	201	0
9	202	202	0
9	203	203	0
9	204	204	0
9	205	205	0
9	206	206	0
9	207	207	0
9	208	208	0
9	209	209	0
9	210	210	0
9	211	211	0
9	212	212	0
9	213	213	0
9	214	214	0
9	215	215	0
9	216	216	0
9	217	217	0
9	218	218	0
9	219	219	0
9	220	220	0
9	221	221	0
9	222	222	0
9	223	223	0
9	224	224	0
9	225	225	0
9	226	226	0
9	227	227	0
9	228	228	0
9	229	229	0
9	230	230	0
9	231	231	0
9	232	232	0
9	233	233	0
9	234	234	0
9	235	235	0
9	236	236	0
9	237	237	0
9	238	238	0
9	239	239	0
9	240	240	0
9	241	241	0
9	242	242	0
9	243	243	0
9	244	244	0
9	245	245	0
9	246	246	0
9	247	247	0
9	248	248	0
9	249	249	0
9	250	250	0
9	251	251	0
9	252	252	0
9	253	253	0
9	254	254	0
9	255	255	0
9	256	256	0
9	257	257	0
9	258	258	0
9	259	259	0
9	260	260	0
9	261	261	0
9	262	262	0
9	263	263	0
9	264	264	0
9	265	265	0
9	266	266	0
9	267	267	0
9	268	268	0
9	269	269	0
9	270	270	0
9	271	271	0
9	272	272	0
9	273	273	0
9	274	274	0
9	275	275	0
9	276	276	0
9	277	277	0
9	278	278	0
9	279	279	0
9	280	280	0
9	281	281	0
9	282	282	0
9	283	283	0
9	284	284	0
9	285	285	0
9	286	286	0
9	287	287	0
9	288	288	0
9	289	289	0
9	290	290	0
9	291	291	0
9	292	292	0
9	293	293	0
9	294	294	0
9	295	295	0
9	296	296	0
9	297	297	0
9	298	298	0
9	299	299	0
9	300	300	0
9	301	301	0
9	302	302	0
9	303	303	0
9	304	304	0
9	305	305	0
9	306	306	0
9	307	307	0
9	308	308	0
9	309	309	0
9	310	310	0
9	311	311	0
9	312	312	0
9	313	313	0
9	314	314	0
9	315	315	0
9	316	316	0
9	317	317	0
9	318	318	0
9	319	319	0
9	320	320	0
9	321	321	0
9	322	322	0
9	323	323	0
9	324	324	0
9	325	325	0
9	326	326	0
9	327	327	0
9	328	328	0
9	329	329	0
9	330	330	0
9	331	331	0
9	332	332	0
9	333	333	0
