exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	5
1	2	2	5
1	3	3	5
1	4	4	5
1	5	5	5
1	6	6	5
1	7	7	5
1	8	8	5
1	9	9	5
1	10	10	5
1	11	11	5
1	12	12	5
1	13	13	5
1	14	14	5
1	15	15	5
1	16	16	5
1	17	17	5
1	18	18	5
1	19	19	5
1	20	20	5
1	21	21	5
1	22	22	5
1	23	23	5
1	24	24	5
1	25	25	5
1	26	26	5
1	27	27	5
1	28	28	5
1	29	29	5
1	30	30	5
1	31	31	5
1	32	32	5
1	33	33	5
1	34	34	5
1	35	35	5
1	36	36	5
1	37	37	5
1	38	38	5
1	39	39	5
1	40	40	5
1	41	41	5
1	42	42	5
1	43	43	5
1	44	44	5
1	45	45	5
1	46	46	5
1	47	47	5
1	48	48	5
1	49	49	5
1	50	50	5
1	51	51	5
1	52	52	4
1	53	53	4
1	54	54	4
1	55	55	4
1	56	56	4
1	57	57	4
1	58	58	4
1	59	59	4
1	60	60	4
1	61	61	4
1	62	62	4
1	63	63	4
1	64	64	4
1	65	65	4
1	66	66	4
1	67	67	4
1	68	68	4
1	69	69	4
1	70	70	4
1	71	71	4
1	72	72	4
1	73	73	4
1	74	74	4
1	75	75	4
1	76	76	4
1	77	77	4
1	78	78	4
1	79	79	4
1	80	80	4
1	81	81	4
1	82	82	4
1	83	83	4
1	84	84	4
1	85	85	4
1	86	86	4
1	87	87	4
1	88	88	4
1	89	89	4
1	90	90	4
1	91	91	4
1	92	92	4
1	93	93	4
1	94	94	4
1	95	95	4
1	96	96	4
1	97	97	4
1	98	98	4
1	99	99	4
1	100	100	4
1	101	101	4
1	102	102	4
1	103	103	4
1	104	104	4
1	105	105	4
1	106	106	4
1	107	107	4
1	108	108	4
1	109	109	4
1	110	110	4
1	111	111	4
1	112	112	4
1	113	113	4
1	114	114	4
1	115	115	4
1	116	116	4
1	117	117	4
1	118	118	4
1	119	119	4
1	120	120	4
1	121	121	4
1	122	122	4
1	123	123	4
1	124	124	4
1	125	125	4
1	126	126	4
1	127	127	4
1	128	128	4
1	129	129	4
1	130	130	4
1	131	131	4
1	132	132	4
1	133	133	4
1	134	134	4
1	135	135	4
1	136	136	4
1	137	137	4
1	138	138	4
1	139	139	4
1	140	140	4
1	141	141	4
1	142	142	4
1	143	143	4
1	144	144	4
1	145	145	4
1	146	146	4
