exon	relative_pos_in_circle	relative_pos_in_exon	coverage
8	1	1	6
8	2	2	6
8	3	3	6
8	4	4	6
8	5	5	6
8	6	6	6
8	7	7	6
8	8	8	6
8	9	9	6
8	10	10	6
8	11	11	6
8	12	12	6
8	13	13	6
8	14	14	6
8	15	15	6
8	16	16	6
8	17	17	6
8	18	18	6
8	19	19	6
8	20	20	6
8	21	21	6
8	22	22	6
8	23	23	6
8	24	24	6
8	25	25	6
8	26	26	6
8	27	27	6
8	28	28	6
8	29	29	6
8	30	30	6
8	31	31	6
8	32	32	6
8	33	33	5
8	34	34	5
8	35	35	5
8	36	36	4
8	37	37	4
8	38	38	4
8	39	39	4
8	40	40	4
8	41	41	4
8	42	42	4
8	43	43	4
8	44	44	4
8	45	45	4
8	46	46	4
8	47	47	4
8	48	48	4
8	49	49	4
8	50	50	4
8	51	51	4
8	52	52	4
8	53	53	4
8	54	54	4
8	55	55	4
8	56	56	4
8	57	57	4
8	58	58	4
8	59	59	4
8	60	60	4
8	61	61	4
8	62	62	4
8	63	63	4
8	64	64	4
8	65	65	4
8	66	66	3
8	67	67	3
8	68	68	3
8	69	69	3
8	70	70	3
8	71	71	3
8	72	72	3
8	73	73	3
8	74	74	3
8	75	75	3
8	76	76	3
8	77	77	3
8	78	78	3
8	79	79	3
8	80	80	3
8	81	81	3
8	82	82	3
8	83	83	2
8	84	84	2
8	85	85	2
8	86	86	2
8	87	87	2
8	88	88	2
8	89	89	1
8	90	90	1
8	91	91	1
8	92	92	1
8	93	93	1
8	94	94	1
8	95	95	1
8	96	96	1
8	97	97	1
8	98	98	1
8	99	99	1
8	100	100	1
8	101	101	1
8	102	102	1
8	103	103	1
8	104	104	1
8	105	105	1
8	106	106	1
8	107	107	1
8	108	108	1
8	109	109	1
8	110	110	1
8	111	111	1
8	112	112	1
8	113	113	1
8	114	114	1
8	115	115	1
8	116	116	1
8	117	117	1
8	118	118	1
8	119	119	1
8	120	120	1
8	121	121	1
8	122	122	1
8	123	123	1
8	124	124	1
8	125	125	1
8	126	126	1
8	127	127	1
8	128	128	1
8	129	129	1
8	130	130	1
8	131	131	1
8	132	132	1
8	133	133	1
8	134	134	1
8	135	135	1
8	136	136	1
8	137	137	1
8	138	138	1
8	139	139	1
8	140	140	1
8	141	141	1
8	142	142	1
8	143	143	1
8	144	144	1
8	145	145	1
8	146	146	1
8	147	147	1
8	148	148	1
8	149	149	1
8	150	150	1
8	151	151	2
8	152	152	2
8	153	153	2
8	154	154	3
8	155	155	3
8	156	156	3
8	157	157	3
8	158	158	3
8	159	159	3
8	160	160	3
8	161	161	3
8	162	162	3
8	163	163	3
8	164	164	3
8	165	165	2
8	166	166	2
8	167	167	2
8	168	168	2
8	169	169	2
8	170	170	2
8	171	171	2
8	172	172	2
8	173	173	2
8	174	174	2
8	175	175	2
8	176	176	2
8	177	177	2
8	178	178	2
8	179	179	2
8	180	180	2
8	181	181	2
8	182	182	2
8	183	183	2
8	184	184	3
8	185	185	3
8	186	186	3
8	187	187	3
8	188	188	3
8	189	189	3
8	190	190	3
8	191	191	3
8	192	192	3
8	193	193	3
8	194	194	3
8	195	195	3
8	196	196	3
8	197	197	3
8	198	198	3
8	199	199	3
8	200	200	3
8	201	201	4
8	202	202	4
8	203	203	4
8	204	204	4
8	205	205	4
8	206	206	4
8	207	207	5
8	208	208	5
8	209	209	5
8	210	210	5
8	211	211	5
8	212	212	5
8	213	213	5
8	214	214	5
8	215	215	5
8	216	216	5
8	217	217	5
8	218	218	5
8	219	219	5
8	220	220	5
8	221	221	5
8	222	222	5
8	223	223	5
8	224	224	5
8	225	225	5
8	226	226	5
8	227	227	5
8	228	228	5
8	229	229	5
8	230	230	5
8	231	231	5
8	232	232	5
8	233	233	5
8	234	234	5
8	235	235	5
8	236	236	5
8	237	237	5
8	238	238	5
8	239	239	5
8	240	240	5
8	241	241	5
8	242	242	5
8	243	243	5
8	244	244	5
8	245	245	5
8	246	246	5
8	247	247	5
8	248	248	5
8	249	249	5
8	250	250	5
8	251	251	5
8	252	252	5
8	253	253	5
8	254	254	5
8	255	255	5
8	256	256	5
8	257	257	5
8	258	258	5
8	259	259	5
8	260	260	5
8	261	261	5
8	262	262	5
8	263	263	5
8	264	264	5
8	265	265	5
8	266	266	5
8	267	267	5
8	268	268	5
8	269	269	5
8	270	270	5
8	271	271	5
8	272	272	5
8	273	273	5
8	274	274	5
8	275	275	5
8	276	276	5
8	277	277	5
8	278	278	5
8	279	279	5
8	280	280	5
8	281	281	5
8	282	282	5
8	283	283	6
8	284	284	6
8	285	285	6
8	286	286	6
8	287	287	6
8	288	288	6
8	289	289	6
8	290	290	6
8	291	291	6
8	292	292	6
8	293	293	6
8	294	294	6
8	295	295	6
8	296	296	6
8	297	297	6
8	298	298	6
8	299	299	6
8	300	300	6
8	301	301	6
8	302	302	6
8	303	303	6
8	304	304	6
8	305	305	6
8	306	306	6
8	307	307	6
8	308	308	6
8	309	309	6
8	310	310	6
8	311	311	6
8	312	312	6
8	313	313	6
8	314	314	6
8	315	315	6
8	316	316	6
8	317	317	6
8	318	318	6
8	319	319	6
8	320	320	6
8	321	321	6
8	322	322	6
8	323	323	6
8	324	324	6
8	325	325	6
8	326	326	6
8	327	327	6
8	328	328	6
8	329	329	6
8	330	330	6
8	331	331	6
8	332	332	6
8	333	333	6
8	334	334	6
8	335	335	6
8	336	336	6
8	337	337	6
8	338	338	6
8	339	339	6
8	340	340	6
8	341	341	6
8	342	342	6
8	343	343	6
8	344	344	6
8	345	345	6
8	346	346	6
8	347	347	6
8	348	348	6
8	349	349	6
8	350	350	6
8	351	351	6
8	352	352	6
8	353	353	6
8	354	354	6
8	355	355	6
8	356	356	6
8	357	357	6
8	358	358	6
8	359	359	6
8	360	360	6
8	361	361	6
8	362	362	6
8	363	363	6
8	364	364	6
8	365	365	6
8	366	366	6
8	367	367	6
