exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	10
1	2	2	10
1	3	3	10
1	4	4	10
1	5	5	10
1	6	6	10
1	7	7	10
1	8	8	10
1	9	9	10
1	10	10	10
1	11	11	10
1	12	12	10
1	13	13	10
1	14	14	10
1	15	15	10
1	16	16	10
1	17	17	10
1	18	18	10
1	19	19	10
1	20	20	10
1	21	21	10
1	22	22	10
1	23	23	10
1	24	24	10
1	25	25	10
1	26	26	10
1	27	27	10
1	28	28	10
1	29	29	10
1	30	30	10
1	31	31	10
1	32	32	10
1	33	33	10
1	34	34	10
1	35	35	10
1	36	36	10
1	37	37	10
1	38	38	10
1	39	39	10
1	40	40	10
1	41	41	10
1	42	42	10
1	43	43	10
1	44	44	10
1	45	45	10
1	46	46	10
1	47	47	9
1	48	48	9
1	49	49	9
1	50	50	9
1	51	51	9
1	52	52	9
1	53	53	9
1	54	54	9
1	55	55	9
1	56	56	9
1	57	57	9
1	58	58	9
1	59	59	9
1	60	60	9
1	61	61	8
1	62	62	8
1	63	63	8
1	64	64	8
1	65	65	8
1	66	66	8
1	67	67	8
1	68	68	8
1	69	69	8
1	70	70	8
1	71	71	8
1	72	72	8
1	73	73	8
1	74	74	8
1	75	75	8
1	76	76	8
1	77	77	8
1	78	78	8
1	79	79	8
1	80	80	8
1	81	81	8
1	82	82	8
1	83	83	8
1	84	84	8
1	85	85	8
1	86	86	8
1	87	87	8
1	88	88	8
1	89	89	8
1	90	90	8
1	91	91	8
1	92	92	8
1	93	93	7
1	94	94	7
1	95	95	7
1	96	96	7
1	97	97	7
1	98	98	7
1	99	99	6
1	100	100	6
1	101	101	6
1	102	102	6
1	103	103	6
1	104	104	6
1	105	105	6
1	106	106	6
1	107	107	6
1	108	108	6
1	109	109	6
1	110	110	6
1	111	111	6
1	112	112	6
1	113	113	5
1	114	114	5
1	115	115	5
1	116	116	5
1	117	117	5
1	118	118	5
1	119	119	5
1	120	120	5
1	121	121	5
1	122	122	5
1	123	123	5
1	124	124	5
1	125	125	5
1	126	126	5
1	127	127	5
1	128	128	5
1	129	129	5
1	130	130	5
1	131	131	5
1	132	132	5
1	133	133	3
1	134	134	3
1	135	135	3
1	136	136	3
1	137	137	3
1	138	138	3
1	139	139	3
1	140	140	3
1	141	141	3
1	142	142	2
1	143	143	2
1	144	144	2
1	145	145	2
1	146	146	2
1	147	147	2
1	148	148	2
1	149	149	1
1	150	150	1
1	151	151	1
1	152	152	1
1	153	153	1
1	154	154	1
1	155	155	1
1	156	156	1
1	157	157	1
1	158	158	1
1	159	159	1
1	160	160	1
1	161	161	1
1	162	162	1
1	163	163	1
1	164	164	1
1	165	165	1
1	166	166	1
1	167	167	1
1	168	168	1
1	169	169	1
1	170	170	1
1	171	171	1
1	172	172	1
1	173	173	1
1	174	174	1
1	175	175	1
1	176	176	1
1	177	177	1
1	178	178	1
1	179	179	1
1	180	180	1
1	181	181	1
1	182	182	1
1	183	183	1
1	184	184	1
1	185	185	1
1	186	186	1
1	187	187	1
1	188	188	1
1	189	189	1
1	190	190	1
1	191	191	1
1	192	192	1
1	193	193	1
1	194	194	1
1	195	195	1
1	196	196	1
1	197	197	1
1	198	198	1
1	199	199	1
1	200	200	1
1	201	201	1
1	202	202	1
1	203	203	1
1	204	204	1
1	205	205	1
1	206	206	1
1	207	207	1
1	208	208	1
1	209	209	1
1	210	210	1
2	211	0	0
2	212	1	0
2	213	2	0
2	214	3	0
2	215	4	0
2	216	5	0
2	217	6	0
2	218	7	0
2	219	8	0
2	220	9	0
2	221	10	0
2	222	11	0
2	223	12	0
2	224	13	0
2	225	14	0
2	226	15	0
2	227	16	0
2	228	17	0
2	229	18	0
2	230	19	0
2	231	20	0
2	232	21	0
2	233	22	0
2	234	23	0
2	235	24	0
2	236	25	0
2	237	26	0
2	238	27	0
2	239	28	0
2	240	29	0
2	241	30	0
2	242	31	0
2	243	32	0
2	244	33	0
2	245	34	0
2	246	35	0
2	247	36	0
2	248	37	0
2	249	38	0
2	250	39	0
2	251	40	0
2	252	41	0
2	253	42	0
2	254	43	0
2	255	44	0
2	256	45	0
2	257	46	0
2	258	47	0
2	259	48	0
2	260	49	0
3	261	0	0
3	262	1	0
3	263	2	0
3	264	3	0
3	265	4	0
3	266	5	0
3	267	6	0
3	268	7	0
3	269	8	0
3	270	9	0
3	271	10	0
3	272	11	0
3	273	12	0
3	274	13	0
3	275	14	0
3	276	15	0
3	277	16	0
3	278	17	0
3	279	18	0
3	280	19	0
3	281	20	0
3	282	21	0
3	283	22	0
3	284	23	0
3	285	24	0
3	286	25	0
3	287	26	0
3	288	27	0
3	289	28	0
3	290	29	0
3	291	30	0
3	292	31	0
3	293	32	0
3	294	33	0
3	295	34	0
3	296	35	0
3	297	36	0
3	298	37	0
3	299	38	0
3	300	39	0
3	301	40	0
3	302	41	0
3	303	42	0
3	304	43	0
3	305	44	0
3	306	45	0
3	307	46	0
3	308	47	0
3	309	48	0
3	310	49	0
4	311	0	0
4	312	1	0
4	313	2	0
4	314	3	0
4	315	4	0
4	316	5	0
4	317	6	0
4	318	7	0
4	319	8	0
4	320	9	0
4	321	10	0
4	322	11	0
4	323	12	0
4	324	13	0
4	325	14	0
4	326	15	0
4	327	16	0
4	328	17	0
4	329	18	0
4	330	19	0
4	331	20	0
4	332	21	0
4	333	22	0
4	334	23	0
4	335	24	0
4	336	25	0
4	337	26	0
4	338	27	0
4	339	28	0
4	340	29	0
4	341	30	0
4	342	31	0
4	343	32	0
4	344	33	0
4	345	34	0
4	346	35	0
4	347	36	0
4	348	37	0
4	349	38	0
4	350	39	0
4	351	40	0
4	352	41	0
4	353	42	0
4	354	43	0
4	355	44	0
4	356	45	0
4	357	46	0
4	358	47	0
4	359	48	0
4	360	49	0
5	361	0	0
5	362	1	0
5	363	2	0
5	364	3	0
5	365	4	0
5	366	5	0
5	367	6	0
5	368	7	0
5	369	8	0
5	370	9	0
5	371	10	0
5	372	11	0
5	373	12	0
5	374	13	0
5	375	14	0
5	376	15	0
5	377	16	0
5	378	17	0
5	379	18	0
5	380	19	0
5	381	20	0
5	382	21	0
5	383	22	0
5	384	23	0
5	385	24	0
5	386	25	0
5	387	26	0
5	388	27	0
5	389	28	0
5	390	29	0
5	391	30	0
5	392	31	0
5	393	32	0
5	394	33	0
5	395	34	0
5	396	35	0
5	397	36	0
5	398	37	0
5	399	38	0
5	400	39	0
