exon	relative_pos_in_circle	relative_pos_in_exon	coverage
7	1	1	6
7	2	2	6
7	3	3	6
7	4	4	6
7	5	5	6
7	6	6	6
7	7	7	6
7	8	8	6
7	9	9	6
7	10	10	6
7	11	11	6
7	12	12	6
7	13	13	6
7	14	14	6
7	15	15	6
7	16	16	6
7	17	17	6
7	18	18	6
7	19	19	6
7	20	20	6
7	21	21	6
7	22	22	6
7	23	23	6
7	24	24	6
7	25	25	6
7	26	26	6
7	27	27	6
7	28	28	6
7	29	29	6
7	30	30	6
7	31	31	6
7	32	32	6
7	33	33	6
7	34	34	6
7	35	35	6
7	36	36	6
7	37	37	6
7	38	38	6
7	39	39	6
7	40	40	6
7	41	41	6
7	42	42	6
7	43	43	5
7	44	44	5
7	45	45	5
7	46	46	5
7	47	47	5
7	48	48	5
7	49	49	4
7	50	50	4
7	51	51	4
7	52	52	4
7	53	53	4
7	54	54	4
7	55	55	4
7	56	56	4
7	57	57	4
7	58	58	4
7	59	59	4
7	60	60	4
7	61	61	4
7	62	62	4
7	63	63	4
7	64	64	4
7	65	65	3
7	66	66	3
7	67	67	3
7	68	68	3
7	69	69	3
7	70	70	3
7	71	71	3
7	72	72	3
7	73	73	3
7	74	74	3
7	75	75	3
7	76	76	3
7	77	77	3
7	78	78	3
7	79	79	3
7	80	80	3
7	81	81	3
7	82	82	3
7	83	83	3
7	84	84	3
7	85	85	3
7	86	86	3
7	87	87	3
7	88	88	3
7	89	89	3
7	90	90	3
8	91	1	2
8	92	2	2
8	93	3	2
8	94	4	2
8	95	5	2
8	96	6	2
8	97	7	2
8	98	8	2
8	99	9	2
8	100	10	2
8	101	11	2
8	102	12	2
8	103	13	2
8	104	14	2
8	105	15	2
8	106	16	2
8	107	17	2
8	108	18	2
8	109	19	2
8	110	20	2
8	111	21	2
8	112	22	2
8	113	23	2
8	114	24	2
8	115	25	2
8	116	26	2
8	117	27	2
8	118	28	2
8	119	29	2
8	120	30	2
8	121	31	2
8	122	32	2
8	123	33	2
8	124	34	2
8	125	35	2
8	126	36	2
8	127	37	2
8	128	38	2
8	129	39	2
8	130	40	2
8	131	41	2
8	132	42	2
8	133	43	2
8	134	44	2
8	135	45	2
8	136	46	2
8	137	47	2
8	138	48	2
8	139	49	2
8	140	50	2
8	141	51	2
8	142	52	2
8	143	53	2
8	144	54	2
8	145	55	2
8	146	56	2
8	147	57	2
8	148	58	2
8	149	59	2
9	150	1	2
9	151	2	2
9	152	3	2
9	153	4	2
9	154	5	2
9	155	6	2
9	156	7	2
9	157	8	2
9	158	9	2
9	159	10	2
9	160	11	2
9	161	12	2
9	162	13	2
9	163	14	2
9	164	15	2
9	165	16	2
9	166	17	2
9	167	18	2
9	168	19	2
9	169	20	2
9	170	21	2
9	171	22	2
9	172	23	1
9	173	24	1
9	174	25	1
9	175	26	1
9	176	27	1
9	177	28	1
9	178	29	1
9	179	30	1
9	180	31	1
9	181	32	1
9	182	33	1
9	183	34	1
9	184	35	1
9	185	36	1
9	186	37	1
9	187	38	0
9	188	39	0
9	189	40	0
9	190	41	0
9	191	42	0
9	192	43	0
9	193	44	0
9	194	45	0
9	195	46	0
9	196	47	0
9	197	48	0
9	198	49	0
9	199	50	0
9	200	51	0
9	201	52	0
9	202	53	0
9	203	54	0
9	204	55	0
9	205	56	0
9	206	57	0
9	207	58	0
9	208	59	0
9	209	60	0
9	210	61	0
9	211	62	0
9	212	63	0
9	213	64	0
9	214	65	0
9	215	66	0
9	216	67	0
9	217	68	0
9	218	69	0
9	219	70	0
9	220	71	0
9	221	72	0
9	222	73	0
9	223	74	0
9	224	75	0
9	225	76	0
9	226	77	0
9	227	78	0
9	228	79	0
9	229	80	0
9	230	81	0
9	231	82	0
9	232	83	0
9	233	84	0
9	234	85	0
9	235	86	0
9	236	87	0
9	237	88	0
9	238	89	0
9	239	90	0
9	240	91	0
9	241	92	0
9	242	93	0
9	243	94	0
9	244	95	0
9	245	96	0
9	246	97	0
9	247	98	0
9	248	99	0
9	249	100	0
9	250	101	0
9	251	102	0
9	252	103	0
9	253	104	0
9	254	105	0
9	255	106	0
9	256	107	0
9	257	108	0
9	258	109	0
9	259	110	0
9	260	111	0
9	261	112	0
9	262	113	0
10	263	1	0
10	264	2	0
10	265	3	0
10	266	4	0
10	267	5	0
10	268	6	0
10	269	7	0
10	270	8	0
10	271	9	0
10	272	10	0
10	273	11	0
10	274	12	0
10	275	13	0
10	276	14	0
10	277	15	0
10	278	16	0
10	279	17	0
10	280	18	0
10	281	19	0
10	282	20	0
10	283	21	0
10	284	22	0
10	285	23	0
10	286	24	0
10	287	25	0
10	288	26	0
10	289	27	0
10	290	28	0
10	291	29	0
10	292	30	0
10	293	31	0
10	294	32	0
10	295	33	0
10	296	34	0
10	297	35	0
10	298	36	0
10	299	37	0
10	300	38	0
10	301	39	0
10	302	40	0
10	303	41	0
10	304	42	0
10	305	43	0
10	306	44	0
10	307	45	0
10	308	46	0
10	309	47	0
10	310	48	0
10	311	49	0
10	312	50	0
10	313	51	0
10	314	52	0
10	315	53	0
10	316	54	0
10	317	55	0
10	318	56	0
10	319	57	0
10	320	58	0
10	321	59	0
10	322	60	0
10	323	61	0
10	324	62	0
10	325	63	0
10	326	64	0
10	327	65	0
10	328	66	0
10	329	67	0
10	330	68	0
10	331	69	0
10	332	70	1
10	333	71	1
10	334	72	1
10	335	73	1
10	336	74	1
10	337	75	1
10	338	76	1
10	339	77	1
10	340	78	1
10	341	79	1
10	342	80	1
10	343	81	1
11	344	1	2
11	345	2	2
11	346	3	2
11	347	4	2
11	348	5	2
11	349	6	2
11	350	7	2
11	351	8	2
11	352	9	2
11	353	10	2
11	354	11	3
11	355	12	3
11	356	13	3
11	357	14	3
11	358	15	3
11	359	16	3
11	360	17	3
11	361	18	3
11	362	19	3
11	363	20	3
11	364	21	3
11	365	22	3
11	366	23	3
11	367	24	3
11	368	25	3
11	369	26	3
11	370	27	3
11	371	28	3
11	372	29	3
11	373	30	3
11	374	31	3
11	375	32	3
11	376	33	3
11	377	34	3
11	378	35	3
11	379	36	3
11	380	37	3
11	381	38	3
11	382	39	3
11	383	40	3
11	384	41	3
11	385	42	4
11	386	43	4
11	387	44	4
11	388	45	4
11	389	46	4
11	390	47	4
11	391	48	4
11	392	49	4
11	393	50	4
11	394	51	4
11	395	52	4
11	396	53	4
11	397	54	4
11	398	55	4
11	399	56	4
11	400	57	4
11	401	58	4
11	402	59	4
11	403	60	4
11	404	61	4
11	405	62	4
11	406	63	4
11	407	64	4
11	408	65	4
11	409	66	4
11	410	67	4
11	411	68	4
11	412	69	4
11	413	70	4
11	414	71	4
11	415	72	4
11	416	73	4
11	417	74	4
11	418	75	4
11	419	76	4
11	420	77	4
11	421	78	4
11	422	79	4
11	423	80	4
11	424	81	4
11	425	82	4
11	426	83	4
11	427	84	4
11	428	85	4
11	429	86	4
11	430	87	4
11	431	88	4
11	432	89	4
11	433	90	4
11	434	91	4
11	435	92	4
11	436	93	4
11	437	94	4
11	438	95	4
11	439	96	4
11	440	97	4
11	441	98	4
11	442	99	4
11	443	100	4
11	444	101	4
11	445	102	4
11	446	103	4
11	447	104	4
11	448	105	4
11	449	106	4
11	450	107	4
11	451	108	4
11	452	109	4
11	453	110	4
11	454	111	4
11	455	112	4
11	456	113	4
11	457	114	4
11	458	115	4
11	459	116	4
11	460	117	4
11	461	118	5
11	462	119	5
11	463	120	5
11	464	121	5
11	465	122	5
11	466	123	5
11	467	124	5
11	468	125	5
11	469	126	5
11	470	127	5
11	471	128	5
11	472	129	5
11	473	130	5
11	474	131	5
11	475	132	5
11	476	133	6
11	477	134	6
11	478	135	6
11	479	136	6
11	480	137	6
11	481	138	6
11	482	139	6
11	483	140	6
11	484	141	6
11	485	142	6
11	486	143	6
11	487	144	6
11	488	145	6
11	489	146	6
11	490	147	6
11	491	148	6
11	492	149	6
11	493	150	6
11	494	151	6
11	495	152	6
11	496	153	6
11	497	154	6
11	498	155	6
11	499	156	6
11	500	157	6
11	501	158	6
11	502	159	6
11	503	160	6
11	504	161	6
11	505	162	6
11	506	163	6
11	507	164	6
11	508	165	6
11	509	166	6
11	510	167	6
11	511	168	6
11	512	169	6
11	513	170	6
11	514	171	6
11	515	172	6
11	516	173	6
11	517	174	6
11	518	175	6
11	519	176	6
11	520	177	6
11	521	178	6
11	522	179	6
11	523	180	6
11	524	181	6
11	525	182	6
11	526	183	6
11	527	184	6
11	528	185	6
