exon	relative_pos_in_circle	relative_pos_in_exon	coverage
18	1	1	8
18	2	2	8
18	3	3	8
18	4	4	8
18	5	5	8
18	6	6	8
18	7	7	8
18	8	8	8
18	9	9	8
18	10	10	8
18	11	11	8
18	12	12	8
18	13	13	8
18	14	14	8
18	15	15	8
18	16	16	8
18	17	17	8
18	18	18	8
18	19	19	8
18	20	20	8
18	21	21	8
18	22	22	8
18	23	23	8
18	24	24	8
18	25	25	8
18	26	26	8
18	27	27	8
18	28	28	8
18	29	29	8
18	30	30	8
18	31	31	8
18	32	32	8
18	33	33	8
18	34	34	8
18	35	35	8
18	36	36	8
18	37	37	8
18	38	38	8
18	39	39	8
18	40	40	8
18	41	41	8
18	42	42	8
18	43	43	8
18	44	44	8
18	45	45	6
18	46	46	6
18	47	47	6
18	48	48	6
18	49	49	6
18	50	50	6
18	51	51	6
18	52	52	6
18	53	53	6
18	54	54	6
18	55	55	6
18	56	56	6
18	57	57	6
18	58	58	4
18	59	59	4
18	60	60	4
18	61	61	4
18	62	62	4
18	63	63	4
18	64	64	4
18	65	65	4
18	66	66	4
18	67	67	4
18	68	68	4
18	69	69	4
18	70	70	4
18	71	71	4
18	72	72	4
18	73	73	4
18	74	74	4
18	75	75	4
18	76	76	4
18	77	77	4
18	78	78	4
18	79	79	4
18	80	80	4
18	81	81	4
18	82	82	4
18	83	83	4
18	84	84	4
18	85	85	4
18	86	86	4
18	87	87	4
18	88	88	4
18	89	89	4
18	90	90	4
18	91	91	4
18	92	92	4
18	93	93	4
18	94	94	4
19	95	1	4
19	96	2	4
19	97	3	4
19	98	4	4
19	99	5	4
19	100	6	4
19	101	7	4
19	102	8	4
19	103	9	4
19	104	10	4
19	105	11	4
19	106	12	4
19	107	13	4
19	108	14	4
19	109	15	4
19	110	16	4
19	111	17	4
19	112	18	4
19	113	19	4
19	114	20	4
19	115	21	4
19	116	22	4
19	117	23	4
19	118	24	4
19	119	25	4
19	120	26	4
19	121	27	4
19	122	28	4
19	123	29	4
19	124	30	4
19	125	31	4
19	126	32	4
19	127	33	4
19	128	34	4
19	129	35	4
19	130	36	4
19	131	37	4
19	132	38	4
19	133	39	4
19	134	40	4
19	135	41	4
19	136	42	4
19	137	43	4
19	138	44	4
19	139	45	4
19	140	46	4
19	141	47	4
19	142	48	4
19	143	49	4
19	144	50	4
19	145	51	4
19	146	52	4
19	147	53	4
19	148	54	4
19	149	55	4
19	150	56	4
19	151	57	4
19	152	58	4
19	153	59	4
19	154	60	4
19	155	61	4
19	156	62	4
19	157	63	4
19	158	64	4
19	159	65	4
19	160	66	4
19	161	67	4
19	162	68	4
19	163	69	4
19	164	70	4
19	165	71	4
19	166	72	4
19	167	73	4
19	168	74	4
19	169	75	4
19	170	76	4
19	171	77	4
19	172	78	4
19	173	79	4
19	174	80	4
19	175	81	4
19	176	82	4
19	177	83	4
19	178	84	4
19	179	85	4
19	180	86	4
19	181	87	4
19	182	88	4
19	183	89	4
19	184	90	4
19	185	91	4
19	186	92	4
19	187	93	4
19	188	94	4
19	189	95	4
19	190	96	4
19	191	97	4
19	192	98	4
19	193	99	4
19	194	100	4
19	195	101	4
19	196	102	4
19	197	103	3
19	198	104	3
19	199	105	3
19	200	106	3
19	201	107	3
19	202	108	3
19	203	109	3
19	204	110	3
19	205	111	3
19	206	112	3
19	207	113	2
19	208	114	2
19	209	115	2
19	210	116	2
19	211	117	2
19	212	118	2
19	213	119	1
19	214	120	1
19	215	121	1
19	216	122	1
19	217	123	1
19	218	124	1
19	219	125	1
19	220	126	1
19	221	127	1
19	222	128	1
19	223	129	1
19	224	130	1
19	225	131	1
19	226	132	1
20	227	0	0
20	228	1	0
20	229	2	0
20	230	3	0
20	231	4	0
20	232	5	0
20	233	6	0
20	234	7	0
20	235	8	0
20	236	9	0
20	237	10	0
20	238	11	0
20	239	12	0
20	240	13	0
20	241	14	0
20	242	15	0
20	243	16	0
20	244	17	0
20	245	18	0
20	246	19	0
20	247	20	0
20	248	21	0
20	249	22	0
20	250	23	0
20	251	24	0
20	252	25	0
20	253	26	0
20	254	27	0
20	255	28	0
20	256	29	0
20	257	30	0
20	258	31	0
20	259	32	0
20	260	33	0
20	261	34	0
20	262	35	0
20	263	36	0
20	264	37	0
20	265	38	0
20	266	39	0
20	267	40	0
20	268	41	0
20	269	42	0
20	270	43	0
20	271	44	0
20	272	45	0
20	273	46	0
20	274	47	0
20	275	48	0
20	276	49	0
21	277	0	0
21	278	1	0
21	279	2	0
21	280	3	0
21	281	4	0
21	282	5	0
21	283	6	0
21	284	7	0
21	285	8	0
21	286	9	0
21	287	10	0
21	288	11	0
21	289	12	0
21	290	13	0
21	291	14	0
21	292	15	0
21	293	16	0
21	294	17	0
21	295	18	0
21	296	19	0
21	297	20	0
21	298	21	0
21	299	22	0
21	300	23	0
21	301	24	0
21	302	25	0
21	303	26	0
21	304	27	0
21	305	28	0
21	306	29	0
21	307	30	0
21	308	31	0
21	309	32	0
21	310	33	0
21	311	34	0
21	312	35	0
21	313	36	0
21	314	37	0
21	315	38	0
21	316	39	0
21	317	40	0
21	318	41	0
21	319	42	0
21	320	43	0
21	321	44	0
21	322	45	0
21	323	46	0
21	324	47	0
21	325	48	0
21	326	49	0
22	327	1	0
22	328	2	0
22	329	3	0
22	330	4	0
22	331	5	0
22	332	6	0
22	333	7	0
22	334	8	0
22	335	9	0
22	336	10	0
22	337	11	0
22	338	12	0
22	339	13	0
22	340	14	0
22	341	15	0
22	342	16	0
22	343	17	0
22	344	18	0
22	345	19	0
22	346	20	0
22	347	21	0
22	348	22	0
22	349	23	0
22	350	24	0
22	351	25	0
22	352	26	0
22	353	27	0
22	354	28	0
22	355	29	0
22	356	30	0
22	357	31	0
22	358	32	0
22	359	33	0
22	360	34	0
22	361	35	0
22	362	36	0
22	363	37	0
22	364	38	0
22	365	39	0
22	366	40	0
22	367	41	0
22	368	42	0
22	369	43	0
22	370	44	0
22	371	45	0
22	372	46	0
22	373	47	0
22	374	48	0
22	375	49	0
22	376	50	0
22	377	51	0
22	378	52	0
22	379	53	0
22	380	54	2
22	381	55	2
22	382	56	2
22	383	57	2
22	384	58	2
22	385	59	2
22	386	60	2
22	387	61	2
22	388	62	2
22	389	63	2
22	390	64	2
22	391	65	2
22	392	66	2
22	393	67	2
22	394	68	2
23	395	1	4
23	396	2	4
23	397	3	4
23	398	4	4
23	399	5	4
23	400	6	4
23	401	7	4
23	402	8	4
23	403	9	4
23	404	10	4
23	405	11	4
23	406	12	4
23	407	13	4
23	408	14	4
23	409	15	4
23	410	16	4
23	411	17	4
23	412	18	4
23	413	19	4
23	414	20	4
23	415	21	4
23	416	22	4
23	417	23	4
23	418	24	4
23	419	25	4
23	420	26	4
23	421	27	4
23	422	28	4
23	423	29	4
23	424	30	4
