exon	relative_pos_in_circle	relative_pos_in_exon	coverage
0	1	1	0
0	2	2	0
0	3	3	0
0	4	4	0
0	5	5	0
0	6	6	0
0	7	7	0
0	8	8	0
0	9	9	0
0	10	10	0
0	11	11	0
0	12	12	0
0	13	13	0
0	14	14	0
0	15	15	0
0	16	16	0
0	17	17	0
0	18	18	0
0	19	19	0
0	20	20	0
0	21	21	0
0	22	22	0
0	23	23	0
0	24	24	0
0	25	25	0
0	26	26	0
0	27	27	0
0	28	28	0
0	29	29	0
0	30	30	0
0	31	31	0
0	32	32	0
0	33	33	0
0	34	34	0
0	35	35	0
0	36	36	0
0	37	37	0
0	38	38	0
0	39	39	0
0	40	40	0
0	41	41	0
0	42	42	0
0	43	43	0
0	44	44	0
0	45	45	0
0	46	46	0
0	47	47	0
0	48	48	0
0	49	49	0
0	50	50	0
0	51	51	0
0	52	52	0
0	53	53	0
0	54	54	0
0	55	55	0
0	56	56	0
0	57	57	0
0	58	58	0
0	59	59	0
0	60	60	0
0	61	61	0
0	62	62	0
0	63	63	0
0	64	64	0
0	65	65	0
0	66	66	0
0	67	67	0
0	68	68	0
0	69	69	0
0	70	70	0
0	71	71	0
0	72	72	0
0	73	73	0
0	74	74	0
0	75	75	0
0	76	76	0
0	77	77	0
0	78	78	0
0	79	79	0
0	80	80	0
0	81	81	0
0	82	82	0
0	83	83	0
0	84	84	0
0	85	85	0
0	86	86	0
0	87	87	0
0	88	88	0
0	89	89	0
0	90	90	0
0	91	91	0
0	92	92	0
0	93	93	0
0	94	94	0
0	95	95	0
0	96	96	0
0	97	97	0
0	98	98	0
0	99	99	0
0	100	100	0
0	101	101	0
0	102	102	0
0	103	103	0
0	104	104	0
0	105	105	0
0	106	106	0
0	107	107	0
0	108	108	0
0	109	109	0
0	110	110	0
0	111	111	0
0	112	112	0
0	113	113	0
0	114	114	0
0	115	115	0
0	116	116	0
0	117	117	0
0	118	118	0
0	119	119	0
0	120	120	0
0	121	121	0
0	122	122	0
0	123	123	0
0	124	124	0
0	125	125	0
0	126	126	0
0	127	127	0
0	128	128	0
0	129	129	0
0	130	130	0
0	131	131	0
0	132	132	0
0	133	133	0
0	134	134	0
0	135	135	0
0	136	136	0
0	137	137	0
0	138	138	0
0	139	139	0
0	140	140	0
0	141	141	0
0	142	142	0
0	143	143	0
0	144	144	8
0	145	145	8
0	146	146	8
0	147	147	8
0	148	148	8
0	149	149	8
0	150	150	8
0	151	151	8
0	152	152	8
0	153	153	8
0	154	154	8
0	155	155	8
0	156	156	8
0	157	157	8
0	158	158	8
0	159	159	8
0	160	160	8
0	161	161	8
0	162	162	8
0	163	163	8
0	164	164	8
0	165	165	8
0	166	166	8
0	167	167	8
0	168	168	8
0	169	169	8
0	170	170	8
0	171	171	8
0	172	172	8
0	173	173	8
0	174	174	8
0	175	175	8
0	176	176	8
0	177	177	8
0	178	178	8
0	179	179	8
0	180	180	7
0	181	181	7
0	182	182	7
0	183	183	5
0	184	184	5
0	185	185	5
0	186	186	5
0	187	187	5
0	188	188	5
0	189	189	5
0	190	190	5
0	191	191	5
0	192	192	4
0	193	193	4
0	194	194	4
0	195	195	4
0	196	196	4
0	197	197	4
0	198	198	4
0	199	199	3
0	200	200	3
0	201	201	3
0	202	202	3
0	203	203	3
0	204	204	2
0	205	205	2
0	206	206	2
0	207	207	2
0	208	208	2
0	209	209	2
0	210	210	2
0	211	211	2
0	212	212	2
0	213	213	2
0	214	214	2
0	215	215	2
0	216	216	2
0	217	217	2
0	218	218	2
0	219	219	2
0	220	220	2
0	221	221	2
0	222	222	2
0	223	223	2
0	224	224	2
0	225	225	2
0	226	226	1
0	227	227	1
0	228	228	1
0	229	229	1
0	230	230	1
0	231	231	1
0	232	232	1
0	233	233	1
0	234	234	1
0	235	235	1
0	236	236	1
0	237	237	1
0	238	238	1
0	239	239	1
0	240	240	1
0	241	241	1
0	242	242	1
0	243	243	1
0	244	244	1
0	245	245	1
0	246	246	1
0	247	247	1
0	248	248	1
0	249	249	1
0	250	250	1
0	251	251	1
0	252	252	1
0	253	253	1
0	254	254	1
0	255	255	1
0	256	256	1
0	257	257	1
0	258	258	1
0	259	259	1
0	260	260	1
0	261	261	1
0	262	262	1
0	263	263	1
0	264	264	1
0	265	265	1
0	266	266	1
0	267	267	1
0	268	268	1
0	269	269	1
0	270	270	1
0	271	271	1
0	272	272	1
0	273	273	1
0	274	274	1
0	275	275	1
0	276	276	1
0	277	277	1
0	278	278	1
0	279	279	1
0	280	280	1
0	281	281	1
0	282	282	1
0	283	283	1
0	284	284	1
0	285	285	1
