exon	relative_pos_in_circle	relative_pos_in_exon	coverage
11	1	1	5
11	2	2	5
11	3	3	5
11	4	4	5
11	5	5	5
11	6	6	5
11	7	7	5
11	8	8	5
11	9	9	5
11	10	10	5
11	11	11	5
11	12	12	5
11	13	13	5
11	14	14	5
11	15	15	5
11	16	16	5
11	17	17	5
11	18	18	5
11	19	19	5
11	20	20	5
11	21	21	5
11	22	22	5
11	23	23	5
11	24	24	5
11	25	25	5
11	26	26	5
11	27	27	5
11	28	28	5
11	29	29	5
11	30	30	5
11	31	31	5
11	32	32	5
11	33	33	5
11	34	34	5
11	35	35	5
11	36	36	5
11	37	37	5
11	38	38	5
11	39	39	5
11	40	40	5
11	41	41	4
11	42	42	4
11	43	43	4
11	44	44	3
11	45	45	3
11	46	46	3
11	47	47	3
11	48	48	3
11	49	49	3
11	50	50	3
11	51	51	3
11	52	52	3
11	53	53	3
11	54	54	3
11	55	55	3
11	56	56	3
11	57	57	3
11	58	58	3
11	59	59	3
11	60	60	3
11	61	61	3
11	62	62	3
11	63	63	3
11	64	64	3
11	65	65	3
11	66	66	3
11	67	67	3
11	68	68	3
11	69	69	3
11	70	70	3
11	71	71	3
11	72	72	3
11	73	73	3
11	74	74	3
11	75	75	3
11	76	76	3
11	77	77	3
11	78	78	3
11	79	79	3
11	80	80	3
11	81	81	3
11	82	82	3
11	83	83	3
11	84	84	3
11	85	85	3
11	86	86	3
11	87	87	3
11	88	88	3
11	89	89	3
11	90	90	3
11	91	91	3
11	92	92	3
11	93	93	3
11	94	94	3
11	95	95	3
11	96	96	3
11	97	97	3
11	98	98	3
11	99	99	3
11	100	100	3
11	101	101	3
11	102	102	3
11	103	103	3
11	104	104	3
11	105	105	3
11	106	106	3
11	107	107	3
11	108	108	3
11	109	109	3
11	110	110	3
11	111	111	3
11	112	112	3
11	113	113	3
11	114	114	3
11	115	115	3
11	116	116	3
11	117	117	3
11	118	118	3
11	119	119	3
11	120	120	3
11	121	121	3
11	122	122	3
11	123	123	3
11	124	124	3
11	125	125	3
11	126	126	3
11	127	127	3
11	128	128	3
11	129	129	3
11	130	130	3
11	131	131	3
11	132	132	3
11	133	133	3
11	134	134	3
11	135	135	3
11	136	136	3
12	137	1	1
12	138	2	1
12	139	3	1
12	140	4	1
12	141	5	1
12	142	6	1
12	143	7	1
12	144	8	1
12	145	9	1
12	146	10	1
12	147	11	1
12	148	12	1
12	149	13	1
12	150	14	1
12	151	15	1
12	152	16	1
12	153	17	1
12	154	18	1
12	155	19	1
12	156	20	1
12	157	21	1
12	158	22	1
12	159	23	1
12	160	24	1
12	161	25	1
12	162	26	1
12	163	27	1
12	164	28	1
12	165	29	1
12	166	30	1
12	167	31	1
12	168	32	1
12	169	33	1
12	170	34	1
12	171	35	1
12	172	36	1
12	173	37	1
12	174	38	1
12	175	39	1
12	176	40	1
12	177	41	0
12	178	42	0
12	179	43	0
12	180	44	0
12	181	45	0
12	182	46	0
12	183	47	0
12	184	48	0
12	185	49	0
12	186	50	0
12	187	51	0
12	188	52	0
12	189	53	0
12	190	54	0
12	191	55	0
12	192	56	0
12	193	57	0
12	194	58	0
12	195	59	0
12	196	60	0
12	197	61	0
12	198	62	0
12	199	63	0
12	200	64	0
12	201	65	0
12	202	66	0
12	203	67	0
12	204	68	0
12	205	69	0
12	206	70	0
12	207	71	0
12	208	72	0
12	209	73	0
12	210	74	0
12	211	75	0
12	212	76	0
12	213	77	0
12	214	78	0
12	215	79	0
12	216	80	0
12	217	81	0
12	218	82	0
12	219	83	0
12	220	84	0
12	221	85	0
12	222	86	0
12	223	87	0
12	224	88	0
12	225	89	0
12	226	90	0
12	227	91	0
12	228	92	0
12	229	93	0
12	230	94	0
12	231	95	0
12	232	96	0
12	233	97	0
12	234	98	0
12	235	99	0
12	236	100	0
12	237	101	0
12	238	102	0
12	239	103	0
12	240	104	0
12	241	105	0
12	242	106	0
12	243	107	0
12	244	108	0
12	245	109	0
12	246	110	0
12	247	111	0
12	248	112	0
12	249	113	0
12	250	114	0
12	251	115	0
12	252	116	0
12	253	117	0
12	254	118	0
12	255	119	0
12	256	120	0
12	257	121	0
12	258	122	0
12	259	123	0
12	260	124	0
12	261	125	0
12	262	126	0
12	263	127	0
12	264	128	0
12	265	129	0
12	266	130	0
12	267	131	0
12	268	132	0
13	269	1	0
13	270	2	0
13	271	3	0
13	272	4	0
13	273	5	0
13	274	6	0
13	275	7	0
13	276	8	0
13	277	9	0
13	278	10	0
13	279	11	0
13	280	12	0
13	281	13	0
13	282	14	0
13	283	15	0
13	284	16	0
13	285	17	0
13	286	18	0
13	287	19	0
13	288	20	0
13	289	21	0
13	290	22	0
13	291	23	0
13	292	24	0
13	293	25	0
13	294	26	0
13	295	27	0
13	296	28	0
13	297	29	0
13	298	30	0
13	299	31	0
13	300	32	0
13	301	33	0
13	302	34	0
13	303	35	0
13	304	36	0
13	305	37	0
13	306	38	0
13	307	39	0
13	308	40	0
13	309	41	0
13	310	42	0
13	311	43	0
13	312	44	0
13	313	45	0
13	314	46	0
13	315	47	0
13	316	48	0
13	317	49	0
13	318	50	0
13	319	51	0
13	320	52	0
13	321	53	0
13	322	54	0
13	323	55	0
13	324	56	0
13	325	57	0
13	326	58	0
13	327	59	0
13	328	60	0
13	329	61	0
13	330	62	0
13	331	63	0
13	332	64	0
13	333	65	0
13	334	66	0
13	335	67	0
13	336	68	0
13	337	69	0
13	338	70	0
13	339	71	0
13	340	72	0
13	341	73	0
13	342	74	0
13	343	75	0
13	344	76	0
13	345	77	0
13	346	78	0
13	347	79	0
13	348	80	0
13	349	81	0
13	350	82	0
13	351	83	0
13	352	84	0
13	353	85	0
13	354	86	0
13	355	87	0
13	356	88	0
13	357	89	0
13	358	90	0
13	359	91	0
13	360	92	0
13	361	93	0
13	362	94	0
13	363	95	0
13	364	96	0
13	365	97	0
13	366	98	1
13	367	99	1
13	368	100	1
13	369	101	2
13	370	102	2
13	371	103	2
13	372	104	2
13	373	105	2
13	374	106	2
13	375	107	2
13	376	108	2
13	377	109	2
13	378	110	2
13	379	111	2
13	380	112	2
13	381	113	2
13	382	114	2
13	383	115	2
13	384	116	2
13	385	117	2
13	386	118	2
13	387	119	2
13	388	120	2
13	389	121	2
13	390	122	2
13	391	123	2
13	392	124	2
13	393	125	2
13	394	126	2
13	395	127	2
13	396	128	2
13	397	129	2
13	398	130	2
13	399	131	2
13	400	132	2
13	401	133	2
13	402	134	2
13	403	135	2
13	404	136	2
13	405	137	2
13	406	138	2
13	407	139	2
13	408	140	2
13	409	141	2
13	410	142	2
13	411	143	2
13	412	144	2
13	413	145	2
13	414	146	2
13	415	147	2
13	416	148	2
13	417	149	2
13	418	150	2
13	419	151	2
13	420	152	2
13	421	153	2
13	422	154	2
13	423	155	2
13	424	156	2
13	425	157	2
13	426	158	2
13	427	159	2
13	428	160	2
13	429	161	2
14	430	1	2
14	431	2	2
14	432	3	2
14	433	4	2
14	434	5	2
14	435	6	2
14	436	7	2
14	437	8	2
14	438	9	2
14	439	10	2
14	440	11	2
14	441	12	2
14	442	13	2
14	443	14	2
14	444	15	2
14	445	16	2
14	446	17	2
14	447	18	2
14	448	19	2
14	449	20	2
14	450	21	2
14	451	22	2
14	452	23	2
14	453	24	2
14	454	25	2
14	455	26	2
14	456	27	2
14	457	28	2
14	458	29	2
14	459	30	2
14	460	31	2
14	461	32	2
14	462	33	2
14	463	34	2
14	464	35	2
14	465	36	3
14	466	37	3
14	467	38	3
14	468	39	3
14	469	40	3
14	470	41	3
14	471	42	3
14	472	43	3
14	473	44	3
14	474	45	3
14	475	46	3
14	476	47	3
14	477	48	4
14	478	49	4
14	479	50	4
14	480	51	4
14	481	52	4
14	482	53	4
14	483	54	4
14	484	55	4
14	485	56	4
14	486	57	4
14	487	58	4
14	488	59	4
14	489	60	4
14	490	61	4
14	491	62	4
14	492	63	4
14	493	64	4
14	494	65	4
14	495	66	4
14	496	67	4
14	497	68	4
14	498	69	4
14	499	70	4
14	500	71	4
14	501	72	4
14	502	73	4
14	503	74	5
14	504	75	5
14	505	76	5
14	506	77	5
14	507	78	5
