exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	36
1	2	2	36
1	3	3	36
1	4	4	36
1	5	5	36
1	6	6	36
1	7	7	36
1	8	8	36
1	9	9	36
1	10	10	36
1	11	11	36
1	12	12	36
1	13	13	36
1	14	14	36
1	15	15	36
1	16	16	36
1	17	17	36
1	18	18	36
1	19	19	36
1	20	20	36
1	21	21	36
1	22	22	36
1	23	23	36
1	24	24	36
1	25	25	36
1	26	26	36
1	27	27	36
1	28	28	36
1	29	29	36
1	30	30	36
1	31	31	36
1	32	32	36
1	33	33	36
1	34	34	36
1	35	35	36
1	36	36	36
1	37	37	36
1	38	38	36
1	39	39	36
1	40	40	35
1	41	41	35
1	42	42	34
1	43	43	34
1	44	44	34
1	45	45	33
1	46	46	33
1	47	47	33
1	48	48	33
1	49	49	33
1	50	50	33
1	51	51	33
1	52	52	33
1	53	53	33
1	54	54	33
1	55	55	33
1	56	56	32
1	57	57	32
1	58	58	32
1	59	59	32
1	60	60	32
1	61	61	32
1	62	62	32
1	63	63	32
1	64	64	32
1	65	65	32
1	66	66	32
1	67	67	32
1	68	68	32
1	69	69	32
1	70	70	32
1	71	71	32
1	72	72	32
1	73	73	32
1	74	74	32
1	75	75	32
1	76	76	32
1	77	77	32
1	78	78	32
1	79	79	32
1	80	80	32
1	81	81	32
1	82	82	32
1	83	83	32
1	84	84	32
1	85	85	31
1	86	86	31
1	87	87	30
1	88	88	30
1	89	89	29
1	90	90	29
1	91	91	29
1	92	92	29
1	93	93	29
1	94	94	29
1	95	95	29
1	96	96	29
1	97	97	28
1	98	98	28
1	99	99	26
1	100	100	25
1	101	101	25
1	102	102	25
1	103	103	25
1	104	104	25
1	105	105	25
1	106	106	25
1	107	107	25
1	108	108	25
1	109	109	25
1	110	110	23
1	111	111	23
1	112	112	23
1	113	113	23
1	114	114	23
1	115	115	23
1	116	116	23
1	117	117	23
1	118	118	23
1	119	119	23
1	120	120	23
1	121	121	23
1	122	122	23
1	123	123	23
1	124	124	22
1	125	125	21
1	126	126	21
1	127	127	21
1	128	128	21
1	129	129	21
1	130	130	21
1	131	131	21
1	132	132	21
1	133	133	21
1	134	134	21
1	135	135	21
1	136	136	21
1	137	137	21
1	138	138	21
1	139	139	21
1	140	140	21
1	141	141	21
1	142	142	21
1	143	143	21
1	144	144	21
1	145	145	21
1	146	146	18
1	147	147	17
1	148	148	16
1	149	149	16
1	150	150	16
1	151	151	16
1	152	152	16
1	153	153	16
1	154	154	16
1	155	155	16
1	156	156	16
1	157	157	16
1	158	158	15
1	159	159	14
1	160	160	14
1	161	161	13
1	162	162	13
1	163	163	11
1	164	164	11
1	165	165	11
2	166	1	11
2	167	2	11
2	168	3	11
2	169	4	11
2	170	5	11
2	171	6	11
2	172	7	11
2	173	8	11
2	174	9	11
2	175	10	11
2	176	11	10
2	177	12	10
2	178	13	10
2	179	14	10
2	180	15	9
2	181	16	9
2	182	17	9
2	183	18	7
2	184	19	7
2	185	20	7
2	186	21	7
2	187	22	7
2	188	23	7
2	189	24	7
2	190	25	7
2	191	26	6
2	192	27	6
2	193	28	6
2	194	29	6
2	195	30	6
2	196	31	6
2	197	32	6
2	198	33	6
2	199	34	6
2	200	35	6
2	201	36	6
2	202	37	5
2	203	38	4
2	204	39	4
2	205	40	4
2	206	41	4
2	207	42	4
2	208	43	3
2	209	44	2
2	210	45	2
2	211	46	2
2	212	47	2
2	213	48	2
2	214	49	1
2	215	50	1
2	216	51	1
2	217	52	1
2	218	53	1
2	219	54	0
2	220	55	0
2	221	56	0
3	222	0	0
3	223	1	0
3	224	2	0
3	225	3	0
3	226	4	0
3	227	5	0
3	228	6	0
3	229	7	0
3	230	8	0
3	231	9	0
3	232	10	0
3	233	11	0
3	234	12	0
3	235	13	0
3	236	14	0
3	237	15	0
3	238	16	0
3	239	17	0
3	240	18	0
3	241	19	0
3	242	20	0
3	243	21	0
3	244	22	0
3	245	23	0
3	246	24	0
3	247	25	0
3	248	26	0
3	249	27	0
3	250	28	0
3	251	29	0
3	252	30	0
3	253	31	0
3	254	32	0
3	255	33	0
3	256	34	0
3	257	35	0
3	258	36	0
3	259	37	0
3	260	38	0
3	261	39	0
3	262	40	0
3	263	41	0
3	264	42	0
3	265	43	0
3	266	44	0
3	267	45	0
3	268	46	0
3	269	47	0
3	270	48	0
3	271	49	0
4	272	0	0
4	273	1	0
4	274	2	0
4	275	3	0
4	276	4	0
4	277	5	0
4	278	6	0
4	279	7	0
4	280	8	0
4	281	9	0
4	282	10	0
4	283	11	0
4	284	12	0
4	285	13	0
4	286	14	0
4	287	15	0
4	288	16	0
4	289	17	0
4	290	18	0
4	291	19	0
4	292	20	0
4	293	21	0
4	294	22	0
4	295	23	0
4	296	24	0
4	297	25	0
4	298	26	0
4	299	27	0
4	300	28	0
4	301	29	0
4	302	30	0
4	303	31	0
4	304	32	0
4	305	33	0
4	306	34	0
4	307	35	0
4	308	36	0
4	309	37	0
4	310	38	0
4	311	39	0
4	312	40	0
4	313	41	0
4	314	42	0
4	315	43	0
4	316	44	0
4	317	45	0
4	318	46	0
4	319	47	0
4	320	48	0
4	321	49	0
5	322	0	0
5	323	1	0
5	324	2	0
5	325	3	0
5	326	4	0
5	327	5	0
5	328	6	0
5	329	7	0
5	330	8	0
5	331	9	0
5	332	10	0
5	333	11	0
5	334	12	0
5	335	13	0
5	336	14	0
5	337	15	0
5	338	16	0
5	339	17	0
5	340	18	0
5	341	19	0
5	342	20	0
5	343	21	0
5	344	22	0
5	345	23	0
5	346	24	0
5	347	25	0
5	348	26	0
5	349	27	0
5	350	28	0
5	351	29	0
5	352	30	0
5	353	31	0
5	354	32	0
5	355	33	0
5	356	34	0
5	357	35	0
5	358	36	0
5	359	37	0
5	360	38	0
5	361	39	0
5	362	40	0
5	363	41	0
5	364	42	0
5	365	43	0
5	366	44	0
5	367	45	0
5	368	46	0
5	369	47	0
5	370	48	0
5	371	49	0
6	372	0	0
6	373	1	0
6	374	2	0
6	375	3	0
6	376	4	0
6	377	5	0
6	378	6	0
6	379	7	0
6	380	8	0
6	381	9	0
6	382	10	0
6	383	11	0
6	384	12	0
6	385	13	0
6	386	14	0
6	387	15	0
6	388	16	0
6	389	17	0
6	390	18	0
6	391	19	0
6	392	20	0
6	393	21	0
6	394	22	0
6	395	23	0
6	396	24	0
6	397	25	0
6	398	26	0
6	399	27	0
6	400	28	0
6	401	29	0
6	402	30	0
