exon	relative_pos_in_circle	relative_pos_in_exon	coverage
6	1	1	8
6	2	2	8
6	3	3	8
6	4	4	8
6	5	5	8
6	6	6	8
6	7	7	8
6	8	8	8
6	9	9	8
6	10	10	8
6	11	11	8
6	12	12	8
6	13	13	8
6	14	14	8
6	15	15	8
6	16	16	8
6	17	17	8
6	18	18	8
6	19	19	8
6	20	20	8
6	21	21	8
6	22	22	8
6	23	23	8
6	24	24	8
6	25	25	8
6	26	26	8
6	27	27	8
6	28	28	8
6	29	29	7
6	30	30	7
6	31	31	7
6	32	32	7
6	33	33	7
6	34	34	7
6	35	35	7
6	36	36	7
6	37	37	7
6	38	38	7
6	39	39	7
6	40	40	7
6	41	41	7
6	42	42	6
6	43	43	6
6	44	44	6
6	45	45	6
6	46	46	6
6	47	47	6
6	48	48	6
6	49	49	6
6	50	50	6
6	51	51	6
6	52	52	6
6	53	53	6
6	54	54	6
6	55	55	6
6	56	56	6
6	57	57	6
6	58	58	6
6	59	59	4
6	60	60	3
6	61	61	3
6	62	62	3
6	63	63	3
6	64	64	3
6	65	65	3
6	66	66	3
6	67	67	3
6	68	68	3
6	69	69	3
6	70	70	3
6	71	71	2
6	72	72	2
6	73	73	2
6	74	74	2
6	75	75	2
6	76	76	2
6	77	77	2
6	78	78	2
6	79	79	2
6	80	80	2
6	81	81	2
6	82	82	2
6	83	83	2
6	84	84	2
6	85	85	2
6	86	86	2
6	87	87	2
6	88	88	2
6	89	89	2
6	90	90	2
6	91	91	2
6	92	92	2
6	93	93	2
6	94	94	2
6	95	95	2
6	96	96	2
6	97	97	2
6	98	98	2
6	99	99	2
6	100	100	2
6	101	101	2
6	102	102	2
6	103	103	2
6	104	104	2
6	105	105	2
6	106	106	2
6	107	107	2
6	108	108	2
6	109	109	2
6	110	110	2
6	111	111	2
6	112	112	2
6	113	113	2
6	114	114	2
6	115	115	2
6	116	116	2
6	117	117	2
6	118	118	2
6	119	119	2
6	120	120	2
6	121	121	2
6	122	122	2
6	123	123	2
6	124	124	2
6	125	125	2
6	126	126	2
6	127	127	2
6	128	128	2
6	129	129	2
6	130	130	2
6	131	131	2
6	132	132	2
6	133	133	2
6	134	134	2
6	135	135	2
6	136	136	2
6	137	137	2
6	138	138	2
6	139	139	2
6	140	140	2
6	141	141	2
6	142	142	2
6	143	143	2
6	144	144	2
6	145	145	2
6	146	146	2
6	147	147	2
6	148	148	2
6	149	149	2
6	150	150	2
6	151	151	2
6	152	152	2
6	153	153	2
6	154	154	2
6	155	155	2
6	156	156	2
6	157	157	2
6	158	158	2
6	159	159	2
6	160	160	2
6	161	161	2
6	162	162	2
6	163	163	2
6	164	164	2
6	165	165	2
6	166	166	2
6	167	167	2
6	168	168	2
6	169	169	2
6	170	170	2
6	171	171	2
6	172	172	2
6	173	173	2
6	174	174	2
6	175	175	2
6	176	176	2
6	177	177	2
6	178	178	2
6	179	179	2
6	180	180	2
6	181	181	2
6	182	182	2
6	183	183	2
6	184	184	2
6	185	185	2
6	186	186	2
6	187	187	2
6	188	188	2
6	189	189	2
6	190	190	2
6	191	191	2
6	192	192	2
6	193	193	2
6	194	194	2
6	195	195	2
6	196	196	2
6	197	197	2
6	198	198	2
6	199	199	2
6	200	200	2
6	201	201	2
6	202	202	2
6	203	203	2
6	204	204	2
6	205	205	2
7	206	1	1
7	207	2	1
7	208	3	1
7	209	4	1
7	210	5	1
7	211	6	1
7	212	7	1
7	213	8	1
7	214	9	1
7	215	10	1
7	216	11	1
7	217	12	1
7	218	13	1
