exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	7
1	2	2	7
1	3	3	7
1	4	4	7
1	5	5	7
1	6	6	7
1	7	7	7
1	8	8	7
1	9	9	7
1	10	10	7
1	11	11	7
1	12	12	7
1	13	13	7
1	14	14	7
1	15	15	7
1	16	16	7
1	17	17	7
1	18	18	7
1	19	19	7
1	20	20	7
1	21	21	7
1	22	22	7
1	23	23	7
1	24	24	7
1	25	25	7
1	26	26	7
1	27	27	7
1	28	28	7
1	29	29	7
1	30	30	7
1	31	31	7
1	32	32	7
1	33	33	7
1	34	34	7
1	35	35	7
1	36	36	7
1	37	37	7
1	38	38	7
1	39	39	7
1	40	40	7
1	41	41	7
1	42	42	7
1	43	43	7
1	44	44	7
1	45	45	7
1	46	46	7
1	47	47	7
1	48	48	7
1	49	49	7
1	50	50	7
1	51	51	7
1	52	52	7
1	53	53	7
1	54	54	7
1	55	55	7
1	56	56	7
1	57	57	7
1	58	58	7
1	59	59	5
1	60	60	5
1	61	61	5
1	62	62	5
1	63	63	5
1	64	64	5
1	65	65	5
1	66	66	5
1	67	67	5
1	68	68	4
1	69	69	4
1	70	70	4
1	71	71	4
1	72	72	4
1	73	73	4
1	74	74	4
1	75	75	4
1	76	76	4
1	77	77	4
1	78	78	4
1	79	79	4
1	80	80	4
1	81	81	4
1	82	82	4
1	83	83	4
1	84	84	4
1	85	85	4
1	86	86	4
1	87	87	4
1	88	88	4
1	89	89	4
1	90	90	4
1	91	91	4
1	92	92	4
1	93	93	4
1	94	94	4
1	95	95	4
1	96	96	4
1	97	97	4
1	98	98	3
1	99	99	3
1	100	100	3
1	101	101	3
1	102	102	3
1	103	103	3
1	104	104	3
1	105	105	3
1	106	106	3
1	107	107	3
1	108	108	3
1	109	109	3
1	110	110	3
1	111	111	3
1	112	112	3
1	113	113	3
1	114	114	3
1	115	115	3
1	116	116	3
1	117	117	3
1	118	118	3
1	119	119	3
1	120	120	3
1	121	121	3
1	122	122	3
1	123	123	3
1	124	124	3
1	125	125	3
1	126	126	3
1	127	127	3
1	128	128	3
1	129	129	3
1	130	130	3
1	131	131	3
1	132	132	3
1	133	133	3
1	134	134	3
1	135	135	3
1	136	136	3
1	137	137	3
1	138	138	3
1	139	139	3
1	140	140	3
1	141	141	3
1	142	142	3
1	143	143	3
1	144	144	3
1	145	145	3
1	146	146	3
1	147	147	3
1	148	148	2
1	149	149	2
1	150	150	2
1	151	151	2
1	152	152	2
1	153	153	2
1	154	154	2
1	155	155	2
1	156	156	1
1	157	157	1
1	158	158	1
1	159	159	1
1	160	160	1
1	161	161	1
1	162	162	1
1	163	163	1
1	164	164	1
1	165	165	1
1	166	166	1
1	167	167	1
1	168	168	1
1	169	169	1
1	170	170	1
1	171	171	1
1	172	172	1
1	173	173	1
1	174	174	1
1	175	175	1
1	176	176	1
1	177	177	1
1	178	178	1
1	179	179	1
1	180	180	1
1	181	181	1
1	182	182	1
1	183	183	1
1	184	184	1
1	185	185	1
1	186	186	1
1	187	187	1
1	188	188	1
1	189	189	1
1	190	190	1
1	191	191	1
1	192	192	1
1	193	193	1
1	194	194	1
1	195	195	1
1	196	196	1
1	197	197	1
1	198	198	1
1	199	199	1
1	200	200	1
1	201	201	1
1	202	202	1
1	203	203	1
1	204	204	1
1	205	205	1
1	206	206	1
1	207	207	1
1	208	208	1
1	209	209	1
1	210	210	1
1	211	211	1
1	212	212	1
1	213	213	1
1	214	214	1
1	215	215	1
1	216	216	1
1	217	217	1
1	218	218	1
1	219	219	1
1	220	220	1
1	221	221	1
1	222	222	1
1	223	223	1
1	224	224	1
1	225	225	1
1	226	226	1
1	227	227	1
1	228	228	1
1	229	229	1
1	230	230	1
1	231	231	1
1	232	232	1
1	233	233	1
1	234	234	1
1	235	235	1
1	236	236	1
1	237	237	1
1	238	238	1
1	239	239	1
1	240	240	1
1	241	241	1
1	242	242	1
1	243	243	1
1	244	244	1
1	245	245	1
1	246	246	1
1	247	247	1
1	248	248	1
1	249	249	1
1	250	250	1
1	251	251	1
1	252	252	1
1	253	253	1
1	254	254	1
1	255	255	1
1	256	256	1
1	257	257	1
1	258	258	1
1	259	259	1
1	260	260	1
1	261	261	1
1	262	262	1
1	263	263	1
1	264	264	1
1	265	265	1
1	266	266	1
1	267	267	1
1	268	268	1
1	269	269	1
1	270	270	1
1	271	271	1
1	272	272	1
1	273	273	1
1	274	274	1
1	275	275	1
1	276	276	1
1	277	277	1
1	278	278	1
1	279	279	1
1	280	280	1
1	281	281	1
1	282	282	1
1	283	283	1
1	284	284	1
1	285	285	1
1	286	286	1
1	287	287	1
1	288	288	1
1	289	289	1
1	290	290	1
1	291	291	1
1	292	292	1
1	293	293	1
1	294	294	1
1	295	295	1
1	296	296	1
1	297	297	1
1	298	298	1
1	299	299	1
1	300	300	1
1	301	301	1
1	302	302	1
1	303	303	1
1	304	304	1
1	305	305	1
1	306	306	1
1	307	307	1
1	308	308	1
1	309	309	1
1	310	310	1
1	311	311	1
1	312	312	1
1	313	313	1
1	314	314	1
1	315	315	1
1	316	316	1
1	317	317	1
1	318	318	1
1	319	319	1
1	320	320	1
1	321	321	1
1	322	322	1
1	323	323	1
1	324	324	1
1	325	325	1
1	326	326	1
1	327	327	1
1	328	328	1
1	329	329	1
1	330	330	1
1	331	331	1
1	332	332	1
1	333	333	1
1	334	334	1
1	335	335	1
1	336	336	1
1	337	337	1
1	338	338	1
1	339	339	1
1	340	340	1
1	341	341	1
1	342	342	1
1	343	343	1
1	344	344	1
1	345	345	1
1	346	346	1
1	347	347	1
1	348	348	1
1	349	349	1
1	350	350	1
1	351	351	1
1	352	352	1
1	353	353	1
1	354	354	1
1	355	355	1
1	356	356	1
1	357	357	1
1	358	358	1
1	359	359	1
1	360	360	1
1	361	361	1
1	362	362	1
1	363	363	1
1	364	364	1
1	365	365	1
1	366	366	1
1	367	367	1
1	368	368	1
1	369	369	1
1	370	370	1
1	371	371	1
1	372	372	1
1	373	373	1
1	374	374	1
1	375	375	1
1	376	376	1
1	377	377	1
1	378	378	1
1	379	379	1
1	380	380	1
1	381	381	1
1	382	382	1
1	383	383	1
1	384	384	1
1	385	385	1
1	386	386	1
1	387	387	1
1	388	388	1
1	389	389	1
1	390	390	1
1	391	391	1
1	392	392	1
1	393	393	1
1	394	394	1
1	395	395	1
1	396	396	1
1	397	397	1
1	398	398	1
1	399	399	1
1	400	400	1
1	401	401	1
1	402	402	1
1	403	403	1
1	404	404	1
1	405	405	1
1	406	406	1
1	407	407	1
