exon	relative_pos_in_circle	relative_pos_in_exon	coverage
6	1	1	5
6	2	2	5
6	3	3	5
6	4	4	5
6	5	5	5
6	6	6	5
6	7	7	5
6	8	8	5
6	9	9	5
6	10	10	5
6	11	11	5
6	12	12	5
6	13	13	5
6	14	14	5
6	15	15	5
6	16	16	5
6	17	17	5
6	18	18	5
6	19	19	5
6	20	20	5
6	21	21	5
6	22	22	5
6	23	23	5
6	24	24	5
6	25	25	5
6	26	26	5
6	27	27	5
6	28	28	5
6	29	29	5
6	30	30	5
6	31	31	5
6	32	32	5
6	33	33	5
6	34	34	5
6	35	35	5
6	36	36	5
6	37	37	5
6	38	38	5
6	39	39	5
6	40	40	5
6	41	41	5
6	42	42	5
6	43	43	5
6	44	44	5
6	45	45	5
6	46	46	5
6	47	47	5
6	48	48	5
6	49	49	5
6	50	50	5
6	51	51	5
6	52	52	5
6	53	53	5
6	54	54	5
6	55	55	5
6	56	56	5
6	57	57	5
6	58	58	5
6	59	59	5
6	60	60	5
6	61	61	5
6	62	62	5
6	63	63	5
6	64	64	5
6	65	65	5
6	66	66	5
6	67	67	5
6	68	68	5
6	69	69	5
7	70	1	5
7	71	2	5
7	72	3	5
7	73	4	5
7	74	5	5
7	75	6	5
7	76	7	5
7	77	8	5
7	78	9	5
7	79	10	5
7	80	11	5
7	81	12	5
7	82	13	5
7	83	14	5
7	84	15	5
7	85	16	5
7	86	17	5
7	87	18	5
7	88	19	5
7	89	20	5
7	90	21	5
7	91	22	5
7	92	23	5
7	93	24	5
7	94	25	5
7	95	26	5
7	96	27	5
7	97	28	5
7	98	29	5
7	99	30	5
7	100	31	5
7	101	32	5
7	102	33	5
7	103	34	5
7	104	35	5
7	105	36	5
7	106	37	5
7	107	38	5
7	108	39	5
7	109	40	5
7	110	41	5
7	111	42	5
7	112	43	5
7	113	44	5
7	114	45	5
7	115	46	5
7	116	47	5
7	117	48	5
7	118	49	5
7	119	50	5
7	120	51	5
7	121	52	5
7	122	53	5
7	123	54	5
7	124	55	5
7	125	56	5
7	126	57	5
7	127	58	5
7	128	59	5
7	129	60	5
7	130	61	5
7	131	62	5
7	132	63	5
7	133	64	5
7	134	65	5
7	135	66	5
8	136	1	5
8	137	2	5
8	138	3	5
8	139	4	5
8	140	5	5
8	141	6	5
8	142	7	5
8	143	8	5
