exon	relative_pos_in_circle	relative_pos_in_exon	coverage
2	1	1	17
2	2	2	17
2	3	3	17
2	4	4	17
2	5	5	17
2	6	6	17
2	7	7	17
2	8	8	17
2	9	9	17
2	10	10	17
2	11	11	17
2	12	12	17
2	13	13	17
2	14	14	17
2	15	15	17
2	16	16	17
2	17	17	17
2	18	18	17
2	19	19	17
2	20	20	17
2	21	21	17
2	22	22	17
2	23	23	17
2	24	24	17
2	25	25	17
2	26	26	17
2	27	27	17
2	28	28	17
2	29	29	17
2	30	30	17
2	31	31	17
2	32	32	17
2	33	33	17
2	34	34	17
2	35	35	17
2	36	36	17
2	37	37	16
2	38	38	16
2	39	39	16
2	40	40	16
2	41	41	16
2	42	42	16
2	43	43	15
3	44	1	9
3	45	2	9
3	46	3	9
3	47	4	9
3	48	5	9
3	49	6	9
3	50	7	9
3	51	8	9
3	52	9	9
3	53	10	9
3	54	11	8
3	55	12	8
3	56	13	7
3	57	14	7
3	58	15	7
3	59	16	7
3	60	17	7
3	61	18	7
3	62	19	7
3	63	20	7
3	64	21	7
3	65	22	7
3	66	23	7
3	67	24	7
3	68	25	7
3	69	26	7
3	70	27	7
3	71	28	6
3	72	29	6
3	73	30	6
3	74	31	6
3	75	32	6
3	76	33	6
3	77	34	6
3	78	35	6
3	79	36	6
3	80	37	6
3	81	38	6
3	82	39	6
3	83	40	6
3	84	41	6
3	85	42	6
3	86	43	6
3	87	44	6
3	88	45	6
3	89	46	6
3	90	47	6
3	91	48	6
3	92	49	6
3	93	50	6
3	94	51	6
3	95	52	6
3	96	53	5
3	97	54	5
3	98	55	5
3	99	56	5
3	100	57	5
3	101	58	5
3	102	59	5
3	103	60	5
3	104	61	4
3	105	62	4
3	106	63	3
3	107	64	2
3	108	65	2
3	109	66	2
3	110	67	2
3	111	68	2
3	112	69	2
3	113	70	2
3	114	71	2
3	115	72	2
3	116	73	2
3	117	74	2
3	118	75	2
3	119	76	1
3	120	77	1
3	121	78	1
3	122	79	1
3	123	80	1
3	124	81	1
3	125	82	1
3	126	83	1
3	127	84	1
3	128	85	1
3	129	86	1
3	130	87	1
3	131	88	1
3	132	89	1
3	133	90	0
3	134	91	0
3	135	92	0
3	136	93	0
3	137	94	0
3	138	95	0
3	139	96	0
3	140	97	0
3	141	98	0
3	142	99	0
3	143	100	0
3	144	101	0
3	145	102	0
3	146	103	0
3	147	104	0
3	148	105	0
3	149	106	0
3	150	107	0
3	151	108	0
3	152	109	0
3	153	110	0
3	154	111	0
3	155	112	0
3	156	113	0
3	157	114	0
3	158	115	0
3	159	116	0
3	160	117	0
3	161	118	0
3	162	119	0
3	163	120	0
3	164	121	0
3	165	122	0
3	166	123	0
3	167	124	0
3	168	125	0
3	169	126	0
3	170	127	0
3	171	128	0
3	172	129	0
3	173	130	0
3	174	131	0
3	175	132	0
3	176	133	0
3	177	134	0
3	178	135	0
3	179	136	0
3	180	137	0
3	181	138	0
3	182	139	0
3	183	140	0
3	184	141	0
3	185	142	0
3	186	143	0
3	187	144	0
3	188	145	0
3	189	146	0
3	190	147	0
3	191	148	0
3	192	149	0
3	193	150	0
3	194	151	0
3	195	152	0
3	196	153	0
3	197	154	0
3	198	155	0
3	199	156	0
3	200	157	0
3	201	158	0
3	202	159	0
3	203	160	0
3	204	161	0
3	205	162	0
3	206	163	0
3	207	164	0
3	208	165	0
3	209	166	0
3	210	167	0
3	211	168	0
3	212	169	0
3	213	170	0
3	214	171	0
3	215	172	0
3	216	173	0
3	217	174	0
3	218	175	0
3	219	176	0
3	220	177	0
3	221	178	0
3	222	179	0
3	223	180	0
3	224	181	0
3	225	182	0
3	226	183	0
3	227	184	0
3	228	185	0
3	229	186	0
3	230	187	0
3	231	188	0
3	232	189	0
3	233	190	0
3	234	191	0
3	235	192	0
3	236	193	0
3	237	194	0
3	238	195	0
3	239	196	0
3	240	197	0
3	241	198	0
3	242	199	0
3	243	200	0
3	244	201	0
3	245	202	0
3	246	203	0
3	247	204	0
3	248	205	0
