exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	19
1	2	2	19
1	3	3	19
1	4	4	19
1	5	5	19
1	6	6	19
1	7	7	19
1	8	8	19
1	9	9	19
1	10	10	19
1	11	11	19
1	12	12	19
1	13	13	19
1	14	14	19
1	15	15	19
1	16	16	19
1	17	17	19
1	18	18	19
1	19	19	19
1	20	20	19
1	21	21	19
1	22	22	19
1	23	23	19
1	24	24	19
1	25	25	19
1	26	26	19
1	27	27	19
1	28	28	18
1	29	29	18
1	30	30	18
1	31	31	18
1	32	32	18
1	33	33	18
1	34	34	18
1	35	35	18
1	36	36	17
1	37	37	17
1	38	38	15
1	39	39	15
1	40	40	15
1	41	41	15
1	42	42	15
1	43	43	15
1	44	44	14
1	45	45	14
1	46	46	14
1	47	47	14
1	48	48	14
1	49	49	13
1	50	50	13
1	51	51	13
1	52	52	13
1	53	53	13
1	54	54	13
1	55	55	13
1	56	56	13
1	57	57	13
1	58	58	13
1	59	59	13
1	60	60	13
1	61	61	13
1	62	62	13
1	63	63	12
1	64	64	11
1	65	65	11
1	66	66	11
1	67	67	11
1	68	68	11
1	69	69	11
1	70	70	11
1	71	71	11
1	72	72	11
1	73	73	11
1	74	74	11
1	75	75	11
1	76	76	10
1	77	77	10
1	78	78	10
1	79	79	10
1	80	80	10
1	81	81	10
1	82	82	10
1	83	83	10
1	84	84	10
1	85	85	10
1	86	86	10
1	87	87	10
1	88	88	10
1	89	89	10
1	90	90	10
1	91	91	10
1	92	92	10
1	93	93	10
1	94	94	10
1	95	95	10
1	96	96	10
1	97	97	10
1	98	98	10
1	99	99	10
1	100	100	10
1	101	101	10
1	102	102	10
1	103	103	10
1	104	104	10
1	105	105	10
1	106	106	10
1	107	107	10
1	108	108	10
1	109	109	10
1	110	110	10
1	111	111	10
1	112	112	10
1	113	113	10
1	114	114	10
1	115	115	10
1	116	116	10
1	117	117	10
1	118	118	10
1	119	119	10
1	120	120	10
1	121	121	10
1	122	122	10
1	123	123	10
1	124	124	10
1	125	125	10
1	126	126	10
1	127	127	10
1	128	128	10
1	129	129	10
1	130	130	10
1	131	131	10
1	132	132	10
1	133	133	10
1	134	134	10
1	135	135	10
1	136	136	10
1	137	137	10
1	138	138	10
1	139	139	10
1	140	140	10
1	141	141	10
1	142	142	10
1	143	143	10
1	144	144	10
1	145	145	10
1	146	146	10
1	147	147	10
1	148	148	10
1	149	149	10
1	150	150	10
1	151	151	8
1	152	152	8
1	153	153	7
1	154	154	7
1	155	155	7
1	156	156	7
1	157	157	6
1	158	158	6
1	159	159	6
1	160	160	5
1	161	161	5
1	162	162	5
1	163	163	5
1	164	164	5
1	165	165	5
1	166	166	5
1	167	167	5
1	168	168	5
1	169	169	5
1	170	170	5
1	171	171	5
1	172	172	5
1	173	173	5
1	174	174	5
1	175	175	5
1	176	176	5
1	177	177	5
1	178	178	5
1	179	179	5
1	180	180	5
1	181	181	4
1	182	182	4
1	183	183	4
1	184	184	4
1	185	185	3
1	186	186	3
1	187	187	3
1	188	188	2
1	189	189	2
1	190	190	2
1	191	191	2
1	192	192	2
1	193	193	2
1	194	194	2
1	195	195	2
1	196	196	2
1	197	197	2
1	198	198	2
1	199	199	2
1	200	200	2
1	201	201	2
1	202	202	2
1	203	203	2
1	204	204	2
1	205	205	2
1	206	206	1
1	207	207	1
1	208	208	0
1	209	209	0
1	210	210	0
1	211	211	0
1	212	212	0
1	213	213	0
1	214	214	0
1	215	215	0
1	216	216	0
1	217	217	0
1	218	218	0
1	219	219	0
1	220	220	0
1	221	221	0
1	222	222	0
1	223	223	0
1	224	224	0
1	225	225	0
1	226	226	0
1	227	227	0
1	228	228	0
1	229	229	0
1	230	230	0
1	231	231	0
1	232	232	0
1	233	233	0
1	234	234	0
1	235	235	0
1	236	236	0
1	237	237	0
1	238	238	0
1	239	239	0
1	240	240	0
1	241	241	0
1	242	242	0
1	243	243	0
1	244	244	0
1	245	245	0
1	246	246	0
1	247	247	0
1	248	248	0
1	249	249	0
1	250	250	0
1	251	251	0
1	252	252	0
1	253	253	0
1	254	254	0
1	255	255	0
1	256	256	0
2	257	0	0
2	258	1	0
2	259	2	0
2	260	3	0
2	261	4	0
2	262	5	0
2	263	6	0
2	264	7	0
2	265	8	0
2	266	9	0
2	267	10	0
2	268	11	0
2	269	12	0
2	270	13	0
2	271	14	0
2	272	15	0
2	273	16	0
2	274	17	0
2	275	18	0
2	276	19	0
2	277	20	0
2	278	21	0
2	279	22	0
2	280	23	0
2	281	24	0
2	282	25	0
2	283	26	0
2	284	27	0
2	285	28	0
2	286	29	0
2	287	30	0
2	288	31	0
2	289	32	0
2	290	33	0
2	291	34	0
2	292	35	0
2	293	36	0
2	294	37	0
2	295	38	0
2	296	39	0
2	297	40	0
2	298	41	0
2	299	42	0
2	300	43	0
2	301	44	0
2	302	45	0
2	303	46	0
2	304	47	0
2	305	48	0
2	306	49	0
3	307	1	0
3	308	2	0
3	309	3	0
3	310	4	0
3	311	5	0
3	312	6	0
3	313	7	0
3	314	8	0
3	315	9	0
3	316	10	0
3	317	11	0
3	318	12	0
3	319	13	0
3	320	14	0
3	321	15	0
3	322	16	0
3	323	17	0
3	324	18	0
3	325	19	0
3	326	20	0
3	327	21	0
3	328	22	0
3	329	23	0
3	330	24	0
3	331	25	0
3	332	26	0
3	333	27	0
3	334	28	0
3	335	29	0
3	336	30	0
3	337	31	0
3	338	32	0
3	339	33	0
3	340	34	0
3	341	35	0
3	342	36	0
3	343	37	0
3	344	38	0
3	345	39	0
3	346	40	0
3	347	41	0
3	348	42	0
3	349	43	0
3	350	44	0
3	351	45	0
