exon	relative_pos_in_circle	relative_pos_in_exon	coverage
14	1	1	6
14	2	2	6
14	3	3	6
14	4	4	6
14	5	5	6
14	6	6	6
14	7	7	6
14	8	8	6
14	9	9	6
14	10	10	6
14	11	11	6
14	12	12	6
14	13	13	6
14	14	14	6
14	15	15	6
14	16	16	6
14	17	17	6
14	18	18	6
14	19	19	6
14	20	20	6
14	21	21	6
14	22	22	6
14	23	23	6
14	24	24	6
14	25	25	6
14	26	26	6
14	27	27	6
14	28	28	6
14	29	29	6
14	30	30	6
14	31	31	6
14	32	32	6
14	33	33	6
14	34	34	6
14	35	35	6
14	36	36	6
14	37	37	6
14	38	38	6
14	39	39	6
14	40	40	6
14	41	41	6
14	42	42	6
14	43	43	6
14	44	44	6
14	45	45	6
14	46	46	6
14	47	47	6
14	48	48	6
14	49	49	6
14	50	50	6
14	51	51	6
14	52	52	6
14	53	53	6
14	54	54	6
14	55	55	6
14	56	56	6
14	57	57	6
14	58	58	6
14	59	59	6
14	60	60	6
14	61	61	6
14	62	62	6
14	63	63	6
14	64	64	6
14	65	65	6
14	66	66	6
14	67	67	6
14	68	68	6
14	69	69	6
14	70	70	6
14	71	71	6
14	72	72	5
14	73	73	5
14	74	74	5
14	75	75	5
14	76	76	5
14	77	77	5
14	78	78	5
14	79	79	5
14	80	80	5
14	81	81	5
14	82	82	5
14	83	83	5
14	84	84	5
14	85	85	5
14	86	86	5
14	87	87	5
14	88	88	5
14	89	89	5
14	90	90	5
14	91	91	5
14	92	92	5
14	93	93	5
14	94	94	5
14	95	95	5
14	96	96	5
14	97	97	5
14	98	98	5
15	99	1	4
15	100	2	4
15	101	3	4
15	102	4	4
15	103	5	4
15	104	6	4
15	105	7	4
15	106	8	4
15	107	9	4
15	108	10	4
15	109	11	4
15	110	12	4
15	111	13	4
15	112	14	4
15	113	15	4
15	114	16	4
15	115	17	4
15	116	18	4
15	117	19	4
15	118	20	4
15	119	21	4
15	120	22	4
15	121	23	4
15	122	24	4
15	123	25	4
15	124	26	4
15	125	27	4
15	126	28	4
15	127	29	4
15	128	30	4
15	129	31	4
15	130	32	4
15	131	33	4
15	132	34	4
15	133	35	4
15	134	36	4
15	135	37	4
15	136	38	4
15	137	39	4
15	138	40	4
15	139	41	4
15	140	42	4
15	141	43	4
15	142	44	4
15	143	45	4
15	144	46	4
15	145	47	4
15	146	48	4
15	147	49	4
15	148	50	4
15	149	51	4
15	150	52	4
15	151	53	4
15	152	54	4
15	153	55	4
15	154	56	4
15	155	57	4
15	156	58	4
15	157	59	4
15	158	60	4
15	159	61	4
15	160	62	4
15	161	63	4
15	162	64	4
15	163	65	4
15	164	66	4
15	165	67	4
15	166	68	4
15	167	69	4
15	168	70	4
15	169	71	4
15	170	72	4
15	171	73	4
15	172	74	4
15	173	75	4
15	174	76	4
15	175	77	4
15	176	78	4
15	177	79	4
15	178	80	4
15	179	81	4
15	180	82	4
15	181	83	4
15	182	84	4
15	183	85	4
15	184	86	4
15	185	87	4
15	186	88	4
15	187	89	4
15	188	90	4
15	189	91	4
15	190	92	4
15	191	93	4
15	192	94	4
15	193	95	4
15	194	96	4
15	195	97	4
15	196	98	4
15	197	99	4
15	198	100	4
15	199	101	4
15	200	102	4
15	201	103	3
15	202	104	3
15	203	105	3
15	204	106	3
15	205	107	3
15	206	108	3
15	207	109	3
15	208	110	3
15	209	111	3
15	210	112	3
15	211	113	3
15	212	114	3
15	213	115	3
15	214	116	3
15	215	117	3
15	216	118	3
15	217	119	3
15	218	120	3
15	219	121	3
15	220	122	3
15	221	123	3
15	222	124	0
15	223	125	0
15	224	126	0
15	225	127	0
15	226	128	0
15	227	129	0
15	228	130	0
15	229	131	0
15	230	132	0
15	231	133	0
15	232	134	0
15	233	135	0
15	234	136	0
15	235	137	0
15	236	138	0
15	237	139	0
15	238	140	0
15	239	141	0
15	240	142	0
15	241	143	0
15	242	144	0
15	243	145	0
15	244	146	0
15	245	147	0
15	246	148	0
15	247	149	0
15	248	150	0
15	249	151	0
15	250	152	0
15	251	153	0
15	252	154	0
15	253	155	0
15	254	156	0
15	255	157	0
15	256	158	0
15	257	159	0
15	258	160	0
