exon	relative_pos_in_circle	relative_pos_in_exon	coverage
16	1	1	6
16	2	2	6
16	3	3	6
16	4	4	6
16	5	5	6
16	6	6	6
16	7	7	6
16	8	8	6
16	9	9	6
16	10	10	6
16	11	11	6
16	12	12	6
16	13	13	6
16	14	14	6
16	15	15	6
16	16	16	6
16	17	17	6
16	18	18	6
16	19	19	5
16	20	20	5
16	21	21	5
16	22	22	5
16	23	23	5
16	24	24	5
16	25	25	5
16	26	26	5
16	27	27	5
16	28	28	5
16	29	29	5
16	30	30	5
16	31	31	5
16	32	32	5
16	33	33	5
16	34	34	5
16	35	35	5
16	36	36	5
16	37	37	5
16	38	38	5
16	39	39	5
16	40	40	5
16	41	41	5
16	42	42	5
16	43	43	5
16	44	44	5
16	45	45	5
16	46	46	5
16	47	47	5
16	48	48	5
16	49	49	5
16	50	50	5
16	51	51	5
16	52	52	5
16	53	53	5
16	54	54	5
16	55	55	5
16	56	56	5
16	57	57	5
16	58	58	5
16	59	59	5
16	60	60	5
16	61	61	5
16	62	62	5
16	63	63	5
16	64	64	4
16	65	65	4
16	66	66	4
16	67	67	4
16	68	68	4
16	69	69	4
16	70	70	4
16	71	71	4
16	72	72	4
16	73	73	4
16	74	74	4
16	75	75	4
16	76	76	4
16	77	77	4
16	78	78	4
16	79	79	4
16	80	80	4
16	81	81	4
16	82	82	4
16	83	83	4
16	84	84	4
16	85	85	4
16	86	86	4
16	87	87	4
16	88	88	4
16	89	89	4
16	90	90	4
16	91	91	4
16	92	92	4
16	93	93	4
16	94	94	4
16	95	95	4
16	96	96	4
16	97	97	4
16	98	98	4
16	99	99	4
16	100	100	4
16	101	101	4
16	102	102	4
16	103	103	4
16	104	104	4
16	105	105	4
16	106	106	4
16	107	107	4
16	108	108	4
16	109	109	4
16	110	110	4
16	111	111	4
16	112	112	4
16	113	113	4
16	114	114	4
16	115	115	4
16	116	116	4
16	117	117	4
16	118	118	4
16	119	119	4
16	120	120	3
16	121	121	3
16	122	122	3
16	123	123	3
16	124	124	3
16	125	125	3
16	126	126	3
16	127	127	3
16	128	128	3
16	129	129	3
16	130	130	3
16	131	131	3
16	132	132	3
17	133	1	3
17	134	2	3
17	135	3	3
17	136	4	3
17	137	5	3
17	138	6	3
17	139	7	3
17	140	8	3
17	141	9	3
17	142	10	3
17	143	11	3
17	144	12	3
17	145	13	3
17	146	14	3
17	147	15	3
17	148	16	3
17	149	17	3
17	150	18	3
17	151	19	3
17	152	20	3
17	153	21	3
17	154	22	3
17	155	23	3
17	156	24	3
17	157	25	3
17	158	26	3
17	159	27	3
17	160	28	3
17	161	29	3
17	162	30	3
17	163	31	3
17	164	32	3
17	165	33	3
17	166	34	3
17	167	35	3
17	168	36	3
17	169	37	3
17	170	38	3
17	171	39	3
17	172	40	3
17	173	41	3
17	174	42	3
17	175	43	3
17	176	44	3
17	177	45	3
17	178	46	3
17	179	47	3
17	180	48	3
17	181	49	3
17	182	50	3
17	183	51	3
17	184	52	3
17	185	53	3
17	186	54	1
17	187	55	1
17	188	56	1
17	189	57	1
17	190	58	1
17	191	59	1
17	192	60	1
17	193	61	1
17	194	62	1
17	195	63	1
17	196	64	1
17	197	65	1
17	198	66	1
17	199	67	1
17	200	68	1
17	201	69	1
17	202	70	1
17	203	71	1
17	204	72	1
17	205	73	1
17	206	74	1
17	207	75	0
17	208	76	0
17	209	77	0
17	210	78	0
17	211	79	0
17	212	80	0
17	213	81	0
17	214	82	0
17	215	83	0
17	216	84	0
17	217	85	0
17	218	86	0
17	219	87	0
