exon	relative_pos_in_circle	relative_pos_in_exon	coverage
13	1	1	5
13	2	2	5
13	3	3	5
13	4	4	5
13	5	5	5
13	6	6	5
13	7	7	5
13	8	8	5
13	9	9	5
13	10	10	5
13	11	11	5
13	12	12	5
13	13	13	5
13	14	14	5
13	15	15	5
13	16	16	5
13	17	17	5
13	18	18	5
13	19	19	5
13	20	20	5
13	21	21	5
13	22	22	5
13	23	23	5
13	24	24	5
13	25	25	5
13	26	26	5
13	27	27	5
13	28	28	5
13	29	29	5
13	30	30	5
13	31	31	5
13	32	32	5
13	33	33	5
13	34	34	5
13	35	35	5
13	36	36	4
13	37	37	4
13	38	38	4
13	39	39	3
13	40	40	3
13	41	41	3
13	42	42	3
13	43	43	3
13	44	44	3
13	45	45	3
13	46	46	3
13	47	47	3
13	48	48	3
13	49	49	3
13	50	50	3
13	51	51	3
13	52	52	3
13	53	53	3
13	54	54	3
13	55	55	3
13	56	56	2
13	57	57	2
13	58	58	2
13	59	59	2
13	60	60	2
13	61	61	2
13	62	62	2
13	63	63	2
13	64	64	2
13	65	65	2
13	66	66	2
13	67	67	2
13	68	68	2
13	69	69	2
13	70	70	2
13	71	71	2
13	72	72	2
13	73	73	2
13	74	74	2
13	75	75	2
13	76	76	2
13	77	77	2
13	78	78	2
13	79	79	2
13	80	80	2
13	81	81	2
13	82	82	2
13	83	83	2
13	84	84	2
13	85	85	2
13	86	86	2
13	87	87	2
13	88	88	2
13	89	89	2
13	90	90	2
13	91	91	2
13	92	92	2
13	93	93	2
13	94	94	2
13	95	95	2
13	96	96	2
13	97	97	2
13	98	98	2
13	99	99	2
13	100	100	2
13	101	101	1
13	102	102	1
13	103	103	1
13	104	104	1
13	105	105	1
13	106	106	1
13	107	107	1
13	108	108	1
13	109	109	1
13	110	110	1
13	111	111	1
13	112	112	1
14	113	1	1
14	114	2	1
14	115	3	1
14	116	4	1
14	117	5	1
14	118	6	1
14	119	7	1
14	120	8	1
14	121	9	1
14	122	10	1
14	123	11	1
14	124	12	1
14	125	13	1
14	126	14	1
14	127	15	1
14	128	16	1
14	129	17	1
14	130	18	1
14	131	19	1
14	132	20	1
14	133	21	1
14	134	22	1
14	135	23	1
14	136	24	1
14	137	25	1
14	138	26	1
14	139	27	1
14	140	28	1
14	141	29	1
14	142	30	1
14	143	31	1
14	144	32	1
14	145	33	1
14	146	34	1
14	147	35	1
14	148	36	1
14	149	37	1
14	150	38	1
14	151	39	1
14	152	40	1
14	153	41	1
14	154	42	1
14	155	43	1
14	156	44	1
14	157	45	1
14	158	46	1
14	159	47	1
14	160	48	1
14	161	49	1
14	162	50	1
14	163	51	1
14	164	52	1
14	165	53	1
14	166	54	1
14	167	55	1
14	168	56	1
14	169	57	1
14	170	58	1
14	171	59	1
14	172	60	1
14	173	61	1
14	174	62	1
14	175	63	1
14	176	64	1
14	177	65	1
14	178	66	1
14	179	67	1
14	180	68	1
14	181	69	1
14	182	70	1
14	183	71	1
14	184	72	1
14	185	73	1
14	186	74	1
14	187	75	1
14	188	76	1
14	189	77	1
14	190	78	1
14	191	79	1
14	192	80	1
14	193	81	1
14	194	82	1
14	195	83	1
14	196	84	1
14	197	85	1
14	198	86	1
14	199	87	1
14	200	88	1
14	201	89	1
14	202	90	1
14	203	91	1
14	204	92	1
14	205	93	1
14	206	94	1
14	207	95	1
14	208	96	1
14	209	97	1
14	210	98	1
14	211	99	1
14	212	100	1
14	213	101	1
14	214	102	1
14	215	103	1
14	216	104	1
14	217	105	1
14	218	106	1
14	219	107	1
14	220	108	1
14	221	109	1
14	222	110	0
14	223	111	0
14	224	112	0
14	225	113	0
14	226	114	0
14	227	115	0
14	228	116	0
14	229	117	0
14	230	118	0
14	231	119	0
14	232	120	0
14	233	121	0
14	234	122	0
14	235	123	0
15	236	0	0
15	237	1	0
15	238	2	0
15	239	3	0
15	240	4	0
15	241	5	0
15	242	6	0
15	243	7	0
15	244	8	0
15	245	9	0
15	246	10	0
15	247	11	0
15	248	12	0
15	249	13	0
15	250	14	0
15	251	15	0
15	252	16	0
15	253	17	0
15	254	18	0
15	255	19	0
15	256	20	0
15	257	21	0
15	258	22	0
15	259	23	0
15	260	24	0
15	261	25	0
15	262	26	0
15	263	27	0
15	264	28	0
15	265	29	0
15	266	30	0
15	267	31	0
15	268	32	0
15	269	33	0
15	270	34	0
15	271	35	0
15	272	36	0
15	273	37	0
15	274	38	0
15	275	39	0
15	276	40	0
15	277	41	0
15	278	42	0
15	279	43	0
15	280	44	0
15	281	45	0
15	282	46	0
15	283	47	0
15	284	48	0
15	285	49	0
16	286	0	0
16	287	1	0
16	288	2	0
16	289	3	0
16	290	4	0
16	291	5	0
16	292	6	0
16	293	7	0
16	294	8	0
16	295	9	0
16	296	10	0
16	297	11	0
16	298	12	0
16	299	13	0
16	300	14	0
16	301	15	0
16	302	16	0
16	303	17	0
16	304	18	0
16	305	19	0
16	306	20	0
16	307	21	0
16	308	22	0
16	309	23	0
16	310	24	0
16	311	25	0
16	312	26	0
16	313	27	0
16	314	28	0
16	315	29	0
16	316	30	0
16	317	31	0
16	318	32	0
16	319	33	0
16	320	34	0
16	321	35	0
16	322	36	0
16	323	37	0
16	324	38	0
16	325	39	0
16	326	40	0
16	327	41	0
16	328	42	0
16	329	43	0
16	330	44	0
16	331	45	0
16	332	46	0
16	333	47	0
16	334	48	0
16	335	49	0
17	336	0	0
17	337	1	0
17	338	2	0
17	339	3	0
17	340	4	0
17	341	5	0
17	342	6	0
17	343	7	0
17	344	8	0
17	345	9	0
17	346	10	0
17	347	11	0
17	348	12	0
17	349	13	0
17	350	14	0
17	351	15	0
17	352	16	0
17	353	17	0
17	354	18	0
17	355	19	0
17	356	20	0
17	357	21	0
17	358	22	0
17	359	23	0
17	360	24	0
17	361	25	0
17	362	26	0
17	363	27	0
17	364	28	0
17	365	29	0
17	366	30	0
17	367	31	0
17	368	32	0
17	369	33	0
17	370	34	0
17	371	35	0
17	372	36	0
17	373	37	0
17	374	38	0
17	375	39	0
17	376	40	0
17	377	41	0
17	378	42	0
17	379	43	0
17	380	44	0
17	381	45	0
17	382	46	0
17	383	47	0
17	384	48	0
17	385	49	0
18	386	0	0
18	387	1	0
18	388	2	0
18	389	3	0
18	390	4	0
18	391	5	0
18	392	6	0
18	393	7	0
18	394	8	0
18	395	9	0
18	396	10	0
18	397	11	0
18	398	12	0
18	399	13	0
18	400	14	0
18	401	15	0
18	402	16	0
18	403	17	0
18	404	18	0
18	405	19	0
18	406	20	0
18	407	21	0
18	408	22	0
18	409	23	0
18	410	24	0
18	411	25	0
18	412	26	0
18	413	27	0
18	414	28	0
18	415	29	0
18	416	30	0
18	417	31	0
18	418	32	0
18	419	33	0
18	420	34	0
18	421	35	0
18	422	36	0
18	423	37	0
18	424	38	0
18	425	39	0
18	426	40	0
18	427	41	0
18	428	42	0
18	429	43	0
18	430	44	0
18	431	45	0
18	432	46	0
18	433	47	0
18	434	48	0
18	435	49	0
19	436	0	0
19	437	1	0
19	438	2	0
19	439	3	0
19	440	4	0
19	441	5	0
19	442	6	0
19	443	7	0
19	444	8	0
19	445	9	0
19	446	10	0
19	447	11	0
19	448	12	0
19	449	13	0
19	450	14	0
19	451	15	0
19	452	16	0
19	453	17	0
19	454	18	0
19	455	19	0
19	456	20	0
19	457	21	0
19	458	22	0
19	459	23	0
19	460	24	0
19	461	25	0
19	462	26	0
19	463	27	0
19	464	28	0
19	465	29	0
19	466	30	0
19	467	31	0
19	468	32	0
19	469	33	0
19	470	34	0
19	471	35	0
19	472	36	0
19	473	37	0
19	474	38	0
19	475	39	0
19	476	40	0
19	477	41	0
19	478	42	0
19	479	43	0
19	480	44	0
19	481	45	0
19	482	46	0
19	483	47	0
19	484	48	0
19	485	49	0
20	486	0	0
20	487	1	0
20	488	2	0
20	489	3	0
20	490	4	0
20	491	5	0
20	492	6	0
20	493	7	0
20	494	8	0
20	495	9	0
20	496	10	0
20	497	11	0
20	498	12	0
20	499	13	0
20	500	14	0
20	501	15	0
20	502	16	0
20	503	17	0
20	504	18	0
20	505	19	0
20	506	20	0
20	507	21	0
20	508	22	0
20	509	23	0
20	510	24	0
20	511	25	0
20	512	26	0
20	513	27	0
20	514	28	0
20	515	29	0
20	516	30	0
20	517	31	0
20	518	32	0
20	519	33	0
20	520	34	0
20	521	35	0
20	522	36	0
20	523	37	0
20	524	38	0
20	525	39	0
20	526	40	0
20	527	41	0
20	528	42	0
20	529	43	0
20	530	44	0
20	531	45	0
20	532	46	0
20	533	47	0
20	534	48	0
20	535	49	0
21	536	0	0
21	537	1	0
21	538	2	0
21	539	3	0
21	540	4	0
21	541	5	0
21	542	6	0
21	543	7	0
21	544	8	0
21	545	9	0
21	546	10	0
21	547	11	0
21	548	12	0
21	549	13	0
21	550	14	0
21	551	15	0
21	552	16	0
21	553	17	0
21	554	18	0
21	555	19	0
21	556	20	0
21	557	21	0
21	558	22	0
21	559	23	0
21	560	24	0
21	561	25	0
21	562	26	0
21	563	27	0
21	564	28	0
21	565	29	0
21	566	30	0
21	567	31	0
21	568	32	0
21	569	33	0
21	570	34	0
21	571	35	0
21	572	36	0
21	573	37	0
21	574	38	0
21	575	39	0
21	576	40	0
21	577	41	0
21	578	42	0
21	579	43	0
21	580	44	0
21	581	45	0
21	582	46	0
21	583	47	0
21	584	48	0
21	585	49	0
22	586	1	0
22	587	2	0
22	588	3	0
22	589	4	0
22	590	5	0
22	591	6	0
22	592	7	0
22	593	8	0
22	594	9	0
22	595	10	0
22	596	11	0
22	597	12	0
22	598	13	0
22	599	14	0
22	600	15	2
22	601	16	2
22	602	17	2
22	603	18	2
22	604	19	2
22	605	20	2
22	606	21	2
22	607	22	2
22	608	23	2
22	609	24	2
22	610	25	2
22	611	26	2
22	612	27	2
22	613	28	2
22	614	29	2
22	615	30	2
22	616	31	2
22	617	32	3
22	618	33	3
22	619	34	3
22	620	35	3
22	621	36	3
22	622	37	3
22	623	38	3
22	624	39	3
22	625	40	3
22	626	41	3
22	627	42	3
22	628	43	3
22	629	44	3
22	630	45	3
22	631	46	3
22	632	47	3
22	633	48	3
22	634	49	3
22	635	50	3
22	636	51	3
22	637	52	3
22	638	53	3
22	639	54	3
22	640	55	3
22	641	56	3
22	642	57	3
22	643	58	3
22	644	59	3
22	645	60	3
22	646	61	3
22	647	62	3
22	648	63	3
22	649	64	3
22	650	65	3
