exon	relative_pos_in_circle	relative_pos_in_exon	coverage
2	1	1	10
2	2	2	10
2	3	3	10
2	4	4	10
2	5	5	10
2	6	6	10
2	7	7	10
2	8	8	10
2	9	9	10
2	10	10	10
2	11	11	10
2	12	12	10
2	13	13	10
2	14	14	10
2	15	15	10
2	16	16	10
2	17	17	10
2	18	18	10
2	19	19	10
2	20	20	10
2	21	21	10
2	22	22	10
2	23	23	10
2	24	24	10
2	25	25	10
2	26	26	10
2	27	27	10
2	28	28	10
2	29	29	10
2	30	30	10
2	31	31	9
2	32	32	9
2	33	33	9
2	34	34	9
2	35	35	9
2	36	36	9
2	37	37	9
2	38	38	9
2	39	39	9
2	40	40	9
2	41	41	9
2	42	42	9
2	43	43	9
2	44	44	9
2	45	45	9
2	46	46	9
2	47	47	9
2	48	48	9
2	49	49	9
2	50	50	9
2	51	51	9
2	52	52	9
2	53	53	9
2	54	54	9
2	55	55	9
2	56	56	9
2	57	57	9
2	58	58	9
2	59	59	7
2	60	60	7
2	61	61	7
2	62	62	7
2	63	63	7
2	64	64	7
2	65	65	7
2	66	66	7
2	67	67	7
2	68	68	7
2	69	69	7
2	70	70	7
2	71	71	7
2	72	72	7
2	73	73	7
2	74	74	7
2	75	75	7
2	76	76	7
2	77	77	7
2	78	78	7
2	79	79	7
2	80	80	7
2	81	81	7
2	82	82	7
2	83	83	7
2	84	84	7
2	85	85	7
2	86	86	7
2	87	87	7
2	88	88	7
2	89	89	7
2	90	90	7
2	91	91	7
2	92	92	7
2	93	93	7
2	94	94	6
2	95	95	6
2	96	96	6
2	97	97	6
2	98	98	6
2	99	99	6
2	100	100	6
2	101	101	6
2	102	102	6
2	103	103	6
2	104	104	6
2	105	105	6
2	106	106	6
2	107	107	6
2	108	108	6
2	109	109	6
2	110	110	6
2	111	111	6
2	112	112	6
2	113	113	6
2	114	114	6
2	115	115	6
2	116	116	6
2	117	117	6
2	118	118	6
2	119	119	6
2	120	120	6
2	121	121	6
2	122	122	6
2	123	123	6
2	124	124	6
2	125	125	6
2	126	126	6
2	127	127	6
2	128	128	6
2	129	129	6
2	130	130	6
2	131	131	6
2	132	132	6
2	133	133	6
2	134	134	6
2	135	135	6
2	136	136	6
2	137	137	6
2	138	138	6
2	139	139	6
2	140	140	6
2	141	141	6
2	142	142	6
2	143	143	5
2	144	144	5
2	145	145	5
2	146	146	5
2	147	147	4
2	148	148	4
2	149	149	4
2	150	150	4
2	151	151	4
2	152	152	4
2	153	153	4
2	154	154	4
2	155	155	4
2	156	156	4
2	157	157	4
2	158	158	3
2	159	159	3
2	160	160	3
2	161	161	3
2	162	162	3
2	163	163	3
2	164	164	3
2	165	165	3
2	166	166	3
2	167	167	3
2	168	168	3
2	169	169	3
2	170	170	3
2	171	171	3
2	172	172	3
2	173	173	3
2	174	174	3
2	175	175	3
2	176	176	3
2	177	177	3
2	178	178	3
2	179	179	3
2	180	180	3
2	181	181	3
2	182	182	3
2	183	183	3
2	184	184	3
2	185	185	3
2	186	186	3
2	187	187	3
2	188	188	3
2	189	189	3
2	190	190	3
2	191	191	3
2	192	192	3
2	193	193	3
2	194	194	3
2	195	195	2
2	196	196	2
2	197	197	1
2	198	198	1
2	199	199	1
2	200	200	1
2	201	201	1
2	202	202	1
2	203	203	1
2	204	204	1
2	205	205	1
2	206	206	1
2	207	207	1
2	208	208	1
2	209	209	1
2	210	210	1
2	211	211	1
2	212	212	1
2	213	213	1
2	214	214	1
2	215	215	1
2	216	216	1
2	217	217	1
2	218	218	1
2	219	219	1
2	220	220	1
2	221	221	1
2	222	222	1
2	223	223	1
2	224	224	1
2	225	225	0
2	226	226	0
2	227	227	0
2	228	228	0
2	229	229	0
2	230	230	0
2	231	231	0
2	232	232	0
2	233	233	0
2	234	234	0
2	235	235	0
2	236	236	0
2	237	237	0
2	238	238	0
2	239	239	0
2	240	240	0
2	241	241	0
2	242	242	0
2	243	243	0
2	244	244	0
2	245	245	0
2	246	246	0
2	247	247	0
2	248	248	0
2	249	249	0
2	250	250	0
2	251	251	0
2	252	252	0
2	253	253	0
2	254	254	0
2	255	255	0
2	256	256	0
2	257	257	0
2	258	258	0
