exon	relative_pos_in_circle	relative_pos_in_exon	coverage
33	1	1	7
33	2	2	7
33	3	3	7
33	4	4	7
33	5	5	7
33	6	6	7
33	7	7	7
33	8	8	7
33	9	9	7
33	10	10	7
33	11	11	7
33	12	12	7
33	13	13	7
33	14	14	7
33	15	15	7
33	16	16	7
33	17	17	7
33	18	18	7
33	19	19	7
33	20	20	7
33	21	21	7
33	22	22	7
33	23	23	7
33	24	24	7
33	25	25	7
33	26	26	7
33	27	27	7
33	28	28	7
33	29	29	7
33	30	30	7
33	31	31	7
33	32	32	7
33	33	33	7
33	34	34	7
33	35	35	7
33	36	36	7
33	37	37	7
33	38	38	7
33	39	39	6
33	40	40	6
33	41	41	6
33	42	42	6
33	43	43	6
33	44	44	6
33	45	45	6
33	46	46	6
33	47	47	6
33	48	48	6
33	49	49	6
33	50	50	6
33	51	51	5
33	52	52	5
33	53	53	5
33	54	54	4
33	55	55	4
33	56	56	4
33	57	57	4
33	58	58	4
33	59	59	4
33	60	60	4
33	61	61	4
33	62	62	4
33	63	63	4
33	64	64	4
33	65	65	4
33	66	66	4
33	67	67	4
33	68	68	4
33	69	69	4
33	70	70	4
33	71	71	4
33	72	72	4
33	73	73	4
33	74	74	4
33	75	75	4
33	76	76	4
33	77	77	4
33	78	78	4
33	79	79	4
33	80	80	4
33	81	81	4
33	82	82	4
33	83	83	4
33	84	84	4
33	85	85	4
33	86	86	4
33	87	87	4
33	88	88	4
33	89	89	4
33	90	90	4
33	91	91	4
33	92	92	4
33	93	93	4
33	94	94	4
33	95	95	4
33	96	96	4
33	97	97	4
33	98	98	4
33	99	99	4
33	100	100	4
33	101	101	4
33	102	102	4
33	103	103	4
33	104	104	4
33	105	105	4
33	106	106	4
33	107	107	4
33	108	108	4
33	109	109	4
33	110	110	4
33	111	111	4
33	112	112	4
33	113	113	4
33	114	114	4
33	115	115	4
33	116	116	4
33	117	117	4
33	118	118	4
33	119	119	4
33	120	120	4
33	121	121	4
33	122	122	4
33	123	123	4
33	124	124	4
33	125	125	4
33	126	126	4
33	127	127	4
33	128	128	4
33	129	129	4
33	130	130	4
33	131	131	4
33	132	132	4
33	133	133	4
33	134	134	4
33	135	135	4
33	136	136	4
33	137	137	4
33	138	138	4
33	139	139	4
33	140	140	4
33	141	141	4
33	142	142	4
33	143	143	4
33	144	144	3
33	145	145	3
33	146	146	3
33	147	147	3
33	148	148	3
33	149	149	3
33	150	150	3
33	151	151	3
33	152	152	3
33	153	153	3
33	154	154	3
33	155	155	3
33	156	156	3
33	157	157	3
33	158	158	3
33	159	159	3
33	160	160	3
33	161	161	3
34	162	1	3
34	163	2	3
34	164	3	3
34	165	4	3
34	166	5	3
34	167	6	3
34	168	7	3
34	169	8	3
34	170	9	3
34	171	10	3
34	172	11	3
34	173	12	3
34	174	13	3
34	175	14	3
34	176	15	3
