exon	relative_pos_in_circle	relative_pos_in_exon	coverage
7	1	1	5
7	2	2	5
7	3	3	5
7	4	4	5
7	5	5	5
7	6	6	5
7	7	7	5
7	8	8	5
7	9	9	5
7	10	10	5
7	11	11	5
7	12	12	5
7	13	13	5
7	14	14	5
7	15	15	5
7	16	16	5
7	17	17	5
7	18	18	5
7	19	19	5
7	20	20	5
7	21	21	5
7	22	22	5
7	23	23	5
7	24	24	5
7	25	25	5
7	26	26	5
7	27	27	5
7	28	28	5
7	29	29	5
7	30	30	5
7	31	31	5
7	32	32	5
7	33	33	5
7	34	34	5
7	35	35	5
7	36	36	5
7	37	37	5
7	38	38	5
7	39	39	5
7	40	40	5
7	41	41	5
7	42	42	5
7	43	43	5
7	44	44	4
7	45	45	4
7	46	46	4
7	47	47	4
7	48	48	4
7	49	49	4
7	50	50	4
7	51	51	3
7	52	52	3
7	53	53	3
7	54	54	3
7	55	55	3
7	56	56	3
7	57	57	3
7	58	58	3
7	59	59	3
7	60	60	3
7	61	61	3
7	62	62	3
7	63	63	3
7	64	64	3
7	65	65	3
7	66	66	3
7	67	67	3
7	68	68	3
7	69	69	3
7	70	70	3
7	71	71	3
7	72	72	3
7	73	73	3
7	74	74	3
7	75	75	3
7	76	76	3
7	77	77	3
7	78	78	3
7	79	79	3
7	80	80	3
7	81	81	3
7	82	82	3
7	83	83	3
7	84	84	3
7	85	85	3
7	86	86	3
7	87	87	2
7	88	88	2
7	89	89	2
7	90	90	2
7	91	91	2
7	92	92	2
7	93	93	1
7	94	94	1
7	95	95	1
7	96	96	1
7	97	97	1
7	98	98	1
7	99	99	1
7	100	100	1
7	101	101	1
7	102	102	1
7	103	103	1
7	104	104	1
7	105	105	1
7	106	106	1
7	107	107	1
7	108	108	1
7	109	109	1
7	110	110	1
7	111	111	1
7	112	112	1
7	113	113	1
7	114	114	1
7	115	115	1
7	116	116	1
7	117	117	1
7	118	118	1
7	119	119	1
7	120	120	1
7	121	121	1
7	122	122	1
7	123	123	1
7	124	124	1
7	125	125	1
7	126	126	1
7	127	127	1
7	128	128	1
7	129	129	1
7	130	130	1
7	131	131	1
7	132	132	1
7	133	133	1
7	134	134	1
7	135	135	1
7	136	136	1
7	137	137	1
7	138	138	1
8	139	1	1
8	140	2	1
8	141	3	1
8	142	4	1
8	143	5	1
8	144	6	1
8	145	7	1
8	146	8	1
8	147	9	1
8	148	10	1
8	149	11	1
8	150	12	1
8	151	13	1
8	152	14	1
8	153	15	1
8	154	16	1
8	155	17	1
8	156	18	1
8	157	19	1
8	158	20	1
8	159	21	1
8	160	22	1
8	161	23	1
8	162	24	1
8	163	25	1
8	164	26	1
8	165	27	1
8	166	28	1
8	167	29	1
8	168	30	1
8	169	31	1
8	170	32	1
8	171	33	1
8	172	34	1
8	173	35	1
8	174	36	1
8	175	37	1
8	176	38	1
8	177	39	1
8	178	40	1
8	179	41	1
8	180	42	1
8	181	43	1
8	182	44	1
8	183	45	1
8	184	46	1
8	185	47	1
8	186	48	1
8	187	49	1
8	188	50	1
8	189	51	1
8	190	52	0
8	191	53	0
8	192	54	0
8	193	55	0
8	194	56	0
8	195	57	0
8	196	58	0
8	197	59	0
8	198	60	0
8	199	61	0
8	200	62	0
8	201	63	0
8	202	64	0
8	203	65	0
8	204	66	0
8	205	67	0
8	206	68	0
8	207	69	0
8	208	70	0
8	209	71	0
8	210	72	0
8	211	73	0
8	212	74	0
8	213	75	0
8	214	76	0
8	215	77	0
8	216	78	0
8	217	79	0
8	218	80	0
8	219	81	0
8	220	82	0
8	221	83	0
8	222	84	0
8	223	85	0
8	224	86	0
8	225	87	0
8	226	88	0
8	227	89	0
8	228	90	0
8	229	91	0
8	230	92	0
8	231	93	0
8	232	94	0
8	233	95	0
8	234	96	0
8	235	97	0
8	236	98	0
8	237	99	0
8	238	100	0
8	239	101	0
8	240	102	0
8	241	103	0
8	242	104	0
8	243	105	0
8	244	106	0
8	245	107	0
8	246	108	0
8	247	109	0
8	248	110	0
8	249	111	0
8	250	112	0
8	251	113	0
8	252	114	0
8	253	115	0
8	254	116	0
8	255	117	0
8	256	118	0
8	257	119	0
8	258	120	0
8	259	121	0
8	260	122	0
8	261	123	0
8	262	124	0
8	263	125	0
8	264	126	0
8	265	127	0
8	266	128	0
8	267	129	0
8	268	130	0
8	269	131	0
8	270	132	0
8	271	133	0
8	272	134	0
8	273	135	0
8	274	136	0
8	275	137	0
8	276	138	0
8	277	139	0
8	278	140	0
8	279	141	0
9	280	1	0
9	281	2	0
9	282	3	0
9	283	4	0
9	284	5	0
9	285	6	0
9	286	7	0
9	287	8	0
9	288	9	0
9	289	10	0
9	290	11	0
9	291	12	0
9	292	13	0
9	293	14	0
9	294	15	0
9	295	16	0
9	296	17	0
9	297	18	0
9	298	19	0
9	299	20	0
9	300	21	0
9	301	22	0
9	302	23	0
9	303	24	0
9	304	25	0
9	305	26	0
9	306	27	0
9	307	28	0
9	308	29	0
9	309	30	0
9	310	31	0
9	311	32	0
9	312	33	0
9	313	34	0
9	314	35	0
9	315	36	0
9	316	37	0
9	317	38	0
9	318	39	0
9	319	40	0
9	320	41	0
9	321	42	0
9	322	43	0
9	323	44	0
9	324	45	0
9	325	46	0
9	326	47	0
9	327	48	0
9	328	49	0
9	329	50	0
9	330	51	0
9	331	52	0
9	332	53	0
9	333	54	0
9	334	55	0
9	335	56	0
9	336	57	0
9	337	58	0
9	338	59	0
9	339	60	0
9	340	61	0
9	341	62	0
9	342	63	0
9	343	64	0
9	344	65	0
9	345	66	0
9	346	67	0
9	347	68	0
9	348	69	0
9	349	70	0
9	350	71	0
9	351	72	0
9	352	73	0
9	353	74	0
9	354	75	0
9	355	76	0
9	356	77	0
9	357	78	0
9	358	79	0
9	359	80	0
9	360	81	0
9	361	82	0
9	362	83	0
9	363	84	0
9	364	85	0
9	365	86	0
9	366	87	0
9	367	88	0
9	368	89	0
9	369	90	0
9	370	91	0
9	371	92	0
9	372	93	0
9	373	94	0
9	374	95	0
9	375	96	0
9	376	97	0
9	377	98	0
9	378	99	0
9	379	100	0
9	380	101	0
9	381	102	0
9	382	103	0
9	383	104	0
9	384	105	0
9	385	106	0
9	386	107	0
9	387	108	0
9	388	109	0
9	389	110	0
9	390	111	0
9	391	112	0
9	392	113	0
9	393	114	0
9	394	115	0
9	395	116	0
9	396	117	0
9	397	118	0
9	398	119	0
9	399	120	0
9	400	121	0
9	401	122	0
9	402	123	0
9	403	124	0
9	404	125	0
9	405	126	0
9	406	127	0
9	407	128	0
9	408	129	0
9	409	130	0
9	410	131	1
9	411	132	1
9	412	133	1
9	413	134	1
9	414	135	1
9	415	136	1
9	416	137	1
9	417	138	1
9	418	139	1
9	419	140	1
9	420	141	1
10	421	1	2
10	422	2	2
10	423	3	2
10	424	4	2
10	425	5	2
10	426	6	2
10	427	7	2
10	428	8	2
10	429	9	2
10	430	10	2
10	431	11	2
10	432	12	2
10	433	13	2
10	434	14	2
10	435	15	2
10	436	16	2
10	437	17	2
10	438	18	2
10	439	19	2
10	440	20	2
10	441	21	2
10	442	22	2
10	443	23	2
10	444	24	2
10	445	25	2
10	446	26	2
10	447	27	2
10	448	28	2
10	449	29	2
10	450	30	2
10	451	31	2
10	452	32	3
10	453	33	3
10	454	34	3
10	455	35	3
10	456	36	3
10	457	37	3
10	458	38	4
10	459	39	4
10	460	40	4
10	461	41	4
10	462	42	4
10	463	43	4
10	464	44	4
10	465	45	4
10	466	46	4
10	467	47	4
10	468	48	4
10	469	49	4
10	470	50	4
10	471	51	4
10	472	52	4
10	473	53	4
10	474	54	4
10	475	55	4
10	476	56	4
10	477	57	4
10	478	58	4
10	479	59	4
10	480	60	4
10	481	61	4
10	482	62	4
10	483	63	4
10	484	64	4
10	485	65	4
10	486	66	4
10	487	67	4
10	488	68	4
10	489	69	4
10	490	70	4
10	491	71	4
10	492	72	4
10	493	73	4
10	494	74	4
10	495	75	4
10	496	76	4
10	497	77	4
10	498	78	4
10	499	79	4
10	500	80	4
10	501	81	4
10	502	82	4
10	503	83	4
10	504	84	4
10	505	85	4
10	506	86	4
10	507	87	4
10	508	88	4
10	509	89	4
10	510	90	4
10	511	91	4
10	512	92	4
10	513	93	4
10	514	94	4
10	515	95	4
10	516	96	4
10	517	97	4
10	518	98	4
10	519	99	4
10	520	100	4
10	521	101	4
10	522	102	4
10	523	103	4
10	524	104	4
10	525	105	4
10	526	106	4
10	527	107	4
10	528	108	4
10	529	109	4
10	530	110	4
10	531	111	4
10	532	112	4
10	533	113	4
10	534	114	4
10	535	115	4
10	536	116	4
10	537	117	4
10	538	118	4
10	539	119	4
10	540	120	4
10	541	121	4
10	542	122	4
10	543	123	4
10	544	124	4
10	545	125	4
10	546	126	4
10	547	127	4
10	548	128	4
10	549	129	4
10	550	130	4
10	551	131	4
10	552	132	4
10	553	133	4
10	554	134	4
10	555	135	5
10	556	136	5
10	557	137	5
10	558	138	5
10	559	139	5
10	560	140	5
10	561	141	5
10	562	142	5
10	563	143	5
10	564	144	5
10	565	145	5
10	566	146	5
10	567	147	5
10	568	148	5
10	569	149	5
10	570	150	5
10	571	151	5
10	572	152	5
10	573	153	5
10	574	154	5
10	575	155	5
10	576	156	5
10	577	157	5
10	578	158	5
10	579	159	5
10	580	160	5
10	581	161	5
10	582	162	5
10	583	163	5
10	584	164	5
10	585	165	5
10	586	166	5
10	587	167	5
10	588	168	5
10	589	169	5
10	590	170	5
10	591	171	5
10	592	172	5
10	593	173	5
10	594	174	5
10	595	175	5
10	596	176	5
10	597	177	5
10	598	178	5
10	599	179	5
10	600	180	5
10	601	181	5
10	602	182	5
10	603	183	5
10	604	184	5
10	605	185	5
10	606	186	5
10	607	187	5
10	608	188	5
10	609	189	5
10	610	190	5
10	611	191	5
10	612	192	5
10	613	193	5
10	614	194	5
