exon	relative_pos_in_circle	relative_pos_in_exon	coverage
27	1	1	5
27	2	2	5
27	3	3	5
27	4	4	5
27	5	5	5
27	6	6	5
27	7	7	5
27	8	8	5
27	9	9	5
27	10	10	5
27	11	11	5
27	12	12	5
27	13	13	5
27	14	14	5
27	15	15	5
27	16	16	5
27	17	17	5
27	18	18	5
27	19	19	5
27	20	20	5
27	21	21	5
27	22	22	5
27	23	23	5
27	24	24	5
27	25	25	5
27	26	26	5
27	27	27	5
27	28	28	5
27	29	29	5
27	30	30	5
27	31	31	5
27	32	32	5
27	33	33	5
27	34	34	5
27	35	35	5
27	36	36	5
27	37	37	5
27	38	38	5
27	39	39	5
27	40	40	5
27	41	41	5
27	42	42	5
27	43	43	5
27	44	44	5
27	45	45	5
27	46	46	5
27	47	47	4
27	48	48	4
27	49	49	4
27	50	50	4
27	51	51	4
27	52	52	4
27	53	53	4
27	54	54	2
27	55	55	2
27	56	56	2
27	57	57	2
27	58	58	2
27	59	59	2
27	60	60	2
27	61	61	2
27	62	62	2
27	63	63	1
27	64	64	1
27	65	65	1
27	66	66	1
27	67	67	1
27	68	68	1
27	69	69	1
27	70	70	1
27	71	71	1
27	72	72	1
27	73	73	1
27	74	74	1
27	75	75	1
27	76	76	1
27	77	77	1
27	78	78	1
27	79	79	1
27	80	80	1
27	81	81	1
27	82	82	1
27	83	83	1
27	84	84	1
27	85	85	1
27	86	86	1
27	87	87	1
27	88	88	1
27	89	89	1
27	90	90	1
27	91	91	1
27	92	92	1
27	93	93	1
27	94	94	1
28	95	1	1
28	96	2	1
28	97	3	1
28	98	4	1
28	99	5	1
28	100	6	1
28	101	7	1
28	102	8	1
28	103	9	1
28	104	10	1
28	105	11	1
28	106	12	1
28	107	13	1
28	108	14	1
28	109	15	1
28	110	16	1
28	111	17	1
28	112	18	1
28	113	19	1
28	114	20	1
28	115	21	1
28	116	22	1
28	117	23	1
28	118	24	1
28	119	25	1
28	120	26	1
28	121	27	1
28	122	28	1
28	123	29	1
28	124	30	1
28	125	31	1
28	126	32	1
28	127	33	1
28	128	34	1
28	129	35	1
28	130	36	1
28	131	37	1
28	132	38	1
28	133	39	1
28	134	40	1
28	135	41	1
28	136	42	1
28	137	43	1
28	138	44	1
28	139	45	1
28	140	46	1
28	141	47	1
28	142	48	1
28	143	49	1
28	144	50	1
28	145	51	1
28	146	52	1
28	147	53	1
28	148	54	1
28	149	55	1
28	150	56	1
28	151	57	1
28	152	58	1
28	153	59	1
28	154	60	1
28	155	61	1
28	156	62	1
28	157	63	1
28	158	64	1
28	159	65	1
28	160	66	1
28	161	67	1
28	162	68	1
28	163	69	1
28	164	70	1
28	165	71	1
28	166	72	1
28	167	73	1
28	168	74	1
28	169	75	1
28	170	76	1
28	171	77	1
28	172	78	1
28	173	79	1
28	174	80	1
29	175	1	1
29	176	2	1
29	177	3	1
29	178	4	1
29	179	5	1
29	180	6	1
29	181	7	1
29	182	8	1
29	183	9	1
29	184	10	1
29	185	11	1
29	186	12	1
29	187	13	1
29	188	14	1
29	189	15	1
29	190	16	1
29	191	17	1
29	192	18	1
29	193	19	1
29	194	20	1
29	195	21	1
29	196	22	1
29	197	23	1
29	198	24	1
29	199	25	1
29	200	26	1
29	201	27	1
29	202	28	1
29	203	29	1
29	204	30	1
29	205	31	1
29	206	32	1
29	207	33	1
29	208	34	1
29	209	35	1
29	210	36	1
29	211	37	1
29	212	38	1
29	213	39	1
29	214	40	1
29	215	41	1
29	216	42	1
29	217	43	1
29	218	44	1
29	219	45	1
29	220	46	1
29	221	47	1
29	222	48	1
29	223	49	1
29	224	50	1
29	225	51	1
29	226	52	1
29	227	53	1
29	228	54	1
29	229	55	0
29	230	56	0
29	231	57	0
29	232	58	0
29	233	59	0
29	234	60	0
29	235	61	0
29	236	62	0
29	237	63	0
29	238	64	0
29	239	65	0
29	240	66	0
29	241	67	0
29	242	68	0
29	243	69	0
29	244	70	0
29	245	71	0
29	246	72	0
29	247	73	0
29	248	74	0
29	249	75	0
29	250	76	0
29	251	77	0
29	252	78	0
29	253	79	0
29	254	80	0
29	255	81	0
29	256	82	0
29	257	83	0
29	258	84	0
29	259	85	0
29	260	86	0
29	261	87	0
29	262	88	0
29	263	89	0
29	264	90	0
29	265	91	0
29	266	92	0
29	267	93	0
29	268	94	0
29	269	95	0
29	270	96	0
29	271	97	0
29	272	98	0
29	273	99	0
29	274	100	0
29	275	101	0
29	276	102	0
29	277	103	0
29	278	104	0
29	279	105	0
29	280	106	0
29	281	107	0
29	282	108	0
29	283	109	0
29	284	110	0
29	285	111	0
29	286	112	0
29	287	113	0
29	288	114	0
29	289	115	0
29	290	116	0
29	291	117	0
29	292	118	0
29	293	119	0
29	294	120	0
29	295	121	0
29	296	122	0
29	297	123	0
29	298	124	0
29	299	125	0
29	300	126	0
29	301	127	0
29	302	128	0
29	303	129	0
29	304	130	0
29	305	131	0
29	306	132	0
29	307	133	0
29	308	134	0
29	309	135	0
29	310	136	0
29	311	137	0
29	312	138	0
29	313	139	0
29	314	140	0
29	315	141	0
29	316	142	0
29	317	143	0
29	318	144	0
29	319	145	0
29	320	146	0
29	321	147	0
29	322	148	0
29	323	149	0
29	324	150	0
29	325	151	0
29	326	152	0
29	327	153	0
29	328	154	0
29	329	155	0
29	330	156	0
29	331	157	0
29	332	158	0
29	333	159	0
29	334	160	0
29	335	161	0
29	336	162	0
29	337	163	0
29	338	164	0
29	339	165	0
29	340	166	0
29	341	167	0
29	342	168	0
29	343	169	0
29	344	170	0
29	345	171	0
29	346	172	0
29	347	173	0
29	348	174	0
29	349	175	0
29	350	176	0
29	351	177	0
29	352	178	0
29	353	179	0
29	354	180	0
29	355	181	0
29	356	182	0
29	357	183	0
29	358	184	0
29	359	185	0
29	360	186	0
29	361	187	0
29	362	188	1
29	363	189	1
29	364	190	1
29	365	191	1
29	366	192	1
29	367	193	1
29	368	194	1
29	369	195	3
29	370	196	3
29	371	197	3
29	372	198	3
29	373	199	3
29	374	200	3
29	375	201	3
