exon	relative_pos_in_circle	relative_pos_in_exon	coverage
2	1	1	5
2	2	2	5
2	3	3	5
2	4	4	5
2	5	5	5
2	6	6	5
2	7	7	5
2	8	8	5
2	9	9	5
2	10	10	5
2	11	11	5
2	12	12	5
2	13	13	5
2	14	14	5
2	15	15	5
2	16	16	5
2	17	17	5
2	18	18	5
2	19	19	5
2	20	20	5
2	21	21	5
2	22	22	5
2	23	23	5
2	24	24	5
2	25	25	5
2	26	26	5
2	27	27	5
2	28	28	5
2	29	29	5
2	30	30	5
2	31	31	5
2	32	32	5
2	33	33	5
2	34	34	5
2	35	35	5
2	36	36	5
2	37	37	5
2	38	38	5
2	39	39	5
2	40	40	5
2	41	41	5
2	42	42	5
2	43	43	5
2	44	44	5
2	45	45	5
2	46	46	5
2	47	47	5
2	48	48	5
2	49	49	5
2	50	50	5
2	51	51	5
2	52	52	5
2	53	53	5
2	54	54	5
2	55	55	5
2	56	56	5
2	57	57	5
2	58	58	5
2	59	59	5
2	60	60	5
2	61	61	5
2	62	62	5
2	63	63	5
2	64	64	5
2	65	65	5
2	66	66	5
2	67	67	5
2	68	68	5
2	69	69	5
2	70	70	5
2	71	71	5
2	72	72	5
2	73	73	5
2	74	74	5
2	75	75	5
2	76	76	5
2	77	77	5
2	78	78	5
2	79	79	5
2	80	80	5
2	81	81	5
2	82	82	5
2	83	83	5
2	84	84	5
2	85	85	5
2	86	86	5
2	87	87	5
2	88	88	5
3	89	1	4
3	90	2	4
3	91	3	4
3	92	4	4
3	93	5	4
3	94	6	4
3	95	7	4
3	96	8	4
3	97	9	4
3	98	10	4
3	99	11	4
3	100	12	4
3	101	13	4
3	102	14	4
3	103	15	4
3	104	16	4
3	105	17	4
3	106	18	4
3	107	19	4
3	108	20	4
3	109	21	4
3	110	22	4
3	111	23	4
3	112	24	4
3	113	25	4
3	114	26	4
3	115	27	4
3	116	28	4
3	117	29	4
3	118	30	4
3	119	31	4
3	120	32	4
3	121	33	4
3	122	34	4
3	123	35	4
3	124	36	4
3	125	37	4
3	126	38	4
3	127	39	4
3	128	40	4
3	129	41	4
3	130	42	4
3	131	43	4
3	132	44	4
3	133	45	4
3	134	46	4
3	135	47	4
3	136	48	4
3	137	49	4
3	138	50	4
3	139	51	4
3	140	52	4
3	141	53	4
3	142	54	4
3	143	55	4
3	144	56	4
3	145	57	4
3	146	58	4
3	147	59	4
3	148	60	4
3	149	61	4
3	150	62	4
3	151	63	4
3	152	64	4
3	153	65	4
3	154	66	4
3	155	67	4
3	156	68	4
3	157	69	4
3	158	70	4
3	159	71	4
3	160	72	4
3	161	73	4
3	162	74	4
3	163	75	4
3	164	76	4
3	165	77	4
3	166	78	3
3	167	79	3
3	168	80	3
3	169	81	3
3	170	82	3
3	171	83	3
3	172	84	3
3	173	85	3
3	174	86	3
3	175	87	3
3	176	88	3
3	177	89	3
3	178	90	3
3	179	91	3
3	180	92	3
3	181	93	3
3	182	94	3
3	183	95	3
3	184	96	3
3	185	97	3
3	186	98	3
3	187	99	3
3	188	100	3
3	189	101	3
3	190	102	3
3	191	103	3
3	192	104	3
3	193	105	3
3	194	106	3
3	195	107	3
3	196	108	3
3	197	109	2
3	198	110	2
3	199	111	2
3	200	112	2
3	201	113	2
3	202	114	2
3	203	115	2
3	204	116	2
3	205	117	2
3	206	118	2
3	207	119	2
3	208	120	2
3	209	121	2
3	210	122	2
3	211	123	2
3	212	124	2
3	213	125	2
3	214	126	2
3	215	127	2
3	216	128	2
3	217	129	2
3	218	130	1
3	219	131	1
3	220	132	1
3	221	133	1
3	222	134	1
3	223	135	1
3	224	136	1
3	225	137	1
3	226	138	1
3	227	139	1
3	228	140	1
3	229	141	1
3	230	142	1
3	231	143	0
3	232	144	0
3	233	145	0
3	234	146	0
3	235	147	0
3	236	148	0
3	237	149	0
3	238	150	0
3	239	151	0
3	240	152	0
3	241	153	0
3	242	154	0
3	243	155	0
3	244	156	0
3	245	157	0
3	246	158	0
3	247	159	0
3	248	160	0
3	249	161	0
3	250	162	0
3	251	163	0
3	252	164	0
3	253	165	0
3	254	166	0
