exon	relative_pos_in_circle	relative_pos_in_exon	coverage
11	1	1	6
11	2	2	6
11	3	3	6
11	4	4	6
11	5	5	6
11	6	6	6
11	7	7	6
11	8	8	6
11	9	9	6
11	10	10	6
11	11	11	6
11	12	12	6
11	13	13	6
11	14	14	6
11	15	15	6
11	16	16	6
11	17	17	6
11	18	18	6
11	19	19	6
11	20	20	6
11	21	21	6
11	22	22	6
11	23	23	6
11	24	24	6
11	25	25	6
11	26	26	6
11	27	27	6
11	28	28	6
11	29	29	6
11	30	30	6
11	31	31	6
11	32	32	6
11	33	33	6
11	34	34	6
11	35	35	6
11	36	36	6
11	37	37	6
11	38	38	6
11	39	39	6
11	40	40	6
11	41	41	6
11	42	42	6
11	43	43	6
11	44	44	6
11	45	45	6
11	46	46	6
11	47	47	6
11	48	48	6
11	49	49	6
11	50	50	6
11	51	51	6
11	52	52	6
11	53	53	6
11	54	54	6
11	55	55	6
11	56	56	6
11	57	57	6
11	58	58	6
11	59	59	6
11	60	60	6
11	61	61	6
11	62	62	6
11	63	63	6
11	64	64	6
11	65	65	6
11	66	66	6
11	67	67	6
11	68	68	6
11	69	69	6
11	70	70	6
11	71	71	6
11	72	72	6
11	73	73	6
11	74	74	6
11	75	75	6
11	76	76	5
11	77	77	5
11	78	78	5
11	79	79	5
11	80	80	5
11	81	81	5
11	82	82	5
11	83	83	5
11	84	84	5
11	85	85	5
11	86	86	5
11	87	87	5
11	88	88	5
11	89	89	5
11	90	90	5
11	91	91	5
11	92	92	5
11	93	93	5
11	94	94	5
11	95	95	5
11	96	96	5
11	97	97	5
11	98	98	5
11	99	99	5
11	100	100	5
11	101	101	5
11	102	102	5
11	103	103	5
11	104	104	5
11	105	105	5
11	106	106	5
11	107	107	5
11	108	108	5
11	109	109	4
11	110	110	4
11	111	111	4
11	112	112	4
11	113	113	4
11	114	114	3
11	115	115	3
11	116	116	3
11	117	117	3
11	118	118	3
11	119	119	3
11	120	120	3
11	121	121	3
11	122	122	3
11	123	123	3
11	124	124	3
11	125	125	3
11	126	126	3
11	127	127	3
11	128	128	3
11	129	129	3
11	130	130	3
11	131	131	3
