exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	17
1	2	2	17
1	3	3	17
1	4	4	17
1	5	5	17
1	6	6	17
1	7	7	17
1	8	8	17
1	9	9	17
1	10	10	17
1	11	11	17
1	12	12	17
1	13	13	17
1	14	14	17
1	15	15	17
1	16	16	17
1	17	17	17
1	18	18	17
1	19	19	17
1	20	20	17
1	21	21	17
1	22	22	17
1	23	23	17
1	24	24	16
1	25	25	16
1	26	26	16
1	27	27	16
1	28	28	16
1	29	29	16
1	30	30	16
1	31	31	16
1	32	32	16
1	33	33	16
1	34	34	16
1	35	35	16
1	36	36	16
1	37	37	16
1	38	38	16
1	39	39	16
1	40	40	16
1	41	41	16
1	42	42	14
1	43	43	13
1	44	44	13
1	45	45	13
1	46	46	13
1	47	47	13
1	48	48	13
1	49	49	13
1	50	50	13
1	51	51	13
1	52	52	13
1	53	53	13
1	54	54	13
1	55	55	13
1	56	56	13
1	57	57	13
1	58	58	13
1	59	59	13
1	60	60	13
1	61	61	11
1	62	62	11
1	63	63	11
1	64	64	10
1	65	65	10
1	66	66	10
1	67	67	10
1	68	68	10
1	69	69	10
1	70	70	10
1	71	71	10
1	72	72	10
1	73	73	9
1	74	74	9
1	75	75	9
1	76	76	9
1	77	77	9
1	78	78	9
1	79	79	9
1	80	80	9
1	81	81	9
1	82	82	8
1	83	83	8
1	84	84	8
1	85	85	8
1	86	86	8
1	87	87	8
1	88	88	8
1	89	89	8
1	90	90	8
1	91	91	8
1	92	92	8
1	93	93	8
1	94	94	8
1	95	95	8
1	96	96	8
1	97	97	8
1	98	98	8
1	99	99	8
1	100	100	8
1	101	101	8
1	102	102	8
1	103	103	8
1	104	104	8
1	105	105	8
1	106	106	8
1	107	107	8
1	108	108	8
1	109	109	8
1	110	110	8
1	111	111	8
1	112	112	8
1	113	113	8
1	114	114	8
1	115	115	8
1	116	116	8
1	117	117	8
1	118	118	8
1	119	119	8
1	120	120	8
1	121	121	8
1	122	122	8
1	123	123	8
1	124	124	8
1	125	125	8
1	126	126	8
1	127	127	8
1	128	128	8
1	129	129	8
1	130	130	8
1	131	131	8
1	132	132	8
1	133	133	8
1	134	134	8
1	135	135	8
1	136	136	7
1	137	137	7
1	138	138	7
1	139	139	7
1	140	140	7
1	141	141	7
1	142	142	6
1	143	143	6
1	144	144	6
1	145	145	6
1	146	146	6
1	147	147	6
1	148	148	5
1	149	149	5
1	150	150	5
1	151	151	5
1	152	152	5
1	153	153	5
1	154	154	4
1	155	155	4
1	156	156	4
1	157	157	4
1	158	158	4
1	159	159	4
1	160	160	4
1	161	161	4
1	162	162	4
1	163	163	4
1	164	164	4
1	165	165	4
1	166	166	4
1	167	167	4
1	168	168	4
1	169	169	4
1	170	170	4
1	171	171	4
1	172	172	4
1	173	173	4
1	174	174	4
1	175	175	4
1	176	176	4
1	177	177	4
1	178	178	4
1	179	179	4
1	180	180	4
1	181	181	4
1	182	182	4
1	183	183	4
1	184	184	4
1	185	185	4
1	186	186	4
1	187	187	4
1	188	188	4
1	189	189	4
1	190	190	4
1	191	191	4
1	192	192	4
1	193	193	4
1	194	194	4
1	195	195	4
1	196	196	4
1	197	197	4
1	198	198	4
1	199	199	4
1	200	200	4
1	201	201	4
1	202	202	4
1	203	203	4
1	204	204	3
1	205	205	3
1	206	206	3
1	207	207	3
1	208	208	2
1	209	209	2
1	210	210	2
1	211	211	2
1	212	212	2
1	213	213	2
1	214	214	2
1	215	215	2
1	216	216	2
1	217	217	2
1	218	218	2
1	219	219	2
1	220	220	2
1	221	221	1
1	222	222	0
1	223	223	0
1	224	224	0
1	225	225	0
1	226	226	0
1	227	227	0
1	228	228	0
1	229	229	0
1	230	230	0
1	231	231	0
1	232	232	0
1	233	233	0
1	234	234	0
1	235	235	0
1	236	236	0
1	237	237	0
1	238	238	0
1	239	239	0
1	240	240	0
1	241	241	0
1	242	242	0
1	243	243	0
1	244	244	0
1	245	245	0
1	246	246	0
1	247	247	0
1	248	248	0
1	249	249	0
1	250	250	0
1	251	251	0
1	252	252	0
1	253	253	0
1	254	254	0
1	255	255	0
1	256	256	0
1	257	257	0
1	258	258	0
1	259	259	0
1	260	260	0
1	261	261	0
1	262	262	0
1	263	263	0
1	264	264	0
1	265	265	0
1	266	266	0
1	267	267	0
1	268	268	0
1	269	269	0
1	270	270	0
1	271	271	0
1	272	272	0
1	273	273	0
1	274	274	0
1	275	275	0
1	276	276	0
1	277	277	0
1	278	278	0
1	279	279	0
1	280	280	0
1	281	281	0
1	282	282	0
1	283	283	0
1	284	284	0
1	285	285	0
1	286	286	0
1	287	287	0
1	288	288	0
1	289	289	0
1	290	290	0
1	291	291	0
1	292	292	0
1	293	293	0
1	294	294	0
2	295	1	0
2	296	2	0
2	297	3	0
2	298	4	0
2	299	5	0
2	300	6	0
2	301	7	0
2	302	8	0
2	303	9	0
2	304	10	0
2	305	11	0
2	306	12	0
2	307	13	0
2	308	14	0
2	309	15	0
2	310	16	0
2	311	17	0
2	312	18	0
2	313	19	0
2	314	20	0
2	315	21	0
2	316	22	0
2	317	23	0
2	318	24	0
2	319	25	0
2	320	26	0
2	321	27	0
2	322	28	0
2	323	29	0
2	324	30	0
2	325	31	0
2	326	32	0
2	327	33	0
2	328	34	0
2	329	35	0
2	330	36	0
2	331	37	0
2	332	38	0
2	333	39	0
2	334	40	0
2	335	41	0
2	336	42	0
2	337	43	0
2	338	44	0
2	339	45	0
2	340	46	0
2	341	47	0
2	342	48	0
2	343	49	0
2	344	50	0
2	345	51	0
2	346	52	0
2	347	53	0
2	348	54	0
2	349	55	0
2	350	56	0
2	351	57	0
2	352	58	0
2	353	59	0
2	354	60	0
2	355	61	0
2	356	62	0
2	357	63	0
2	358	64	0
2	359	65	0
2	360	66	0
2	361	67	0
2	362	68	0
2	363	69	0
2	364	70	0
2	365	71	0
2	366	72	0
2	367	73	0
2	368	74	0
2	369	75	0
2	370	76	0
2	371	77	0
2	372	78	0
2	373	79	0
2	374	80	0
2	375	81	0
2	376	82	0
2	377	83	0
2	378	84	0
2	379	85	0
2	380	86	0
2	381	87	0
2	382	88	0
2	383	89	0
2	384	90	0
2	385	91	0
2	386	92	0
2	387	93	0
2	388	94	0
2	389	95	0
2	390	96	0
2	391	97	0
2	392	98	0
2	393	99	0
2	394	100	0
2	395	101	0
2	396	102	0
2	397	103	0
2	398	104	0
2	399	105	0
2	400	106	0
2	401	107	0
2	402	108	0
2	403	109	0
2	404	110	0
2	405	111	0
2	406	112	0
2	407	113	0
2	408	114	0
2	409	115	0
2	410	116	0
2	411	117	0
2	412	118	0
2	413	119	0
2	414	120	0
2	415	121	0
2	416	122	0
2	417	123	0
2	418	124	0
2	419	125	0
2	420	126	0
2	421	127	0
2	422	128	0
2	423	129	0
2	424	130	0
2	425	131	0
2	426	132	0
2	427	133	0
2	428	134	0
2	429	135	0
2	430	136	0
2	431	137	0
2	432	138	0
2	433	139	0
2	434	140	0
2	435	141	0
2	436	142	0
2	437	143	0
2	438	144	0
2	439	145	0
2	440	146	0
2	441	147	0
2	442	148	0
2	443	149	0
2	444	150	0
2	445	151	0
2	446	152	0
2	447	153	0
2	448	154	0
2	449	155	0
2	450	156	0
2	451	157	0
2	452	158	0
2	453	159	0
2	454	160	0
2	455	161	0
2	456	162	0
2	457	163	0
2	458	164	0
2	459	165	0
2	460	166	0
2	461	167	0
2	462	168	0
2	463	169	0
2	464	170	0
2	465	171	0
2	466	172	0
2	467	173	0
2	468	174	0
2	469	175	0
2	470	176	0
2	471	177	0
2	472	178	0
2	473	179	0
2	474	180	0
2	475	181	0
2	476	182	0
2	477	183	0
2	478	184	0
2	479	185	0
2	480	186	0
2	481	187	0
2	482	188	0
2	483	189	0
2	484	190	0
2	485	191	0
2	486	192	0
2	487	193	0
2	488	194	0
2	489	195	0
2	490	196	0
2	491	197	0
2	492	198	0
2	493	199	0
2	494	200	0
2	495	201	0
2	496	202	0
2	497	203	0
2	498	204	0
2	499	205	0
2	500	206	0
2	501	207	0
2	502	208	0
