exon	relative_pos_in_circle	relative_pos_in_exon	coverage
5	1	1	4
5	2	2	4
5	3	3	4
5	4	4	4
5	5	5	4
5	6	6	4
5	7	7	4
5	8	8	4
5	9	9	4
5	10	10	4
5	11	11	4
5	12	12	4
5	13	13	4
5	14	14	4
5	15	15	4
5	16	16	4
5	17	17	4
5	18	18	4
5	19	19	4
5	20	20	4
5	21	21	4
5	22	22	4
5	23	23	4
5	24	24	4
5	25	25	4
5	26	26	4
5	27	27	4
5	28	28	4
5	29	29	4
5	30	30	4
5	31	31	4
5	32	32	4
5	33	33	4
5	34	34	4
5	35	35	4
5	36	36	4
5	37	37	4
5	38	38	4
5	39	39	4
5	40	40	4
5	41	41	4
5	42	42	3
5	43	43	3
5	44	44	3
5	45	45	3
5	46	46	3
5	47	47	3
5	48	48	3
5	49	49	3
5	50	50	3
5	51	51	2
5	52	52	2
5	53	53	2
5	54	54	2
5	55	55	2
5	56	56	2
5	57	57	2
5	58	58	2
5	59	59	2
5	60	60	2
5	61	61	2
5	62	62	2
5	63	63	2
5	64	64	2
5	65	65	2
5	66	66	2
5	67	67	2
5	68	68	2
5	69	69	2
5	70	70	2
5	71	71	2
5	72	72	2
5	73	73	2
5	74	74	2
5	75	75	2
5	76	76	2
5	77	77	2
5	78	78	2
5	79	79	2
5	80	80	2
5	81	81	2
5	82	82	2
5	83	83	2
5	84	84	2
5	85	85	2
5	86	86	2
5	87	87	2
5	88	88	2
5	89	89	2
5	90	90	2
5	91	91	2
5	92	92	2
5	93	93	2
5	94	94	2
5	95	95	2
5	96	96	2
5	97	97	2
5	98	98	2
5	99	99	2
5	100	100	2
5	101	101	2
5	102	102	2
5	103	103	2
5	104	104	2
5	105	105	2
5	106	106	2
5	107	107	2
5	108	108	2
5	109	109	2
5	110	110	2
5	111	111	2
5	112	112	2
5	113	113	2
5	114	114	2
5	115	115	2
5	116	116	2
5	117	117	2
5	118	118	2
5	119	119	2
5	120	120	2
5	121	121	2
5	122	122	2
5	123	123	2
5	124	124	2
5	125	125	2
5	126	126	2
5	127	127	2
5	128	128	2
5	129	129	2
5	130	130	2
5	131	131	2
5	132	132	2
5	133	133	2
5	134	134	2
5	135	135	2
5	136	136	2
5	137	137	2
5	138	138	2
5	139	139	1
5	140	140	1
5	141	141	1
5	142	142	1
5	143	143	1
5	144	144	1
5	145	145	1
5	146	146	1
5	147	147	1
5	148	148	1
5	149	149	1
5	150	150	1
5	151	151	1
5	152	152	1
5	153	153	1
5	154	154	1
5	155	155	1
5	156	156	1
5	157	157	1
5	158	158	1
5	159	159	1
5	160	160	1
5	161	161	1
5	162	162	1
5	163	163	1
5	164	164	1
5	165	165	1
5	166	166	1
5	167	167	1
5	168	168	1
5	169	169	1
5	170	170	1
5	171	171	1
5	172	172	1
5	173	173	1
6	174	1	1
6	175	2	1
6	176	3	1
6	177	4	1
6	178	5	1
6	179	6	1
6	180	7	1
6	181	8	1
6	182	9	1
6	183	10	1
6	184	11	1
6	185	12	1
6	186	13	1
6	187	14	1
6	188	15	1
6	189	16	1
6	190	17	1
6	191	18	1
6	192	19	1
6	193	20	1
6	194	21	1
6	195	22	1
6	196	23	1
6	197	24	1
6	198	25	1
6	199	26	1
6	200	27	1
6	201	28	1
6	202	29	1
6	203	30	1
6	204	31	1
6	205	32	1
6	206	33	1
6	207	34	1
6	208	35	1
6	209	36	1
6	210	37	1
6	211	38	1
6	212	39	1
6	213	40	1
6	214	41	1
6	215	42	1
6	216	43	1
6	217	44	1
6	218	45	1
6	219	46	1
6	220	47	1
6	221	48	1
6	222	49	1
6	223	50	1
6	224	51	1
6	225	52	1
6	226	53	0
6	227	54	0
6	228	55	0
6	229	56	0
6	230	57	0
6	231	58	0
6	232	59	0
6	233	60	0
6	234	61	0
6	235	62	0
6	236	63	0
6	237	64	0
6	238	65	0
6	239	66	0
6	240	67	0
6	241	68	0
6	242	69	0
6	243	70	0
6	244	71	0
6	245	72	0
6	246	73	0
6	247	74	0
6	248	75	0
6	249	76	0
6	250	77	0
6	251	78	0
6	252	79	0
6	253	80	0
6	254	81	0
7	255	1	0
7	256	2	0
7	257	3	0
7	258	4	0
7	259	5	0
7	260	6	0
7	261	7	0
7	262	8	0
7	263	9	0
7	264	10	0
7	265	11	0
7	266	12	0
7	267	13	0
7	268	14	0
7	269	15	0
7	270	16	0
7	271	17	0
7	272	18	0
7	273	19	0
7	274	20	0
7	275	21	0
7	276	22	0
7	277	23	0
7	278	24	0
7	279	25	0
7	280	26	0
7	281	27	0
7	282	28	0
7	283	29	0
7	284	30	0
7	285	31	0
7	286	32	0
7	287	33	0
7	288	34	0
7	289	35	0
7	290	36	0
7	291	37	0
7	292	38	0
7	293	39	0
7	294	40	0
7	295	41	0
7	296	42	0
7	297	43	0
7	298	44	0
7	299	45	0
7	300	46	0
7	301	47	0
7	302	48	0
7	303	49	0
7	304	50	0
7	305	51	0
7	306	52	0
7	307	53	0
7	308	54	0
7	309	55	0
7	310	56	0
7	311	57	0
7	312	58	0
7	313	59	0
7	314	60	0
7	315	61	0
7	316	62	0
7	317	63	0
7	318	64	0
7	319	65	0
7	320	66	0
7	321	67	0
7	322	68	0
7	323	69	0
7	324	70	0
7	325	71	0
7	326	72	0
7	327	73	0
7	328	74	0
