exon	relative_pos_in_circle	relative_pos_in_exon	coverage
5	1	1	5
5	2	2	5
5	3	3	5
5	4	4	5
5	5	5	5
5	6	6	5
5	7	7	5
5	8	8	5
5	9	9	5
5	10	10	5
5	11	11	5
5	12	12	5
5	13	13	5
5	14	14	5
5	15	15	5
5	16	16	5
5	17	17	5
5	18	18	5
5	19	19	5
5	20	20	5
5	21	21	5
5	22	22	5
5	23	23	5
5	24	24	5
5	25	25	5
5	26	26	5
5	27	27	5
5	28	28	5
5	29	29	5
5	30	30	5
5	31	31	5
5	32	32	5
5	33	33	5
5	34	34	5
5	35	35	5
5	36	36	5
5	37	37	5
5	38	38	5
5	39	39	5
5	40	40	5
5	41	41	5
5	42	42	5
5	43	43	5
5	44	44	5
5	45	45	5
5	46	46	5
5	47	47	5
5	48	48	5
5	49	49	5
5	50	50	5
5	51	51	5
5	52	52	5
5	53	53	5
5	54	54	5
5	55	55	5
5	56	56	5
5	57	57	5
5	58	58	5
5	59	59	5
5	60	60	5
5	61	61	5
5	62	62	5
5	63	63	5
5	64	64	5
5	65	65	5
5	66	66	5
5	67	67	5
5	68	68	5
5	69	69	5
5	70	70	5
5	71	71	5
5	72	72	5
5	73	73	5
5	74	74	5
5	75	75	5
5	76	76	5
5	77	77	5
5	78	78	5
5	79	79	5
5	80	80	5
5	81	81	5
5	82	82	5
5	83	83	5
5	84	84	5
5	85	85	5
5	86	86	5
5	87	87	5
5	88	88	5
5	89	89	5
5	90	90	5
5	91	91	4
5	92	92	4
5	93	93	4
5	94	94	4
5	95	95	3
5	96	96	3
5	97	97	3
5	98	98	3
5	99	99	3
5	100	100	3
5	101	101	3
5	102	102	3
5	103	103	3
5	104	104	3
5	105	105	3
5	106	106	3
5	107	107	3
5	108	108	3
5	109	109	3
5	110	110	1
5	111	111	1
5	112	112	1
5	113	113	1
5	114	114	1
5	115	115	1
5	116	116	1
5	117	117	1
5	118	118	1
5	119	119	1
5	120	120	1
5	121	121	1
5	122	122	1
5	123	123	1
5	124	124	1
5	125	125	1
5	126	126	1
5	127	127	1
5	128	128	1
5	129	129	1
5	130	130	1
5	131	131	1
5	132	132	1
5	133	133	1
5	134	134	1
5	135	135	1
5	136	136	1
5	137	137	1
5	138	138	1
5	139	139	1
5	140	140	1
5	141	141	1
5	142	142	1
5	143	143	1
5	144	144	1
5	145	145	1
5	146	146	1
5	147	147	1
5	148	148	1
5	149	149	1
5	150	150	1
5	151	151	1
5	152	152	1
5	153	153	1
5	154	154	1
5	155	155	1
5	156	156	1
5	157	157	1
5	158	158	1
5	159	159	1
6	160	0	0
6	161	1	0
6	162	2	0
6	163	3	0
6	164	4	0
6	165	5	0
6	166	6	0
6	167	7	0
6	168	8	0
6	169	9	0
6	170	10	0
6	171	11	0
6	172	12	0
6	173	13	0
6	174	14	0
6	175	15	0
6	176	16	0
6	177	17	0
6	178	18	0
6	179	19	0
6	180	20	0
6	181	21	0
6	182	22	0
6	183	23	0
6	184	24	0
6	185	25	0
6	186	26	0
6	187	27	0
6	188	28	0
6	189	29	0
6	190	30	0
6	191	31	0
6	192	32	0
6	193	33	0
6	194	34	0
6	195	35	0
6	196	36	0
6	197	37	0
6	198	38	0
6	199	39	0
6	200	40	0
6	201	41	0
6	202	42	0
6	203	43	0
6	204	44	0
6	205	45	0
6	206	46	0
6	207	47	0
6	208	48	0
6	209	49	0
7	210	0	0
7	211	1	0
7	212	2	0
7	213	3	0
7	214	4	0
7	215	5	0
7	216	6	0
7	217	7	0
7	218	8	0
7	219	9	0
7	220	10	0
7	221	11	0
7	222	12	0
7	223	13	0
7	224	14	0
7	225	15	0
7	226	16	0
7	227	17	0
7	228	18	0
7	229	19	0
7	230	20	0
7	231	21	0
7	232	22	0
7	233	23	0
7	234	24	0
7	235	25	0
7	236	26	0
7	237	27	0
7	238	28	0
7	239	29	0
7	240	30	0
7	241	31	0
7	242	32	0
7	243	33	0
7	244	34	0
7	245	35	0
7	246	36	0
7	247	37	0
7	248	38	0
7	249	39	0
7	250	40	0
7	251	41	0
7	252	42	0
7	253	43	0
7	254	44	0
7	255	45	0
7	256	46	0
7	257	47	0
7	258	48	0
7	259	49	0
8	260	1	2
8	261	2	2
8	262	3	2
8	263	4	2
8	264	5	2
8	265	6	2
8	266	7	2
8	267	8	2
8	268	9	2
8	269	10	2
8	270	11	2
8	271	12	2
8	272	13	4
8	273	14	4
8	274	15	4
8	275	16	4
8	276	17	4
8	277	18	4
8	278	19	4
8	279	20	4
8	280	21	4
8	281	22	4
8	282	23	4
8	283	24	4
8	284	25	4
8	285	26	4
8	286	27	4
8	287	28	4
8	288	29	4
8	289	30	4
8	290	31	4
8	291	32	4
8	292	33	4
8	293	34	4
8	294	35	4
8	295	36	4
8	296	37	4
8	297	38	4
8	298	39	4
8	299	40	4
8	300	41	4
8	301	42	4
8	302	43	4
8	303	44	4
8	304	45	4
8	305	46	4
8	306	47	4
8	307	48	4
8	308	49	4
8	309	50	4
8	310	51	4
8	311	52	4
8	312	53	4
8	313	54	4
8	314	55	4
8	315	56	4
8	316	57	4
8	317	58	4
8	318	59	4
8	319	60	4
8	320	61	4
8	321	62	4
8	322	63	4
8	323	64	4
8	324	65	4
8	325	66	5
8	326	67	5
8	327	68	5
8	328	69	5
8	329	70	5
8	330	71	5
8	331	72	5
8	332	73	5
8	333	74	5
8	334	75	5
8	335	76	5
8	336	77	5
8	337	78	5
8	338	79	5
8	339	80	5
8	340	81	5
8	341	82	5
8	342	83	5
8	343	84	5
8	344	85	5
8	345	86	5
8	346	87	5
8	347	88	5
8	348	89	5
8	349	90	5
8	350	91	5
8	351	92	5
8	352	93	5
8	353	94	5
8	354	95	5
8	355	96	5
8	356	97	5
8	357	98	5
8	358	99	5
8	359	100	5
8	360	101	5
8	361	102	5
8	362	103	5
8	363	104	5
8	364	105	5
8	365	106	5
8	366	107	5
8	367	108	5
8	368	109	5
8	369	110	5
8	370	111	5
8	371	112	5
8	372	113	5
8	373	114	5
8	374	115	5
8	375	116	5
8	376	117	5
8	377	118	5
8	378	119	5
8	379	120	5
8	380	121	5
8	381	122	5
8	382	123	5
8	383	124	5
8	384	125	5
8	385	126	5
8	386	127	5
8	387	128	5
8	388	129	5
8	389	130	5
8	390	131	5
8	391	132	5
8	392	133	5
8	393	134	5
8	394	135	5
8	395	136	5
8	396	137	5
8	397	138	5
8	398	139	5
8	399	140	5
8	400	141	5
8	401	142	5
8	402	143	5
8	403	144	5
8	404	145	5
8	405	146	5
8	406	147	5
8	407	148	5
8	408	149	5
8	409	150	5
8	410	151	5
8	411	152	5
